Year,Month,Day,Hour,Cloud_Cover_Fraction,Dew_Point,Humidity_Fraction,Precipitable_Water,Temperature,Visibility,Day_of_week,Weekdays,HolidayName,School_Day,Solar_Elevation,FOOD_SERVICE,GROCERY,HEALTH_CARE,K12_SCHOOLS,LODGING,OFFICE,RESIDENTIAL,STAND_ALONE_RETAIL
Consumption,6,8,22,0.6,2.2,0.79,18,5.6,16,5,Thu,Regular,0,1.49117038,8956.943077,1051.841583,3274.572302,1822.428672,1506.129983,7760.028616,67096.52837,489.4339564
Consumption,6,8,23,0,2.2,0.86,18,4.4,16,5,Thu,Regular,0,-7.446357798,9397.847112,1458.953056,3159.684072,1846.806303,999.5571157,7260.226037,50309.76395,489.4339564
Consumption,6,8,24,0,1.7,0.89,18,3.3,16,5,Thu,Regular,0,-14.97247434,5341.480244,1113.728171,3055.574054,1822.195244,849.9778383,7260.226037,40064.31777,489.4339564
Consumption,6,9,1,0.5,1.7,0.89,18,3.3,16,6,Fri,Regular,0,-20.57756928,3703.218031,1022.810092,3032.453725,1822.094303,790.2031684,7260.226037,38311.02642,489.4339564
Consumption,6,9,2,0.5,1.1,0.92,18,2.2,16,6,Fri,Regular,0,-23.74167433,3715.244778,1013.764437,2996.085759,1821.614345,734.1461244,7260.226037,37383.03289,489.4339564
Consumption,6,9,3,0.5,1.1,0.92,18,2.2,16,6,Fri,Regular,0,-24.09721978,3718.281749,1005.382148,2967.188534,1821.121527,725.3422988,7260.226037,37110.0542,489.4339564
Consumption,6,9,4,0.5,0.6,0.96,18,1.1,16,6,Fri,Regular,0,-21.59885301,3972.529603,1265.294175,3273.876074,1855.345329,752.9018576,7260.226037,42607.09451,489.4339564
Consumption,6,9,5,0.4,0.6,1,18,0.6,16,6,Fri,Regular,0,-16.54750346,5514.064743,1257.005951,3209.287224,1849.525417,915.3833253,7760.028616,54252.8055,489.4339564
Consumption,6,9,6,0.5,1.7,0.92,17,2.8,16,6,Fri,Regular,0,-9.443408503,10027.31158,1738.439831,4136.03091,1839.388068,1442.556772,11759.37022,54206.20352,683.3396424
Consumption,6,9,7,0.5,4.4,0.79,17,7.8,16,6,Fri,Regular,0,-0.809064372,9941.89013,1802.139027,4840.103099,3939.878488,1904.38153,13513.04413,61817.65387,988.1275979
Consumption,6,9,8,1,5,0.57,18,13.3,24,6,Fri,Regular,0,8.907159209,8034.79935,2673.414813,5522.82729,5434.682617,1659.750826,23704.24746,60603.5934,1563.998792
Consumption,6,9,9,0.9,-1.7,0.29,18,16.1,24,6,Fri,Regular,0,19.34650108,8063.739109,3083.342288,5988.362247,5607.458669,1608.357622,22582.33059,54551.92676,2242.782169
Consumption,6,9,10,0.4,-1.7,0.25,18,18.3,24,6,Fri,Regular,0,30.21194424,10016.53898,2948.382647,6082.727198,5960.382178,1216.239142,22965.77029,48784.80873,2240.951479
Consumption,6,9,11,0.1,0,0.25,18,20.6,24,6,Fri,Regular,0,41.21477619,10744.30657,3325.681871,5959.561753,6317.683056,1238.805987,24278.17605,50662.13735,2251.677271
Consumption,6,9,12,0.1,-0.6,0.22,18,22.2,24,6,Fri,Regular,0,51.97362306,10829.30568,3182.959246,5728.807466,6699.266448,1284.097875,25135.26303,51252.62702,2281.921027
Consumption,6,9,13,0.2,0.6,0.22,19,23.3,24,6,Fri,Regular,0,61.75805507,10887.29057,3192.098912,5839.627898,6917.140573,1331.491973,26284.09818,52095.55963,2416.04679
Consumption,6,9,14,0.1,0,0.21,19,23.3,24,6,Fri,Regular,0,68.78453436,8802.529513,3163.991005,5843.224689,7240.076428,1360.209764,25877.4711,52978.85122,2507.07227
Consumption,6,9,15,0.1,0.6,0.2,19,25,24,6,Fri,Regular,0,69.72586986,8854.260393,3170.812587,5823.587721,7596.02139,1392.203359,26588.61,60198.84155,2639.32652
Consumption,6,9,16,0.1,1.7,0.21,19,25.6,24,6,Fri,Regular,0,63.89945467,9072.309577,3222.390773,5804.817852,7506.517763,1521.275822,28402.3943,84940.14155,2725.939294
Consumption,6,9,17,0.1,2.2,0.21,19,26.1,24,6,Fri,Regular,0,54.57659233,11457.80065,3256.707167,5784.037012,5878.079859,1815.857598,26727.56627,104868.0185,2754.979469
Consumption,6,9,18,0.4,3.3,0.24,20,25,24,6,Fri,Regular,0,43.97278265,11423.82998,3227.979254,4735.986998,5780.646981,1977.324507,18179.27882,113763.6868,2218.721937
Consumption,6,9,19,0.6,6.1,0.32,20,23.9,24,6,Fri,Regular,0,32.9917696,11190.51254,2980.906412,4680.300154,5497.215675,2047.251278,16812.94151,111089.086,2123.781298
Consumption,6,9,20,0.6,8.9,0.56,20,17.8,24,6,Fri,Regular,0,22.06796343,8465.661195,2526.495617,4258.019275,4890.317358,2189.835355,12250.16404,104011.4039,1717.609277
Consumption,6,9,21,0.6,8.3,0.69,20,13.9,24,6,Fri,Regular,0,11.50090428,9029.004966,1909.420694,4279.942442,1826.077855,2184.046804,13049.14958,95587.0654,805.7605557
Consumption,6,9,22,0.6,8.3,0.8,20,11.7,24,6,Fri,Regular,0,1.579586842,9001.092269,1231.333628,3954.296785,1826.079554,1579.998968,7760.028616,72166.49978,489.4339564
Consumption,6,9,23,0,8.3,0.89,21,10,24,6,Fri,Regular,0,-7.356338796,9424.005916,1594.915334,3636.57772,1849.26457,1068.92046,7260.226037,53062.9197,489.4339564
Consumption,6,9,24,0,7.2,0.86,21,9.4,16,6,Fri,Regular,0,-14.88205503,5376.20484,1274.560791,3283.852735,1825.353793,911.1586995,7260.226037,41817.60913,489.4339564
Consumption,6,10,1,0,6.7,0.86,21,8.9,16,7,Sat,Regular,0,-20.48914787,3735.482514,1127.498391,3339.449896,1824.997343,908.4219249,6260.61988,39457.6438,466.1340897
Consumption,6,10,2,0,7.2,0.96,21,7.8,16,7,Sat,Regular,0,-23.65880247,3747.514195,1107.554459,3304.256789,1824.3354,775.831284,6260.61988,38112.81956,466.1340897
Consumption,6,10,3,0.5,6.7,0.93,21,7.8,16,7,Sat,Regular,0,-24.02376505,3750.475697,1094.338745,3277.048198,1823.837243,756.670044,6260.61988,37497.10341,466.1340897
Consumption,6,10,4,0.4,5,0.96,21,5.6,16,7,Sat,Regular,0,-21.5375906,3802.822719,1156.702136,3225.332228,1830.1194,775.4991502,6260.61988,42502.80413,466.1340897
Consumption,6,10,5,0.5,5.6,0.97,22,6.1,16,7,Sat,Regular,0,-16.4992401,5341.785508,1134.591529,3175.023387,1829.148323,859.9746265,6260.61988,53947.41579,466.1340897
Consumption,6,10,6,0.5,6.1,0.93,22,7.2,16,7,Sat,Regular,0,-9.407227005,9964.180443,1463.022084,3442.215245,1548.461609,1154.377812,8699.469389,54315.85474,645.9992052
Consumption,6,10,7,0.4,10,0.77,22,13.9,16,7,Sat,Regular,0,-0.783102003,9975.065956,1652.284386,4422.283118,1548.586815,1586.310068,8680.388901,63021.45919,782.3270442
Consumption,6,10,8,0.7,9.4,0.5,22,20,16,7,Sat,Regular,0,8.925106435,8111.680645,2567.115858,4636.844989,1552.308065,2270.447763,14700.25725,59923.40298,1163.828343
Consumption,6,10,9,0.9,8.9,0.41,22,22.8,16,7,Sat,Regular,0,19.3587529,8412.622853,2949.758249,4989.726944,1555.268371,2009.132249,16256.65645,55253.86591,1753.493132
Consumption,6,10,10,1,5.6,0.32,22,23.3,16,7,Sat,Regular,0,30.22103965,10584.89402,3249.802752,5002.298434,1555.893189,1445.285818,16184.0324,49240.83633,2310.740179
Consumption,6,10,11,1,7.8,0.32,22,25.6,19.2,7,Sat,Regular,0,41.22391149,11484.02912,3603.603618,4974.584758,1578.902771,1422.512821,16825.71017,52176.76956,2528.923525
Consumption,6,10,12,1,4.4,0.25,22,25.6,19.2,7,Sat,Regular,0,51.98766448,11531.40793,3479.494574,4845.160888,1556.758957,1450.928553,16756.07604,54788.19388,2644.018957
Consumption,6,10,13,1,4.4,0.25,23,26.1,19.2,7,Sat,Regular,0,61.78565162,11494.77695,3435.926522,4817.207896,1557.707468,1482.208811,16432.21974,56436.23635,2703.622761
Consumption,6,10,14,0.9,4.4,0.25,23,25.6,19.2,7,Sat,Regular,0,68.83921915,9279.230197,3364.978079,4818.07094,1557.687814,1491.255941,11100.9169,57100.24247,2740.483535
Consumption,6,10,15,1,4.4,0.23,23,27.2,19.2,7,Sat,Regular,0,69.80771701,9411.510386,3338.662801,4512.52872,1630.724377,1513.072668,11110.35365,64759.71983,2822.080403
Consumption,6,10,16,0.9,5,0.26,23,26.1,19.2,7,Sat,Regular,0,63.98612694,9378.437509,3351.66668,4536.47985,1907.505913,1605.821785,11199.13226,87359.58505,2861.767642
Consumption,6,10,17,0.9,4.4,0.23,23,27.2,19.2,7,Sat,Regular,0,54.66013837,11563.18399,3369.58725,4371.641609,1988.04491,1800.044046,9821.05027,110731.2669,2860.286372
Consumption,6,10,18,0.7,6.1,0.27,23,26.7,19.2,7,Sat,Regular,0,44.05410972,11727.35953,3145.120609,4201.881408,1883.175356,2150.604465,4376.028488,120117.7319,2061.532494
Consumption,6,10,19,0.8,8.9,0.38,23,23.9,19.2,7,Sat,Regular,0,33.0725249,11399.20727,2603.829012,4206.360938,1863.413617,2157.636631,6569.026599,116153.2894,1529.293732
Consumption,6,10,20,0.7,10,0.51,23,20.6,19.2,7,Sat,Regular,0,22.14931306,8725.155633,2353.060324,3822.221901,1785.528705,2244.309479,3788.544264,109373.7107,1359.52448
Consumption,6,10,21,0.4,8.9,0.64,23,15.6,19.2,7,Sat,Regular,0,11.58352016,9193.073793,1863.080864,4033.300894,1835.908253,2295.577168,6260.61988,100507.2302,1099.138069
Consumption,6,10,22,0.4,8.3,0.72,23,13.3,19.2,7,Sat,Regular,0,1.663658366,9015.835629,1246.561204,3991.018272,1828.096686,1730.441402,6260.61988,75546.52596,466.1340897
Consumption,6,10,23,0,6.7,0.6,24,14.4,19.2,7,Sat,Regular,0,-7.271223657,9451.277315,1626.389375,3956.936408,1850.334162,1164.987376,6260.61988,56951.36891,466.1340897
Consumption,6,10,24,0.4,6.7,0.55,24,15.6,16,7,Sat,Regular,0,-14.79716009,5419.599143,1324.373833,3898.734957,1827.925134,996.48709,6260.61988,45630.3704,466.1340897
Consumption,6,11,1,0.4,6.7,0.55,24,15.6,16,1,Sun,Regular,0,-20.40684838,3771.701406,1198.16356,3857.872691,1827.891891,973.5589673,6260.61988,42737.44264,466.1340897
Consumption,6,11,2,0.4,7.2,0.74,24,11.7,16,1,Sun,Regular,0,-23.58250376,3773.189317,1149.800206,3840.255382,1826.530151,829.9383574,6260.61988,40179.66064,466.1340897
Consumption,6,11,3,0.6,8.9,0.83,24,11.7,16,1,Sun,Regular,0,-23.95707468,3770.639414,1123.115419,3818.641231,1825.478514,803.9748469,6260.61988,38900.17588,466.1340897
Consumption,6,11,4,0.4,7.8,0.83,24,10.6,16,1,Sun,Regular,0,-21.48299541,3826.813709,1194.671502,3741.286754,1832.121003,821.5959994,6260.61988,43724.70228,466.1340897
Consumption,6,11,5,0.7,7.8,0.83,24,10.6,16,1,Sun,Regular,0,-16.45733232,5365.412503,1179.865166,3584.483034,1831.148713,900.0439978,6260.61988,55173.1734,466.1340897
Consumption,6,11,6,0.8,7.8,0.9,24,9.4,16,1,Sun,Regular,0,-9.376989612,9981.573848,1503.780777,3562.740295,1549.737452,1192.995646,3500.195007,55606.73128,144.2753758
Consumption,6,11,7,0.7,11.1,0.72,24,16.1,16,1,Sun,Regular,0,-0.762667432,9995.348586,1734.158213,4094.870826,1549.5659,1639.073522,3500.195007,64471.8207,144.2753758
Consumption,6,11,8,1,10,0.58,24,18.3,16,1,Sun,Regular,0,8.937886544,8095.168783,2262.097642,4468.17817,1551.947733,2303.674266,3500.195007,60491.94035,771.5973642
Consumption,6,11,9,1,10,0.53,24,20,16,1,Sun,Regular,0,19.366104,8171.499344,2025.669988,4396.777446,1553.522518,1998.464303,3500.195007,54378.36111,771.3428075
Consumption,6,11,10,1,10,0.47,24,21.7,16,1,Sun,Regular,0,30.22537065,10350.52281,2452.931289,4389.603653,1554.194168,1446.757002,3500.195007,49150.65209,1360.185608
Consumption,6,11,11,1,8.9,0.44,24,21.7,16,1,Sun,Regular,0,41.22823542,10976.58902,2788.85392,4392.256019,1576.525549,1399.70258,3500.195007,51662.33256,1369.523148
Consumption,6,11,12,0.8,5,0.31,24,22.8,16,1,Sun,Regular,0,51.99656993,10863.09494,2961.935309,4383.143465,1554.519316,1412.395545,3500.195007,53388.65855,1790.322318
Consumption,6,11,13,0,6.7,0.31,24,25,19.2,1,Sun,Regular,0,61.80737784,11097.74587,2945.359455,4295.827773,1556.696354,1456.616262,3500.195007,55464.35519,1947.832022
Consumption,6,11,14,0,7.8,0.31,24,26.1,19.2,1,Sun,Regular,0,68.88708185,9219.418174,2928.254365,4273.655539,1557.544894,1501.883848,3500.195007,58978.86041,2080.865396
Consumption,6,11,15,0,8.3,0.31,24,26.7,19.2,1,Sun,Regular,0,69.88305942,9336.717081,2919.229175,4269.015081,1638.436701,1524.985068,5616.605174,66643.91915,2166.975277
Consumption,6,11,16,0.1,7.8,0.3,24,26.7,19.2,1,Sun,Regular,0,64.06776604,9399.030435,2948.041919,4163.962664,1984.895096,1626.605238,7377.464889,90393.80317,2216.853535
Consumption,6,11,17,0.5,8.3,0.31,24,26.7,19.2,1,Sun,Regular,0,54.73965775,11541.16217,2589.285215,3977.950773,1964.572355,1818.882278,7929.164074,114072.707,1799.614952
Consumption,6,11,18,0.1,7.2,0.31,24,25.6,19.2,1,Sun,Regular,0,44.13184959,11553.1864,2617.755179,3868.204319,2142.750238,2149.102275,7483.56504,122134.8241,1320.641054
Consumption,6,11,19,0.2,7.8,0.35,23,24.4,24,1,Sun,Regular,0,33.14977593,11390.33447,2409.830482,3861.485025,1889.024386,2164.231912,7372.634019,117547.5233,144.2753758
Consumption,6,11,20,0.3,8.3,0.44,23,21.1,24,1,Sun,Regular,0,22.22701113,8796.153111,2177.311967,3783.063326,1758.920168,2257.725653,4306.807347,110832.7073,144.2753758
Consumption,6,11,21,1,9.4,0.54,23,18.9,24,1,Sun,Regular,0,11.66216934,9391.878439,2053.466812,3904.885743,1790.131495,2321.017011,5800.549235,102048.8278,412.4909383
Consumption,6,11,22,1,10.6,0.67,23,16.7,24,1,Sun,Regular,0,1.743313862,9071.389429,1287.513264,3930.296132,1829.618575,1765.267399,6260.61988,80849.14253,466.1340897
Consumption,6,11,23,1,13.3,0.8,23,16.7,19.2,1,Sun,Regular,0,-7.191078896,9479.761644,1672.488049,3842.982082,1851.462233,1206.602515,6260.61988,61724.50929,466.1340897
Consumption,6,11,24,0.9,13.3,0.8,23,16.7,16,1,Sun,Regular,0,-14.7178481,5449.758316,1394.759399,3766.617113,1828.696998,1041.568636,6260.61988,49335.61801,466.1340897
Consumption,6,12,1,0.3,12.2,0.75,23,16.7,16,2,Mon,Regular,0,-20.33071792,3791.898407,1315.389465,3864.957476,1828.491475,945.3690341,7260.226037,45733.73621,489.4339564
Consumption,6,12,2,0,12.8,0.83,23,15.6,16,2,Mon,Regular,0,-23.51281122,3799.497318,1303.667339,3889.013542,1827.982399,873.3392154,7260.226037,42851.48771,489.4339564
Consumption,6,12,3,0,12.8,0.83,23,15.6,16,2,Mon,Regular,0,-23.89716663,3801.329003,1297.661129,3896.24072,1827.555824,853.4680826,7260.226037,41201.50279,489.4339564
Consumption,6,12,4,0,13.3,0.86,23,15.6,16,2,Mon,Regular,0,-21.43507074,3865.543995,1386.224242,4230.657382,1835.252861,876.5585012,7260.226037,46109.44453,489.4339564
Consumption,6,12,5,0.4,12.2,0.93,23,13.3,16,2,Mon,Regular,0,-16.42176979,5403.265698,1361.888967,4327.17869,1833.732671,1032.623093,7760.028616,57245.57041,489.4339564
Consumption,6,12,6,0.4,13.3,0.9,23,15,16,2,Mon,Regular,0,-9.352673516,10025.69788,1849.510329,5147.01644,2006.375268,1605.889478,7462.947594,58631.4831,651.0485464
Consumption,6,12,7,0.4,13.3,0.78,23,17.2,16,2,Mon,Regular,0,-0.747726653,10036.14287,2103.106412,5521.745781,4307.34195,2100.987017,12627.06392,68715.51882,966.6938977
Consumption,6,12,8,0.6,14.4,0.75,23,18.9,16,2,Mon,Regular,0,8.945543459,8147.755856,3057.201262,5576.711104,6242.399816,1843.872106,26504.75025,68557.53522,1552.747071
Consumption,6,12,9,0,15,0.64,23,22.2,24,2,Mon,Regular,0,19.36860703,8469.687592,3497.823801,5641.061507,6771.081036,1823.158767,26472.17213,65844.4246,2263.271414
Consumption,6,12,10,0,14.4,0.55,23,23.9,24,2,Mon,Regular,0,30.22499747,10729.95546,3510.879357,5688.013644,7388.498144,1447.453114,27085.69565,63526.61651,2426.027282
Consumption,6,12,11,0,14.4,0.5,23,25.6,24,2,Mon,Regular,0,41.22781437,11759.43418,3822.857551,5670.014626,7917.884741,1480.707272,27983.47955,67727.9114,2670.127599
Consumption,6,12,12,0.1,12.8,0.44,24,26.1,24,2,Mon,Regular,0,52.00040882,11892.131,3726.415843,5510.74341,8196.620565,1512.75897,27550.97916,69660.63819,2770.394977
Consumption,6,12,13,0.8,10.6,0.36,24,26.7,24,2,Mon,Regular,0,61.82329522,11758.65675,3702.057565,5679.917919,8174.463648,1540.140963,28658.11443,71468.81877,2833.01993
Consumption,6,12,14,0.7,8.9,0.31,24,27.8,24,2,Mon,Regular,0,68.92813992,9670.210556,3591.503343,5687.008882,8495.015002,1565.848599,28381.86385,74341.49071,2910.401011
Consumption,6,12,15,1,8.3,0.29,24,27.8,24,2,Mon,Regular,0,69.9518485,9639.527353,3519.175195,5681.874057,8533.191782,1566.246657,28568.36984,79876.20109,2974.576728
Consumption,6,12,16,0.6,8.9,0.3,24,28.3,24,2,Mon,Regular,0,64.14430823,9728.240143,3511.998036,5691.90835,8197.739172,1666.907857,29900.97505,102570.2627,2997.309067
Consumption,6,12,17,0.9,8.9,0.31,24,27.8,24,2,Mon,Regular,0,54.81508446,11943.49402,3507.345396,5686.289582,6309.601665,1944.313839,27673.50887,120533.1291,2977.411163
Consumption,6,12,18,0.9,8.9,0.33,25,26.7,24,2,Mon,Regular,0,44.20593346,11832.21961,3428.638991,4666.024971,6134.185602,2093.597483,19079.04366,128070.0197,2400.835977
Consumption,6,12,19,0.9,8.3,0.32,25,26.1,24,2,Mon,Regular,0,33.22345148,11754.09065,3297.695028,4673.880512,5897.061241,2154.924159,18052.03524,123836.8821,2299.402828
Consumption,6,12,20,0.2,9.4,0.41,25,23.3,24,2,Mon,Regular,0,22.30098512,9202.458042,2851.402147,4166.993746,5499.140602,2316.201398,13860.3288,117773.3317,1970.313302
Consumption,6,12,21,0.1,10.6,0.67,25,16.7,24,2,Mon,Regular,0,11.73677955,9366.0219,2080.604157,4177.988877,1787.646052,2267.855965,14246.63743,104116.0675,752.1174043
Consumption,6,12,22,0.1,11.1,0.75,25,15.6,24,2,Mon,Regular,0,1.818483372,9034.626866,1327.503401,4026.158572,1828.044274,1645.320374,7760.028616,80567.19801,489.4339564
Consumption,6,12,23,0.9,11.1,0.72,25,16.1,24,2,Mon,Regular,0,-7.11596945,9473.324287,1711.067648,4028.99851,1852.121022,1146.002958,7260.226037,62089.14815,489.4339564
Consumption,6,12,24,0.7,11.1,0.59,26,19.4,24,2,Mon,Regular,0,-14.64417566,5453.82206,1451.100651,3867.849641,1829.777266,1014.134128,7260.226037,51726.27245,489.4339564
Consumption,6,13,1,0.7,13.3,0.65,26,20,19.2,3,Tue,Regular,0,-20.2608014,3807.667669,1350.172672,3741.88461,1830.613674,969.2828501,7260.226037,50011.4994,489.4339564
Consumption,6,13,2,0.5,14.4,0.68,26,20.6,16,3,Tue,Regular,0,-23.44975552,3821.460113,1361.283432,3702.781255,1830.662689,917.5707337,7260.226037,48570.58721,489.4339564
Consumption,6,13,3,0.2,15.6,0.76,26,20,16,3,Tue,Regular,0,-23.8440564,3826.116777,1371.416286,3663.376993,1830.392864,906.1165423,7260.226037,47028.13292,489.4339564
Consumption,6,13,4,0.9,16.1,0.78,26,20,14.4,3,Tue,Regular,0,-21.39381734,4137.543928,1710.316966,4020.947289,1872.380432,933.8491981,7260.226037,51632.6783,489.4339564
Consumption,6,13,5,1,16.1,0.81,26,19.4,12.8,3,Tue,Regular,0,-16.39253953,5694.302723,1718.297995,3938.887288,1865.597692,1105.803973,7760.028616,63562.68342,489.4339564
Consumption,6,13,6,1,16.1,0.75,27,20.6,12.8,3,Tue,Regular,0,-9.334253283,10329.14278,2263.562935,4765.385155,2573.098355,1694.321601,10759.88806,66582.4137,650.3673956
Consumption,6,13,7,1,17.2,0.87,27,19.4,8,3,Tue,Regular,0,-0.738243164,10400.28984,2409.184719,5185.862426,4686.06622,2182.460719,14898.14893,74946.99412,966.6938977
Consumption,6,13,8,1,17.8,0.97,27,18.3,4.8,3,Tue,Regular,0,8.948123388,8212.785435,3150.701422,5293.1381,6558.60777,1887.931831,28194.13489,69959.4032,1557.27962
Consumption,6,13,9,1,18.3,0.93,27,19.4,12.8,3,Tue,Regular,0,19.36631665,8223.221324,3512.614586,5446.482208,6780.85975,1823.213425,26959.68904,62995.68135,2264.144236
Consumption,6,13,10,1,18.3,0.93,27,19.4,16,3,Tue,Regular,0,30.21998207,10320.92386,3470.943757,5536.82039,7096.19223,1407.542128,26915.73022,57243.39893,2278.141262
Consumption,6,13,11,1,17.8,0.97,27,18.3,2.4,3,Tue,Regular,0,41.22271621,10863.6716,3667.656556,5559.594535,7080.893517,1374.654928,27028.2022,55731.2266,2284.219814
Consumption,6,13,12,1,19.4,0.9,28,21.1,16,3,Tue,Regular,0,51.99925198,11045.21472,3582.936921,5419.899275,7455.49544,1416.779208,27684.13558,57077.21291,2324.890775
Consumption,6,13,13,1,18.3,0.9,28,20,14.4,3,Tue,Regular,0,61.83346733,10943.47183,3599.295055,5584.871123,7371.365982,1426.714355,28778.4432,58339.27495,2394.349299
Consumption,6,13,14,1,20,0.96,28,20.6,11.2,3,Tue,Regular,0,68.96241458,8683.194767,3518.934903,5605.158078,7430.6808,1424.256454,28256.67121,56477.82527,2394.462144
Consumption,6,13,15,1,20,0.93,28,21.1,11.2,3,Tue,Regular,0,70.01403775,8629.438884,3506.108623,5661.547328,7593.740256,1436.881819,29006.26508,62097.84255,2462.502187
Consumption,6,13,16,1,20,0.93,28,21.1,9.6,3,Tue,Regular,0,64.21568908,8688.156018,3520.412507,5706.087285,7122.499641,1534.189093,29883.97051,84269.50225,2492.062848
Consumption,6,13,17,1,20,0.93,28,21.1,9.6,3,Tue,Regular,0,54.88635134,10935.16147,3517.358698,5716.668174,5295.933336,1805.605587,27538.88648,101725.4131,2477.777829
Consumption,6,13,18,1,20.6,0.91,28,22.2,16,3,Tue,Regular,0,44.27629171,11122.10492,3471.131779,4470.23741,5357.125522,1985.710628,19779.28386,111440.2804,1987.394752
Consumption,6,13,19,1,21.1,0.9,29,22.8,11.2,3,Tue,Regular,0,33.29348003,11313.55042,3303.031931,4458.796373,5498.220481,2101.26319,19439.63798,111236.5515,2028.822483
Consumption,6,13,20,1,21.1,0.93,29,22.2,9.6,3,Tue,Regular,0,22.3711627,9201.701992,3008.736445,3899.340923,5479.142039,2314.582537,16564.50218,109759.1907,1829.198357
Consumption,6,13,21,1,20.6,0.97,29,21.1,9.6,3,Tue,Regular,0,11.80727923,9940.559351,2243.488813,3763.098517,1783.944942,2344.390027,18840.00908,104258.9017,752.1174043
Consumption,6,13,22,0.3,19.4,1,29,19.4,4.8,3,Tue,Regular,0,1.889098142,9498.656603,1549.717942,3529.285828,1830.623623,1712.645197,7760.028616,82862.05289,489.4339564
Consumption,6,13,23,0.2,18.3,1,29,18.3,4.8,3,Tue,Regular,0,-7.045958613,9531.639304,1874.926808,3566.934074,1852.624759,1179.451256,7260.226037,62012.54413,489.4339564
Consumption,6,13,24,0.3,17.8,0.97,29,18.3,4.8,3,Tue,Regular,0,-14.57619743,5473.657291,1619.724064,3443.822207,1829.341956,1022.197706,7260.226037,48710.39315,489.4339564
Consumption,6,14,1,0.1,17.2,1,30,17.2,9.6,4,Wed,Regular,0,-20.19714153,3808.315353,1490.434982,3385.836517,1828.804976,951.2756515,7260.226037,44719.67237,489.4339564
Consumption,6,14,2,0.6,15.6,0.97,30,16.1,12.8,4,Wed,Regular,0,-23.393365,3811.166456,1467.966421,3485.183089,1828.067569,874.0830945,7260.226037,42108.21412,489.4339564
Consumption,6,14,3,1,13.9,0.97,30,14.4,16,4,Wed,Regular,0,-23.79775702,3806.097322,1438.864949,3817.067478,1827.172683,842.4753588,7260.226037,40542.22982,489.4339564
Consumption,6,14,4,1,14.4,0.93,30,15.6,16,4,Wed,Regular,0,-21.35923338,3868.162208,1506.545534,4187.071504,1834.786249,865.4358848,7260.226037,45625.25555,489.4339564
