Year,Month,Day,Hour,Electricity_KW_HR,Wind_Speed
2012,4,7,13,5116,4.1
2012,4,7,14,2836,5.8
2012,4,7,15,9044,7.4
2012,4,7,16,18132,9.6
2012,4,7,17,37816,8.5
2012,4,7,18,26984,7.1
2012,4,7,19,16948,7.4
2012,4,7,20,17388,6.6
2012,4,7,21,14680,6.4
2012,4,7,22,11968,6.8
2012,4,7,23,14028,6.1
2012,4,7,24,10736,NULL
2012,4,8,1,7596,5.2
2012,4,8,2,6168,4.6
2012,4,8,3,4236,4.3
2012,4,8,4,3476,3.9
2012,4,8,5,2948,4.5
2012,4,8,6,4524,4.7
2012,4,8,7,4768,3.8
2012,4,8,8,2260,3.8
2012,4,8,9,2244,2.5
2012,4,8,10,384,3.1
2012,4,8,11,1024,3.1
2012,4,8,12,908,3
2012,4,8,13,1076,3.3
2012,4,8,14,1144,4
2012,4,8,15,2632,5.3
2012,4,8,16,6212,6.2
2012,4,8,17,9784,6.3
2012,4,8,18,10476,6.9
2012,4,8,19,16188,7.2
2012,4,8,20,16248,7.1
2012,4,8,21,16696,8
2012,4,8,22,23192,9
2012,4,8,23,33636,8.7
2012,4,8,24,30924,NULL
2012,4,9,1,35824,8.8
2012,4,9,2,31256,8.5
2012,4,9,3,28800,8.8
2012,4,9,4,31212,8.3
2012,4,9,5,26584,8.5
2012,4,9,6,29460,7.8
2012,4,9,7,22664,7.8
2012,4,9,8,21144,7.9
2012,4,9,9,22336,7.9
2012,4,9,10,21548,7.8
2012,4,9,11,20944,7.8
2012,4,9,12,21052,7.6
2012,4,9,13,20008,9.3
2012,4,9,14,33432,8.9
2012,4,9,15,32088,9.5
2012,4,9,16,35364,8.8
2012,4,9,17,31220,9
2012,4,9,18,32200,8.7
2012,4,9,19,28688,8
2012,4,9,20,22756,8.1
2012,4,9,21,24688,8.8
2012,4,9,22,31148,9.1
2012,4,9,23,34456,9.2
2012,4,9,24,34712,NULL
2012,4,10,1,41020,11.6
2012,4,10,2,49168,11.8
2012,4,10,3,49564,11.8
2012,4,10,4,50984,10.8
2012,4,10,5,45764,10.7
2012,4,10,6,45292,11
2012,4,10,7,46556,10
2012,4,10,8,41248,9.3
2012,4,10,9,34448,8.9
2012,4,10,10,30308,8.5
2012,4,10,11,31308,7.7
2012,4,10,12,21844,6.9
2012,4,10,13,14524,6.5
2012,4,10,14,12236,3.1
2012,4,10,15,1532,2.6
2012,4,10,16,644,4.1
2012,4,10,17,2932,2.8
2012,4,10,18,744,2.7
2012,4,10,19,616,3
2012,4,10,20,1092,3.9
2012,4,10,21,2376,4.5
2012,4,10,22,4392,5.7
2012,4,10,23,8292,5.4
2012,4,10,24,7968,NULL
2012,4,11,1,13420,5.8
2012,4,11,2,8868,6.7
2012,4,11,3,14268,6.7
2012,4,11,4,14060,7.3
2012,4,11,5,16900,6.8
2012,4,11,6,14472,7.4
2012,4,11,7,19164,6.7
2012,4,11,8,13892,5.9
2012,4,11,9,9176,6.2
2012,4,11,10,10380,5.1
2012,4,11,11,5368,5
2012,4,11,12,5744,5.9
2012,4,11,13,8308,5.4
2012,4,11,14,6580,6.1
2012,4,11,15,12116,5.7
2012,4,11,16,9200,6.4
2012,4,11,17,13340,5.6
2012,4,11,18,7052,6.2
2012,4,11,19,10124,5.7
2012,4,11,20,8560,5.1
2012,4,11,21,5812,4
2012,4,11,22,2744,4.3
2012,4,11,23,3580,4.6
2012,4,11,24,4404,NULL
2012,4,12,1,3972,4.8
2012,4,12,2,5012,5.5
2012,4,12,3,7164,5
2012,4,12,4,5784,5.4
2012,4,12,5,6348,5.2
2012,4,12,6,6440,4.2
2012,4,12,7,3004,3.9
2012,4,12,8,2464,2.7
2012,4,12,9,704,2.5
2012,4,12,10,476,2.4
2012,4,12,11,304,3.1
2012,4,12,12,964,3.7
2012,4,12,13,1832,3.1
2012,4,12,14,912,3.6
2012,4,12,15,1692,4.7
2012,4,12,16,4992,4.6
2012,4,12,17,6572,1.2
2012,4,12,18,4,1.1
2012,4,12,19,32,2.9
2012,4,12,20,764,3.3
2012,4,12,21,1376,4.1
2012,4,12,22,2760,4.4
2012,4,12,23,3936,4.4
2012,4,12,24,3904,NULL
2012,4,13,1,836,2.1
2012,4,13,2,124,2.2
2012,4,13,3,184,3.4
2012,4,13,4,1224,3
2012,4,13,5,1044,1.9
2012,4,13,6,108,1.6
2012,4,13,7,252,3
2012,4,13,8,872,4.4
2012,4,13,9,3500,3.7
2012,4,13,10,2404,3.4
2012,4,13,11,1472,3
2012,4,13,12,956,3.3
2012,4,13,13,1084,2.7
2012,4,13,14,500,2
2012,4,13,15,60,2.3
2012,4,13,16,200,3.6
2012,4,13,17,2632,1.9
2012,4,13,18,176,2.7
2012,4,13,19,728,3.5
2012,4,13,20,2048,3.1
2012,4,13,21,1276,2.5
2012,4,13,22,424,2.5
2012,4,13,23,60,3.2
2012,4,13,24,1416,NULL
2012,4,14,1,1804,3.3
2012,4,14,2,1312,3.9
2012,4,14,3,2272,2.9
2012,4,14,4,960,2.1
2012,4,14,5,108,2.5
2012,4,14,6,440,3.8
2012,4,14,7,2448,5.3
2012,4,14,8,5980,4.1
2012,4,14,9,2844,3.3
2012,4,14,10,1640,3.5
2012,4,14,11,1904,4.7
2012,4,14,12,4936,4.8
2012,4,14,13,4584,4.8
2012,4,14,14,4288,4.6
2012,4,14,15,3800,5.2
2012,4,14,16,5652,6.2
2012,4,14,17,10284,6.9
2012,4,14,18,14676,7.3
2012,4,14,19,17636,7.1
2012,4,14,20,15720,7.3
2012,4,14,21,18288,7.3
2012,4,14,22,17928,7
2012,4,14,23,15552,6.3
2012,4,14,24,11548,NULL
2012,4,15,1,10056,6
2012,4,15,2,10788,6.4
2012,4,15,3,11924,5.7
2012,4,15,4,9128,5.9
2012,4,15,5,9832,6.1
2012,4,15,6,10760,6.5
2012,4,15,7,13492,6.4
2012,4,15,8,12436,6.9
2012,4,15,9,16336,7.1
2012,4,15,10,16864,7.6
2012,4,15,11,20544,7.2
2012,4,15,12,15556,7.8
2012,4,15,13,22720,8.2
2012,4,15,14,24480,8.7
2012,4,15,15,29840,8.5
2012,4,15,16,27372,8.4
2012,4,15,17,27232,9
2012,4,15,18,32456,8.6
2012,4,15,19,29180,7.4
2012,4,15,20,18312,8.1
2012,4,15,21,24780,7.9
2012,4,15,22,23532,8.7
2012,4,15,23,29756,9.2
2012,4,15,24,34640,NULL
2012,4,16,1,28248,7.6
2012,4,16,2,20980,6.7
2012,4,16,3,13612,6.4
2012,4,16,4,11940,5.7
2012,4,16,5,8924,6.5
2012,4,16,6,12456,6.2
2012,4,16,7,11452,6.1
2012,4,16,8,10804,5.2
2012,4,16,9,6564,4.8
2012,4,16,10,4876,6.9
2012,4,16,11,15344,7
2012,4,16,12,15704,7.8
2012,4,16,13,22760,7.2
2012,4,16,14,16324,7.2
2012,4,16,15,16120,7.8
2012,4,16,16,19744,6.7
2012,4,16,17,13196,6.3
2012,4,16,18,11024,6.1
2012,4,16,19,9776,5.8
2012,4,16,20,8924,6.2
2012,4,16,21,10464,5.8
2012,4,16,22,9500,5.4
2012,4,16,23,7580,4.8
2012,4,16,24,5540,NULL
2012,4,17,1,1904,2.3
2012,4,17,2,380,2
2012,4,17,3,120,3.6
2012,4,17,4,2456,5.6
2012,4,17,5,8368,7.2
2012,4,17,6,18260,8.1
2012,4,17,7,25860,7.5
2012,4,17,8,21888,8.2
2012,4,17,9,28024,8.3
2012,4,17,10,27612,8.4
2012,4,17,11,26620,10.1
2012,4,17,12,39532,11.7
2012,4,17,13,50036,11.2
2012,4,17,14,44980,12.3
2012,4,17,15,49616,12.5
2012,4,17,16,50456,12.4
2012,4,17,17,52808,10.3
2012,4,17,18,40656,9.5
2012,4,17,19,36280,9.5
2012,4,17,20,37824,8.4
2012,4,17,21,27212,8
2012,4,17,22,23332,7.9
2012,4,17,23,23208,7.4
2012,4,17,24,19016,NULL
2012,4,18,1,18772,7
2012,4,18,2,16428,7.4
2012,4,18,3,18896,7.6
2012,4,18,4,20472,6.9
2012,4,18,5,14824,7.2
2012,4,18,6,17196,7.3
2012,4,18,7,18012,7.1
2012,4,18,8,17076,7.9
2012,4,18,9,22556,9.4
2012,4,18,10,34088,10
2012,4,18,11,38916,10.2
2012,4,18,12,39808,10.1
2012,4,18,13,38916,10.8
2012,4,18,14,45752,11.2
2012,4,18,15,45032,10.8
2012,4,18,16,43988,9.5
2012,4,18,17,33868,9.8
2012,4,18,18,37536,8.5
2012,4,18,19,26532,11.7
2012,4,18,20,48652,10.6
2012,4,18,21,45388,11.1
2012,4,18,22,48608,10.6
2012,4,18,23,45624,9.3
2012,4,18,24,34144,NULL
2012,4,19,1,28832,8
2012,4,19,2,22800,8
2012,4,19,3,24408,8.2
2012,4,19,4,25960,8.5
2012,4,19,5,28260,7.6
2012,4,19,6,19452,7.8
2012,4,19,7,21888,7.6
2012,4,19,8,20444,7.6
2012,4,19,9,20120,8.2
2012,4,19,10,23924,8.7
2012,4,19,11,27216,9
2012,4,19,12,31912,8.8
2012,4,19,13,30396,9.2
2012,4,19,14,33560,8
2012,4,19,15,22152,8.3
2012,4,19,16,26040,8.4
2012,4,19,17,25900,7.2
2012,4,19,18,15556,7.2
2012,4,19,19,17824,4.8
2012,4,19,20,5556,4.3
2012,4,19,21,3424,5.9
2012,4,19,22,8660,5.2
2012,4,19,23,5872,6.2
2012,4,19,24,9884,NULL
2012,4,20,1,8612,6.4
2012,4,20,2,12268,6.6
2012,4,20,3,14356,6.6
2012,4,20,4,15232,7
2012,4,20,5,16716,6.8
2012,4,20,6,15684,6.8
2012,4,20,7,14148,7.1
2012,4,20,8,16744,5.9
2012,4,20,9,9524,5.8
2012,4,20,10,8888,4.8
2012,4,20,11,664,7.3
2012,4,20,12,0,6.2
2012,4,20,13,0,6.7
2012,4,20,14,0,6.7
2012,4,20,15,0,6.3
2012,4,20,16,4104,6.5
2012,4,20,17,12200,4.9
2012,4,20,18,5512,5.7
2012,4,20,19,8580,5.5
2012,4,20,20,7876,5.6
2012,4,20,21,7696,6
2012,4,20,22,10300,6.3
2012,4,20,23,11492,5.4
2012,4,20,24,7188,NULL
2012,4,21,1,11964,6.3
2012,4,21,2,13904,5.6
2012,4,21,3,7512,5.9
2012,4,21,4,9640,6.3
2012,4,21,5,12280,7.2
2012,4,21,6,17004,7.7
2012,4,21,7,21208,8.3
2012,4,21,8,25992,8.4
2012,4,21,9,26916,7.8
2012,4,21,10,20616,7.1
2012,4,21,11,16084,7
2012,4,21,12,15644,7.6
2012,4,21,13,20700,7.8
2012,4,21,14,21292,5
2012,4,21,15,6548,5.1
2012,4,21,16,7052,5.9
2012,4,21,17,10616,8.9
2012,4,21,18,27504,6.5
2012,4,21,19,13108,6.8
2012,4,21,20,14128,5.1
2012,4,21,21,5952,5.2
2012,4,21,22,6388,6
2012,4,21,23,9464,6.4
2012,4,21,24,11940,NULL
2012,4,22,1,17516,7.7
2012,4,22,2,21168,7.8
2012,4,22,3,23848,7.6
2012,4,22,4,20384,7.2
2012,4,22,5,16808,6.7
2012,4,22,6,13492,6.5
2012,4,22,7,12864,7
2012,4,22,8,16220,6.5
2012,4,22,9,12524,7.2
2012,4,22,10,17980,7.6
2012,4,22,11,19224,6.8
2012,4,22,12,13644,7.6
2012,4,22,13,19644,8
2012,4,22,14,23444,7.6
2012,4,22,15,19812,6.9
2012,4,22,16,15504,8
2012,4,22,17,23780,6.3
2012,4,22,18,11136,5.7
2012,4,22,19,8544,6.2
2012,4,22,20,11128,6.7
2012,4,22,21,14048,7.5
2012,4,22,22,21092,7.1
2012,4,22,23,17984,7
2012,4,22,24,17552,NULL
2012,4,23,1,22028,7.1
2012,4,23,2,17140,7.4
2012,4,23,3,19708,7.4
2012,4,23,4,20176,8.2
2012,4,23,5,25528,8.1
2012,4,23,6,25344,8.2
2012,4,23,7,25544,6.9
2012,4,23,8,14860,6.2
2012,4,23,9,10688,6.1
2012,4,23,10,9488,6.5
2012,4,23,11,11876,8
2012,4,23,12,22804,8.2
2012,4,23,13,24116,9.2
2012,4,23,14,33336,9.4
2012,4,23,15,34572,9.3
2012,4,23,16,33636,9.6
2012,4,23,17,35952,9.6
2012,4,23,18,36096,8.9
2012,4,23,19,30592,9.7
2012,4,23,20,37500,8.9
2012,4,23,21,31940,7.2
2012,4,23,22,18216,6.9
2012,4,23,23,15528,6.6
2012,4,23,24,13752,NULL
2012,4,24,1,13932,6.7
2012,4,24,2,13896,5.2
2012,4,24,3,6600,5.5
2012,4,24,4,7788,5.7
2012,4,24,5,7704,5.2
2012,4,24,6,6100,5.1
2012,4,24,7,5876,4.7
2012,4,24,8,4540,3.6
2012,4,24,9,1884,2.9
2012,4,24,10,1008,1.2
2012,4,24,11,4,1
2012,4,24,12,0,2.6
2012,4,24,13,480,2.4
2012,4,24,14,312,2.3
2012,4,24,15,240,3.4
2012,4,24,16,1316,5.7
2012,4,24,17,7668,4.3
2012,4,24,18,4000,4.6
2012,4,24,19,4180,5.4
2012,4,24,20,7284,5.6
2012,4,24,21,7808,6.9
2012,4,24,22,14600,7
2012,4,24,23,15084,6.7
2012,4,24,24,13160,NULL
2012,4,25,1,10488,6.3
2012,4,25,2,10860,6.5
2012,4,25,3,11608,6.2
2012,4,25,4,10748,6.4
2012,4,25,5,11932,7.2
2012,4,25,6,17292,8.1
2012,4,25,7,26612,8.2
2012,4,25,8,25780,8
2012,4,25,9,23636,9
2012,4,25,10,32640,9
2012,4,25,11,31764,10.4
2012,4,25,12,40408,11.4
2012,4,25,13,46532,11.7
2012,4,25,14,48332,12.1
2012,4,25,15,50460,12.3
2012,4,25,16,51688,12.8
2012,4,25,17,51944,13.1
2012,4,25,18,49312,13
2012,4,25,19,52928,11.3
2012,4,25,20,46140,10.7
2012,4,25,21,44172,10.1
2012,4,25,22,42364,10.1
2012,4,25,23,41280,11.4
2012,4,25,24,21932,NULL
2012,4,26,1,0,7.2
2012,4,26,2,0,8.7
2012,4,26,3,17068,9.7
2012,4,26,4,38472,10
2012,4,26,5,40884,10
2012,4,26,6,41720,10.2
2012,4,26,7,42248,11
2012,4,26,8,46512,12
2012,4,26,9,40072,12.6
2012,4,26,10,37036,12.2
2012,4,26,11,31416,6.2
2012,4,26,12,0,5.4
2012,4,26,13,0,11
2012,4,26,14,21568,11.4
2012,4,26,15,47004,13.7
2012,4,26,16,52588,13.5
2012,4,26,17,53268,12.8
2012,4,26,18,49252,8.3
2012,4,26,19,26092,8.5
2012,4,26,20,26968,7.7
2012,4,26,21,22460,8
2012,4,26,22,26484,8.5
2012,4,26,23,27848,8.2
2012,4,26,24,26500,NULL
2012,4,27,1,30960,9.6
2012,4,27,2,37512,9
2012,4,27,3,32880,8.6
2012,4,27,4,29416,9.4
2012,4,27,5,35936,8.9
2012,4,27,6,32364,8.9
2012,4,27,7,31664,8.7
2012,4,27,8,30556,8.9
2012,4,27,9,32120,9
2012,4,27,10,32048,8.5
2012,4,27,11,27452,8.4
2012,4,27,12,27076,8.6
2012,4,27,13,28972,7.7
2012,4,27,14,19488,7.2
2012,4,27,15,16992,6
2012,4,27,16,9480,5
2012,4,27,17,4984,4
2012,4,27,18,2696,2.9
2012,4,27,19,756,2.1
2012,4,27,20,52,2.4
2012,4,27,21,312,3.2
2012,4,27,22,1224,4.5
2012,4,27,23,4164,6.2
2012,4,27,24,13004,NULL
2012,4,28,1,9008,6.5
2012,4,28,2,12076,6.5
2012,4,28,3,12540,6.1
2012,4,28,4,11148,7.1
2012,4,28,5,16280,5.8
2012,4,28,6,8820,5.7
2012,4,28,7,8036,5.4
2012,4,28,8,6680,4.7
2012,4,28,9,5076,3.3
2012,4,28,10,1616,5.6
2012,4,28,11,8008,4.4
2012,4,28,12,3448,2.3
2012,4,28,13,156,1.9
2012,4,28,14,180,2.2
2012,4,28,15,728,3.4
2012,4,28,16,1484,3.9
2012,4,28,17,2148,6.1
2012,4,28,18,11392,5.4
2012,4,28,19,7212,6.5
2012,4,28,20,13212,7.1
2012,4,28,21,17004,8
2012,4,28,22,24364,8.6
2012,4,28,23,30348,7.4
2012,4,28,24,18380,NULL
2012,4,29,1,18160,7.7
2012,4,29,2,21056,5.6
2012,4,29,3,6672,5.4
2012,4,29,4,0,4.7
2012,4,29,5,0,5.3
2012,4,29,6,0,4
2012,4,29,7,0,4
2012,4,29,8,1248,3.8
2012,4,29,9,2240,2.4
2012,4,29,10,344,3.1
2012,4,29,11,1252,6
2012,4,29,12,11816,9.3
2012,4,29,13,33912,8.9
2012,4,29,14,30684,9
2012,4,29,15,30348,8.4
2012,4,29,16,24680,10.2
2012,4,29,17,40224,8.8
2012,4,29,18,28576,7.6
2012,4,29,19,19192,7.8
2012,4,29,20,20020,6.7
2012,4,29,21,13908,4.6
2012,4,29,22,4496,5.9
2012,4,29,23,8896,5.7
2012,4,29,24,8272,NULL
2012,4,30,1,4956,5.3
2012,4,30,2,6264,6.5
2012,4,30,3,12860,7.5
2012,4,30,4,19420,8
2012,4,30,5,26540,6.9
2012,4,30,6,15832,6.1
2012,4,30,7,10596,6
2012,4,30,8,9744,4.1
2012,4,30,9,3036,4.6
2012,4,30,10,4240,5.3
2012,4,30,11,6420,5
2012,4,30,12,5180,4.5
2012,4,30,13,3616,4.1
2012,4,30,14,3120,3.5
2012,4,30,15,1624,1.5
2012,4,30,16,36,4.2
2012,4,30,17,2792,5.1
2012,4,30,18,5756,5.2
2012,4,30,19,6464,7.4
2012,4,30,20,17832,6.6
2012,4,30,21,12472,6.6
2012,4,30,22,13728,11.1
2012,4,30,23,44620,11.9
2012,4,30,24,51140,NULL
2012,5,1,1,35520,6.6
2012,5,1,2,14012,3.9
2012,5,1,3,3848,3.5
2012,5,1,4,1524,5
2012,5,1,5,5916,4
2012,5,1,6,2768,6
2012,5,1,7,11020,7.2
2012,5,1,8,17680,6
2012,5,1,9,10300,5.2
2012,5,1,10,5624,3.9
2012,5,1,11,2264,4.3
2012,5,1,12,3180,4.5
2012,5,1,13,3728,4.9
2012,5,1,14,4616,4.6
2012,5,1,15,3756,4.2
2012,5,1,16,2708,4.3
2012,5,1,17,3172,4.2
2012,5,1,18,2520,3.1
2012,5,1,19,1044,2.2
2012,5,1,20,172,2.6
2012,5,1,21,572,3.2
2012,5,1,22,1168,3.7
2012,5,1,23,1900,4.1
2012,5,1,24,2752,NULL
2012,5,2,1,9796,4.9
2012,5,2,2,5104,5.3
2012,5,2,3,6620,4.9
2012,5,2,4,5752,5.4
2012,5,2,5,7304,4.1
2012,5,2,6,3048,6
2012,5,2,7,9988,5.5
2012,5,2,8,7576,4.4
2012,5,2,9,4040,3.2
2012,5,2,10,1340,3.8
2012,5,2,11,2244,3.8
2012,5,2,12,2068,4.6
2012,5,2,13,4728,5.2
2012,5,2,14,6388,5.3
2012,5,2,15,7312,5
2012,5,2,16,5560,5
2012,5,2,17,6212,2.7
2012,5,2,18,592,2.7
2012,5,2,19,700,2.3
2012,5,2,20,300,2.3
2012,5,2,21,228,2.2
2012,5,2,22,156,2.3
2012,5,2,23,248,2.3
2012,5,2,24,184,NULL
2012,5,3,1,200,2
2012,5,3,2,100,2.4
2012,5,3,3,392,2.5
2012,5,3,4,444,3.7
2012,5,3,5,2348,4.4
2012,5,3,6,3788,4.9
2012,5,3,7,5368,4.8
2012,5,3,8,5124,4.1
2012,5,3,9,2880,4.7
2012,5,3,10,4408,5
2012,5,3,11,5292,5.5
2012,5,3,12,7184,6.1
2012,5,3,13,9556,5.9
2012,5,3,14,8936,5.9
2012,5,3,15,9412,5.6
2012,5,3,16,7500,5.6
2012,5,3,17,7588,5.1
2012,5,3,18,6000,5
2012,5,3,19,6012,3.8
2012,5,3,20,2084,3.6
2012,5,3,21,1856,3.7
2012,5,3,22,2080,3.8
2012,5,3,23,2300,3.1
2012,5,3,24,1324,NULL
2012,5,4,1,780,3.5
2012,5,4,2,1696,4.6
2012,5,4,3,4360,4
2012,5,4,4,2828,3.5
2012,5,4,5,1840,3.5
2012,5,4,6,1852,2.7
2012,5,4,7,748,1.6
2012,5,4,8,0,1.9
2012,5,4,9,0,2.4
2012,5,4,10,380,2.9
2012,5,4,11,752,2.5
2012,5,4,12,356,2.8
2012,5,4,13,676,3.4
2012,5,4,14,1264,3.5
2012,5,4,15,1452,3.8
2012,5,4,16,1980,3.4
2012,5,4,17,1444,3.2
2012,5,4,18,1212,3
2012,5,4,19,976,3.9
2012,5,4,20,2428,4.8
2012,5,4,21,4720,5.4
2012,5,4,22,7280,5.7
2012,5,4,23,8288,5.3
2012,5,4,24,6572,NULL
2012,5,5,1,4620,5.5
2012,5,5,2,7676,5.2
2012,5,5,3,6192,5.2
2012,5,5,4,5948,5.2
2012,5,5,5,6480,5.7
2012,5,5,6,8224,5.9
2012,5,5,7,9152,5.7
2012,5,5,8,8512,5.6
2012,5,5,9,7476,6
2012,5,5,10,9596,6.9
2012,5,5,11,15336,6.5
2012,5,5,12,12724,5.6
2012,5,5,13,7664,5.2
2012,5,5,14,6096,5
2012,5,5,15,5096,4.5
2012,5,5,16,3560,4.8
2012,5,5,17,4704,5
2012,5,5,18,5624,4.8
2012,5,5,19,4992,5.3
2012,5,5,20,6288,5.9
2012,5,5,21,9660,5.9
2012,5,5,22,9272,5.8
2012,5,5,23,8936,5.7
2012,5,5,24,7856,NULL
2012,5,6,1,10108,6
2012,5,6,2,10052,5.4
2012,5,6,3,6916,6.3
2012,5,6,4,10756,6.3
2012,5,6,5,11732,5.9
2012,5,6,6,8916,6.6
2012,5,6,7,13300,6.3
2012,5,6,8,12088,5.8
2012,5,6,9,8980,6.1
2012,5,6,10,10500,6.3
2012,5,6,11,11488,5.3
2012,5,6,12,6940,3.9
2012,5,6,13,2160,4.2
2012,5,6,14,2936,3.6
2012,5,6,15,1844,3.8
2012,5,6,16,2156,3.5
2012,5,6,17,1496,4
2012,5,6,18,2480,3.8
2012,5,6,19,2168,4.2
2012,5,6,20,3092,3.2
2012,5,6,21,968,2.6
2012,5,6,22,176,3
2012,5,6,23,1132,2.5
2012,5,6,24,524,NULL
2012,5,7,1,264,2.1
2012,5,7,2,120,1.9
2012,5,7,3,36,1.7
2012,5,7,4,0,1.8
2012,5,7,5,0,1.7
2012,5,7,6,0,1.7
2012,5,7,7,4,3.5
2012,5,7,8,1496,3.8
2012,5,7,9,2164,2.6
2012,5,7,10,452,3.5
2012,5,7,11,1572,2.9
2012,5,7,12,772,2.9
2012,5,7,13,632,3
2012,5,7,14,776,3.8
2012,5,7,15,2148,3.1
2012,5,7,16,1112,3.9
2012,5,7,17,2068,4.2
2012,5,7,18,2700,4.4
2012,5,7,19,3372,4
2012,5,7,20,2584,3.8
2012,5,7,21,2172,4.8
2012,5,7,22,5500,6.3
2012,5,7,23,11516,7.6
2012,5,7,24,20156,NULL
2012,5,8,1,18296,7.1
2012,5,8,2,16464,7.2
2012,5,8,3,17484,7.6
2012,5,8,4,23104,9.5
2012,5,8,5,40748,10.3
2012,5,8,6,46536,8.6
2012,5,8,7,29808,7.8
2012,5,8,8,22804,7.2
2012,5,8,9,18632,6.5
2012,5,8,10,12472,6.4
2012,5,8,11,11400,5.7
2012,5,8,12,8592,4.5
2012,5,8,13,4024,5.7
2012,5,8,14,8968,7.5
2012,5,8,15,17176,8.8
2012,5,8,16,29628,9
2012,5,8,17,30680,8.9
2012,5,8,18,29872,8.5
2012,5,8,19,26016,8.2
2012,5,8,20,23888,7.4
2012,5,8,21,18624,7.2
2012,5,8,22,17596,7.3
2012,5,8,23,16972,7
2012,5,8,24,15144,NULL
2012,5,9,1,17504,6.9
2012,5,9,2,15856,6.7
2012,5,9,3,14356,7.5
2012,5,9,4,19504,7.3
2012,5,9,5,17780,6.5
2012,5,9,6,12236,6.8
2012,5,9,7,15020,6
2012,5,9,8,9376,6.1
2012,5,9,9,10728,6.1
2012,5,9,10,9564,5.8
2012,5,9,11,8336,6.1
2012,5,9,12,9928,6
2012,5,9,13,9896,6.5
2012,5,9,14,11988,7.6
2012,5,9,15,20260,7.1
2012,5,9,16,15952,6.7
2012,5,9,17,13464,7.7
2012,5,9,18,20216,5.5
2012,5,9,19,7640,7.4
2012,5,9,20,17904,7
2012,5,9,21,14784,6.1
2012,5,9,22,9932,7.1
2012,5,9,23,16980,7.6
2012,5,9,24,21108,NULL
2012,5,10,1,22076,7.3
2012,5,10,2,18604,7.9
2012,5,10,3,22328,8
2012,5,10,4,27608,8.2
2012,5,10,5,4064,NULL
2012,5,10,10,15708,8.6
2012,5,10,11,27568,8.9
2012,5,10,12,30008,8.7
2012,5,10,13,28492,8.9
2012,5,10,14,29704,8.8
2012,5,10,15,29984,6.7
2012,5,10,16,12816,8.4
2012,5,10,17,25740,7.8
2012,5,10,18,20280,7.6
2012,5,10,19,19340,7.7
2012,5,10,20,20336,8
2012,5,10,21,22360,8.8
2012,5,10,22,30988,8.6
2012,5,10,23,28084,9.3
2012,5,10,24,34788,NULL
2012,5,11,1,34796,8.9
2012,5,11,2,31092,8.4
2012,5,11,3,27180,7.5
2012,5,11,4,19840,7.3
2012,5,11,5,18440,6.3
2012,5,11,6,11724,6.5
2012,5,11,7,12600,6
2012,5,11,8,9404,5.5
2012,5,11,9,7472,5.1
2012,5,11,10,5688,5.2
2012,5,11,11,6832,6.2
2012,5,11,12,10400,5.2
2012,5,11,13,6328,5.5
2012,5,11,14,7544,6.8
2012,5,11,15,13264,6.7
2012,5,11,16,12472,6.7
2012,5,11,17,12672,6.7
2012,5,11,18,13508,7.1
2012,5,11,19,15440,6
2012,5,11,20,9364,5.2
2012,5,11,21,6088,4.5
2012,5,11,22,4000,4.9
2012,5,11,23,5472,5.5
2012,5,11,24,8308,NULL
2012,5,12,1,9324,5.9
2012,5,12,2,9908,5
2012,5,12,3,5500,4.8
2012,5,12,4,5204,4.7
2012,5,12,5,4504,4.8
2012,5,12,6,4996,4.7
2012,5,12,7,4632,3.2
2012,5,12,8,1580,2.3
2012,5,12,9,236,3.5
2012,5,12,10,1680,4
2012,5,12,11,2432,4.1
2012,5,12,12,3000,3.9
2012,5,12,13,2516,4.9
2012,5,12,14,5080,5.9
2012,5,12,15,9192,6.4
2012,5,12,16,11840,6.7
2012,5,12,17,13452,6.2
2012,5,12,18,10640,7
2012,5,12,19,14720,7.2
2012,5,12,20,17704,7
2012,5,12,21,15036,6
2012,5,12,22,9996,6
2012,5,12,23,9512,5.1
2012,5,12,24,6268,NULL
2012,5,13,1,6672,4.3
2012,5,13,2,3732,4.6
2012,5,13,3,4640,4.6
2012,5,13,4,4596,4.8
2012,5,13,5,5184,4.9
2012,5,13,6,5288,4.8
2012,5,13,7,4596,4.2
2012,5,13,8,3232,2.9
2012,5,13,9,928,3.2
2012,5,13,10,1152,3.7
2012,5,13,11,1748,3.6
2012,5,13,12,1652,3.6
2012,5,13,13,1736,3.7
2012,5,13,14,1748,3.9
2012,5,13,15,2116,3.1
2012,5,13,16,1140,2.9
2012,5,13,17,560,2.4
2012,5,13,18,412,2.6
2012,5,13,19,452,2.3
2012,5,13,20,220,2.5
2012,5,13,21,444,2.7
2012,5,13,22,712,3.2
2012,5,13,23,1372,2.6
2012,5,13,24,604,NULL
2012,5,14,1,688,3.5
2012,5,14,2,1548,4
2012,5,14,3,2616,4.6
2012,5,14,4,4400,4.6
2012,5,14,5,4448,5.3
2012,5,14,6,5652,5.1
2012,5,14,7,5740,3.6
2012,5,14,8,1924,2.6
2012,5,14,9,580,3.2
2012,5,14,10,1332,5.1
2012,5,14,11,5708,5.6
2012,5,14,12,7060,5.5
2012,5,14,13,6880,5.4
2012,5,14,14,6956,5.5
2012,5,14,15,7344,5.7
2012,5,14,16,8268,6
2012,5,14,17,9228,6.8
2012,5,14,18,13644,6.3
2012,5,14,19,10024,5.5
2012,5,14,20,7576,4.7
