Location,Year,Month,Day,Hour,Cloud_Cover_Fraction,Dew_Point,Humidity_Fraction,Precipitation,Pressure,Temperature,Visibility,Wind_Speed,_Solar_Elevation_,Electricity_KW_HR
Solar Array,2012,10,20,6,1,6.7,0.9275,0.5,978.3,7.8,11.265,2.6,-32.5989462391846,NULL
Solar Array,2012,10,20,7,1,6.7,0.9275,0.5,978.3,7.8,9.656,1.5,-22.0074341062645,NULL
Solar Array,2012,10,20,8,1,6.7,0.9275,0.3,978.6,7.8,11.265,1.5,-11.1737287730708,NULL
Solar Array,2012,10,20,9,1,6.7,0.9275,0,979,7.8,11.265,2.6,-0.474135616695193,NULL
Solar Array,2012,10,20,10,1,6.7,0.9275,0,979.6,7.8,9.656,4.6,9.73807502475576,11999.7
Solar Array,2012,10,20,11,1,7.2,0.9278,0,980,8.3,14.484,4.1,19.0485778704311,16245.04
Solar Array,2012,10,20,12,1,7.2,0.9278,0,980.3,8.3,14.484,4.6,26.9153856626461,21992.64
Solar Array,2012,10,20,13,1,7.2,0.8614,0,981,9.4,16.093,4.6,32.6455140276221,23389.32
Solar Array,2012,10,20,14,1,7.2,0.7949,0,981.6,10.6,16.093,5.1,35.5029287878754,42288.3
Solar Array,2012,10,20,15,1,6.7,0.7141,0,982,11.7,16.093,4.6,35.0132259851948,93577.56
Solar Array,2012,10,20,16,1,6.1,0.6374,0,982,12.8,16.093,3.6,31.2632631284417,68486.9
Solar Array,2012,10,20,17,1,6.7,0.6643,0,982.6,12.8,16.093,4.1,24.8402092245345,14844.82
Solar Array,2012,10,20,18,0.9,6.1,0.6374,0,983.3,12.8,16.093,3.6,16.490207816271,11375.1
Solar Array,2012,10,20,19,1,6.1,0.663,0,984.3,12.2,16.093,3.1,6.86533686266155,3433.0241232
Solar Array,2012,10,20,20,0.5,6.1,0.737,0,984.6,10.6,16.093,2.6,-3.5354494651954,NULL
Solar Array,2012,10,20,21,0,6.1,0.7671,0,984.9,10,16.093,3.1,-14.3245884091364,NULL
Solar Array,2012,10,20,22,0,5.6,0.8309,0,985.6,8.3,16.093,3.6,-25.1545134403915,NULL
Solar Array,2012,10,20,23,0,5.6,0.8309,0,986.9,8.3,16.093,4.1,-35.6271601267759,NULL
Solar Array,2012,10,20,24,0,5.6,0.8597,0,987.3,7.8,16.093,3.6,-45.1568321790982,NULL
Solar Array,2012,10,21,1,0,5.6,0.9269,0,987.6,6.7,16.093,3.6,-52.7541017219645,NULL
Solar Array,2012,10,21,2,0,5.6,0.9269,0,988.6,6.7,16.093,4.1,-56.8886919327737,NULL
Solar Array,2012,10,21,3,0,5,0.9265,0,989.3,6.1,12.875,3.6,-56.1933340427451,NULL
Solar Array,2012,10,21,4,0.5,4.4,0.9198,0,989.6,5.6,9.656,2.6,-50.9361898571729,NULL
Solar Array,2012,10,21,5,0,4.4,0.9198,0,990.3,5.6,11.265,2.6,-42.6809463567727,NULL
Solar Array,2012,10,21,6,0,3.9,0.9259,0,991.2,5,4.828,2.6,-32.8242362350915,NULL
Solar Array,2012,10,21,7,0,3.3,0.9586,0,991.6,3.9,3.219,2.1,-22.2200868732084,NULL
Solar Array,2012,10,21,8,0,3.3,0.9255,0,991.9,4.4,6.437,1.5,-11.3853196987497,NULL
Solar Array,2012,10,21,9,0,3.3,0.9255,0,992.6,4.4,2.012,1.5,-0.694458501071793,NULL
Solar Array,2012,10,21,10,0.25,4,1,0,993.2,4,0.402,0,9.50018896981108,31022.1
Solar Array,2012,10,21,11,0.9,4,0.8943,0,993.6,5.6,0.402,3.1,18.7851446602854,105747.26
Solar Array,2012,10,21,12,0.25,7.2,0.8909,0,993.9,8.9,8.047,3.1,26.6205014369981,144046.56
Solar Array,2012,10,21,13,0,8.3,0.7707,0,994.2,12.2,16.093,4.1,32.3185674820222,130447.86
Solar Array,2012,10,21,14,0.9,6.7,0.6184,0,993.9,13.9,16.093,4.6,35.1525244124052,149271.24
Solar Array,2012,10,21,15,0.5,6.7,0.5542,0,993.6,15.6,16.093,5.1,34.6564711740467,141396.84
Solar Array,2012,10,21,16,0.25,5.6,0.5137,0,993.2,15.6,16.093,4.6,30.9174390473726,152186.84
Solar Array,2012,10,21,17,0.25,5.6,0.4975,0,992.6,16.1,16.093,5.1,24.5148849183532,122061.84
Solar Array,2012,10,21,18,0,5,0.4772,0,992.6,16.1,16.093,4.1,16.1866997044399,73865.46
Solar Array,2012,10,21,19,0,5,0.4927,0,992.9,15.6,16.093,3.1,6.58001688602934,12415.02
Solar Array,2012,10,21,20,0,5,0.5716,0,993.2,13.3,16.093,2.1,-3.80848238734006,NULL
Solar Array,2012,10,21,21,0,4.4,0.589,0,993.6,12.2,16.093,1.5,-14.5924103780145,NULL
Solar Array,2012,10,21,22,0,4.4,0.6548,0,993.6,10.6,16.093,2.6,-25.4253301958236,NULL
Solar Array,2012,10,21,23,0,4.4,0.6548,0,993.9,10.6,16.093,2.6,-35.9106647979468,NULL
Solar Array,2012,10,21,24,0,4.4,0.7339,0,994.2,8.9,16.093,2.1,-45.4637793051253,NULL
Solar Array,2012,10,22,1,0,3.9,0.7379,0,994.2,8.3,16.093,2.1,-53.0913755419085,NULL
Solar Array,2012,10,22,2,0,3.9,0.7086,0,993.9,8.9,16.093,3.1,-57.2442609059511,NULL
Solar Array,2012,10,22,3,0,3.9,0.7086,0,993.9,8.9,16.093,2.1,-56.5299456635902,NULL
Solar Array,2012,10,22,4,0,3.3,0.7624,0,994.2,7.2,16.093,2.1,-51.227927292279,NULL
Solar Array,2012,10,22,5,0,3.9,0.7634,0,993.9,7.8,16.093,0,-42.9316668766978,NULL
Solar Array,2012,10,22,6,0,3.9,0.8231,0,993.6,6.7,16.093,1.5,-33.0487472082284,NULL
Solar Array,2012,10,22,7,0,4.4,0.7907,0,993.6,7.8,16.093,2.1,-22.4324105310746,NULL
Solar Array,2012,10,22,8,0,4.4,0.8238,0,993.6,7.2,16.093,2.1,-11.5968879324091,NULL
Solar Array,2012,10,22,9,0,5,0.8245,0,993.2,7.8,16.093,2.1,-0.914907511979521,NULL
Solar Array,2012,10,22,10,0,6.1,0.826,0,993.9,8.9,16.093,1.5,9.26221080866831,45021.7
Solar Array,2012,10,22,11,0,7.2,0.739,0,993.9,11.7,16.093,1.5,18.5218823404104,68636.76
Solar Array,2012,10,22,12,0,8.3,0.6678,0,993.6,14.4,16.093,2.1,26.3263317908669,106432.58
Solar Array,2012,10,22,13,0,8.9,0.6438,0,993.6,15.6,16.093,0,31.9931491097819,108651.66
Solar Array,2012,10,22,14,0,9.4,0.5612,0,992.9,18.3,16.093,1.5,34.8045526819577,123039
Solar Array,2012,10,22,15,0,10.6,0.5471,0,992.2,20,16.093,2.6,34.3028478893629,57684
Solar Array,2012,10,22,16,0.9,11.1,0.5286,0,991.9,21.1,16.093,3.6,30.5751145189656,20859.14
Solar Array,2012,10,22,17,1,11.7,0.5885,0,991.6,20,16.093,1.5,24.1932204545999,13066.2
Solar Array,2012,10,22,18,1,12.8,0.6326,0,990.6,20,16.093,1.5,15.886958385925,4606.36
Solar Array,2012,10,22,19,1,15,0.8369,0.8,990.9,17.8,16.093,1.5,6.29859084043572,NULL
Solar Array,2012,10,22,20,1,11.7,0.8384,0,990.9,14.4,14.484,3.1,-4.07745732151075,NULL
Solar Array,2012,10,22,21,1,11.1,0.8653,0,991.2,13.3,11.265,1.5,-14.8559804793615,NULL
Solar Array,2012,10,22,22,1,11.7,0.8659,0,991.6,13.9,12.875,0,-25.691695666201,NULL
Solar Array,2012,10,22,23,1,11.7,0.9004,0,990.9,13.3,11.265,1.5,-36.1895736200489,NULL
Solar Array,2012,10,22,24,1,11.7,0.8659,0,990.6,13.9,11.265,0,-45.7661842432078,NULL
Solar Array,2012,10,23,1,1,13.9,0.9314,5.3,990.9,15,4.023,2.6,-53.4246000219715,NULL
Solar Array,2012,10,23,2,1,14.4,0.9258,7.9,990.6,15.6,4.023,0,-57.5966968187416,NULL
Solar Array,2012,10,23,3,1,13.9,0.9314,1.3,989.6,15,2.414,2.6,-56.8641314368124,NULL
Solar Array,2012,10,23,4,1,14.4,0.9621,2.5,989.3,15,2.414,1.5,-51.5177298484044,NULL
Solar Array,2012,10,23,5,1,14.4,0.9258,2,988.6,15.6,3.219,3.1,-43.1810308577416,NULL
Solar Array,2012,10,23,6,1,14.4,0.9621,0.3,988.3,15,2.816,2.6,-33.2724662478698,NULL
Solar Array,2012,10,23,7,1,14.4,0.9621,0,988.9,15,2.012,2.1,-22.644388234378,NULL
Solar Array,2012,10,23,8,1,13.9,0.9314,0,989.3,15,2.414,5.1,-11.8084065751817,NULL
Solar Array,2012,10,23,9,1,12.8,0.9309,0,989.9,13.9,1.207,3.1,-1.13544130627928,NULL
Solar Array,2012,10,23,10,1,13,0.937,0,NULL,14,1.207,8.2,9.02419972987846,2573.42
Solar Array,2012,10,23,11,1,12,0.9365,0,NULL,13,0.402,6.7,18.2588698529328,10154.78
Solar Array,2012,10,23,12,1,12,0.9365,0,NULL,13,0.201,5.1,26.0329740873549,11406.54
Solar Array,2012,10,23,13,1,13,1,0,NULL,13,0.201,1.5,31.66936858735,18850.9
Solar Array,2012,10,23,14,1,13,1,0,NULL,13,0.201,3.1,34.4591278167706,17884.98
Solar Array,2012,10,23,15,1,12,0.9365,0,NULL,13,1.207,3.1,33.9524724365773,20209.76
Solar Array,2012,10,23,16,1,13,0.937,0,990.6,14,1.207,3.6,30.2364095866323,16247.82
Solar Array,2012,10,23,17,1,12.8,0.9679,0,990.6,13.3,1.609,4.1,23.8753390547062,10537.88
Solar Array,2012,10,23,18,1,12,0.9365,0,NULL,13,0.805,4.1,15.5911076811459,5948.56
Solar Array,2012,10,23,19,1,12.2,0.9305,0,991.2,13.3,2.012,3.1,6.02118121100618,NULL
Solar Array,2012,10,23,20,1,12.2,0.9614,0,991.6,12.8,1.207,2.6,-4.3422534544474,NULL
Solar Array,2012,10,23,21,1,12.2,0.9305,0.5,991.9,13.3,2.012,3.1,-15.1151783067918,NULL
Solar Array,2012,10,23,22,1,12.2,0.9305,0.8,991.2,13.3,4.023,3.6,-25.9534869820505,NULL
Solar Array,2012,10,23,23,1,12,0.9365,0.3,991.9,13,0.805,1.5,-36.4637568642169,NULL
Solar Array,2012,10,23,24,1,13,1,0,NULL,13,0.402,2.6,-46.0639066350671,NULL
Solar Array,2012,10,24,1,1,13,0.937,0,NULL,14,0.805,2.1,-53.7536311756779,NULL
Solar Array,2012,10,24,2,1,13,1,0.3,NULL,13,0.402,2.6,-57.9458809751332,NULL
Solar Array,2012,10,24,3,1,13,1,0,NULL,13,0.805,2.1,-57.1958163203865,NULL
Solar Array,2012,10,24,4,1,13,1,0,NULL,13,0.805,1.5,-51.8055584644288,NULL
Solar Array,2012,10,24,5,1,13,1,0,NULL,13,0.402,2.6,-43.4290193668471,NULL
Solar Array,2012,10,24,6,1,13,1,0,NULL,13,0.402,0,-33.4953795852837,NULL
Solar Array,2012,10,24,7,1,13,1,0,NULL,13,0.402,0,-22.856001739236,NULL
Solar Array,2012,10,24,8,1,13,1,0,NULL,13,0.402,0,-12.0198469376558,NULL
Solar Array,2012,10,24,9,1,13,0.937,0,NULL,14,0.805,0,-1.35601651716526,NULL
Solar Array,2012,10,24,10,1,13,0.937,0,NULL,14,0.805,0,8.78621698734709,4473.64
Solar Array,2012,10,24,11,1,13,0.937,0,992.2,14,1.207,1.5,17.996188001311,56387.22
Solar Array,2012,10,24,12,0,15.6,0.9323,0,991.6,16.7,3.219,3.1,25.7405270822041,123572.02
Solar Array,2012,10,24,13,0,16.1,0.8125,0,991.6,19.4,16.093,2.1,31.3473363754693,140924.02
Solar Array,2012,10,24,14,0.25,16.1,0.7316,0,991.2,21.1,16.093,3.6,34.1163642896229,140955.48
Solar Array,2012,10,24,15,0.25,16.1,0.6841,0,990.6,22.2,16.093,2.1,33.6054609154278,132317.44
Solar Array,2012,10,24,16,0.25,16.1,0.64,0,990.3,23.3,16.093,2.1,29.9014436088652,111877.9
Solar Array,2012,10,24,17,0,16.1,0.6174,0,989.9,23.9,16.093,4.1,23.5613628286302,53997.32
Solar Array,2012,10,24,18,0.5,16.1,0.6174,0,989.6,23.9,16.093,2.6,15.2992699651025,22975.5
Solar Array,2012,10,24,19,0.9,16.7,0.6853,0,989.6,22.8,16.093,0,5.74790876005466,5502.14
Solar Array,2012,10,24,20,0.9,15.6,0.8697,0,989.9,17.8,12.875,3.1,-4.60275194610796,NULL
Solar Array,2012,10,24,21,0.9,15,0.8971,0,989.9,16.7,8.047,2.6,-15.3698856458704,NULL
Solar Array,2012,10,24,22,0.25,13.9,0.8963,0,990.3,15.6,6.437,2.1,-26.2105835998152,NULL
Solar Array,2012,10,24,23,0,13.9,0.9314,0,990.3,15,4.828,1.5,-36.7330870259634,NULL
Solar Array,2012,10,24,24,0.5,15,0.7573,0,989.9,19.4,16.093,4.1,-46.3568076854815,NULL
Solar Array,2012,10,25,1,0.5,15,0.7573,0,989.6,19.4,16.093,3.6,-54.0783251595213,NULL
Solar Array,2012,10,25,2,0.5,15,0.7812,0,989.6,18.9,16.093,3.1,-58.2916939474401,NULL
Solar Array,2012,10,25,3,0.5,14.4,0.7803,0,989.3,18.3,16.093,3.1,-57.5249251352301,NULL
Solar Array,2012,10,25,4,0.9,14.4,0.8052,0,989.6,17.8,16.093,3.1,-52.0913742186596,NULL
Solar Array,2012,10,25,5,0,13.3,0.7786,0,989.3,17.2,16.093,3.6,-43.6756131503041,NULL
Solar Array,2012,10,25,6,0,12.8,0.7778,0,988.9,16.7,16.093,3.1,-33.7174724980108,NULL
Solar Array,2012,10,25,7,0,12.8,0.7778,0,988.6,16.7,16.093,4.1,-23.067231322079,NULL
Solar Array,2012,10,25,8,0,12.2,0.7478,0,988.6,16.7,16.093,4.1,-12.2311784785528,NULL
Solar Array,2012,10,25,9,0,11.7,0.7761,0,988.6,15.6,16.093,5.1,-1.57658771665554,NULL
Solar Array,2012,10,25,10,0,12.2,0.7769,0,988.6,16.1,16.093,5.1,8.54832591127146,41200.78
Solar Array,2012,10,25,11,0,12.8,0.6773,0,988.6,18.9,16.093,6.7,17.7339194351529,96146.94
Solar Array,2012,10,25,12,0,13.9,0.6122,0,988.3,21.7,16.093,6.2,25.4490908893959,133659.98
Solar Array,2012,10,25,13,0,14.4,0.5915,0,987.6,22.8,16.093,8.2,31.0271636767039,155954.48
Solar Array,2012,10,25,14,0,14.4,0.5536,0,986.6,23.9,16.093,7.7,33.7763767797519,156634.54
Solar Array,2012,10,25,15,0,13.9,0.5019,0,985.3,25,16.093,9.3,33.2619291680605,158065.92
Solar Array,2012,10,25,16,0,13.3,0.4658,0,984.6,25.6,16.093,10.3,29.5703351996319,144095.48
Solar Array,2012,10,25,17,0,12.2,0.4334,0,983.9,25.6,16.093,8.8,23.2514127037904,112108.5
Solar Array,2012,10,25,18,0,12.2,0.4491,0,983.6,25,16.093,8.2,15.0115660823448,58836.08
Solar Array,2012,10,25,19,0,12.8,0.4989,0,983.6,23.9,16.093,7.7,5.4788924280561,8801.38
Solar Array,2012,10,25,20,0,12.2,0.5125,0,983.9,22.8,16.093,8.2,-4.85883604248497,NULL
Solar Array,2012,10,25,21,0,11.7,0.5302,0,984.6,21.7,16.093,6.2,-15.6199866020655,NULL
Solar Array,2012,10,25,22,0.5,11.7,0.5302,0,984.3,21.7,16.093,7.2,-26.4628674485546,NULL
Solar Array,2012,10,25,23,0,11.7,0.55,0,984.3,21.1,16.093,7.7,-36.9974389942921,NULL
Solar Array,2012,10,25,24,0,11.7,0.5885,0,983.9,20,16.093,5.7,-46.6447503419879,NULL
Solar Array,2012,10,26,1,0.25,11.7,0.5671,0,983.6,20.6,16.093,7.2,-54.3985383940156,NULL
Solar Array,2012,10,26,2,0.5,12.2,0.5684,0,983.9,21.1,16.093,6.2,-58.634015568441,NULL
Solar Array,2012,10,26,3,1,9.4,0.7193,0,987.3,14.4,16.093,9.3,-57.8513825035893,NULL
Solar Array,2012,10,26,4,1,8.3,0.8568,0.3,989.3,10.6,8.047,7.2,-52.3751382429693,NULL
Solar Array,2012,10,26,5,1,7.8,0.862,0.5,990.3,10,16.093,8.8,-43.920792533681,NULL
Solar Array,2012,10,26,6,1,6.7,0.8608,0,992.2,8.9,16.093,5.7,-33.9387292148446,NULL
Solar Array,2012,10,26,7,1,5.6,0.8309,0.3,992.9,8.3,16.093,4.1,-23.2780557003393,NULL
Solar Array,2012,10,26,8,0.25,5,0.8245,0,994.6,7.8,16.093,3.6,-12.4423687462541,NULL
Solar Array,2012,10,26,9,1,4.4,0.7907,0,994.9,7.8,16.093,4.6,-1.79710738145064,NULL
Solar Array,2012,10,26,10,1,3.3,0.7318,0,996.9,7.8,16.093,3.6,8.31059191558869,5546.1055727
Solar Array,2012,10,26,11,1,2.2,0.7051,0,997.9,7.2,16.093,4.6,17.4721486319087,9039.84
Solar Array,2012,10,26,12,1,2.2,0.6768,0,998.6,7.8,16.093,3.6,25.1587669443615,43144.68
Solar Array,2012,10,26,13,1,1.7,0.6312,0,999.2,8.3,16.093,5.1,30.7089623911705,82970.16
Solar Array,2012,10,26,14,0.25,1.1,0.5613,0,999.6,9.4,16.093,4.6,33.4392801252178,116251.98
Solar Array,2012,10,26,15,0,0.6,0.5201,0,999.2,10,16.093,4.1,32.9219927257951,103626.02
Solar Array,2012,10,26,16,0,0.6,0.5414,0,999.2,9.4,16.093,3.6,29.2432021677146,47757.94
Solar Array,2012,10,26,17,0,-1.1,0.4595,0,999.2,10,16.093,4.1,22.9456083533615,67721.58
Solar Array,2012,10,26,18,0,-1.1,0.4595,0,999.2,10,16.093,4.1,14.7281152617174,25576.78
Solar Array,2012,10,26,19,0,-1.1,0.4948,0,999.6,8.9,16.093,3.6,5.2142492346991,5436.02
Solar Array,2012,10,26,20,0,-1.1,0.5331,0,999.6,7.8,16.093,1.5,-5.1103911881638,NULL
Solar Array,2012,10,26,21,0,0,0.6018,0,999.6,7.2,16.093,1.5,-15.8653677284726,NULL
Solar Array,2012,10,26,22,0,-0.6,0.5761,0,999.9,7.2,16.093,2.1,-26.7102230769067,NULL
Solar Array,2012,10,26,23,0,0,0.6228,0,999.9,6.7,16.093,2.6,-37.2566902227358,NULL
Solar Array,2012,10,26,24,0,0.6,0.678,0,1000.2,6.1,16.093,2.6,-46.9275994803639,NULL
Solar Array,2012,10,27,1,0,-0.6,0.6432,0,1000.2,5.6,16.093,4.6,-54.7141276939606,NULL
Solar Array,2012,10,27,2,0,-0.6,0.6706,0,1000.2,5,16.093,5.1,-58.9727249267943,NULL
Solar Array,2012,10,27,3,0,-0.6,0.7243,0,1000.2,3.9,16.093,3.1,-58.1751127851007,NULL
Solar Array,2012,10,27,4,0,-1.1,0.7877,0,999.9,2.2,16.093,2.6,-52.656811634367,NULL
Solar Array,2012,10,27,5,0,-1.7,0.7811,0,999.6,1.7,16.093,3.1,-44.1645373209834,NULL
Solar Array,2012,10,27,6,0,-1.7,0.8155,0,999.9,1.1,16.093,3.6,-34.159132821842,NULL
Solar Array,2012,10,27,7,0,-1.7,0.8155,0,999.6,1.1,16.093,3.6,-23.488451955429,NULL
Solar Array,2012,10,27,8,0,-2.2,0.8148,0,999.9,0.6,16.093,2.6,-12.6533833234412,NULL
Solar Array,2012,10,27,9,0,-2.2,0.8148,0,999.9,0.6,16.093,3.6,-2.01752586238422,NULL
Solar Array,2012,10,27,10,0,-1.1,0.7877,0,1000.2,2.2,16.093,3.1,8.07308250176864,45835.66
Solar Array,2012,10,27,11,0,0,0.7567,0,1000.2,3.9,16.093,5.1,17.2109618753442,97401.56
Solar Array,2012,10,27,12,0,1.7,0.7041,0,999.9,6.7,16.093,4.6,24.8696579647371,133722.78
Solar Array,2012,10,27,13,0,2.2,0.6074,0,999.9,9.4,16.093,6.7,30.392845070432,105627.66
Solar Array,2012,10,27,14,0.9,1.1,0.5392,0,999.6,10,16.093,6.2,33.1051892737348,114834.78
Solar Array,2012,10,27,15,0.9,1.1,0.518,0,999.2,10.6,16.093,5.1,32.5857667546123,113578.22
Solar Array,2012,10,27,16,0.9,0,0.5184,0,998.6,9.4,16.093,3.6,28.9201614551113,91065.14
Solar Array,2012,10,27,17,0.25,-0.6,0.4767,0,998.2,10,16.093,3.1,22.644068124095,89443.42
Solar Array,2012,10,27,18,0.9,0.6,0.5201,0,998.2,10,16.093,5.7,14.4490350310858,53701.4
Solar Array,2012,10,27,19,0.9,0.6,0.5832,0,998.6,8.3,16.093,3.6,4.95409418028629,7714.32
Solar Array,2012,10,27,20,0.5,1.1,0.6744,0,998.9,6.7,16.093,3.6,-5.35730513829174,NULL
Solar Array,2012,10,27,21,1,1.1,0.7029,0,999.2,6.1,16.093,1.5,-16.1059181528942,NULL
Solar Array,2012,10,27,22,0.25,1.1,0.7276,0,999.6,5.6,16.093,1.5,-26.9525377998159,NULL
Solar Array,2012,10,27,23,1,1.1,0.6744,0,999.6,6.7,16.093,5.1,-37.5107209017585,NULL
Solar Array,2012,10,27,24,1,0,0.6491,0,999.9,6.1,16.093,6.2,-47.2052220954658,NULL
Solar Array,2012,10,28,1,1,-1.1,0.6465,0,1000.2,5,16.093,4.6,-55.0249504081478,NULL
Solar Array,2012,10,28,2,0.25,-1.1,0.7285,0,1000.2,3.3,16.093,3.6,-59.3077003662391,NULL
Solar Array,2012,10,28,3,0,-1.7,0.7537,0,999.9,2.2,16.093,4.6,-58.4960400107104,NULL
Solar Array,2012,10,28,4,0,-2.2,0.7528,0,1000.5,1.7,16.093,4.1,-52.9363553642301,NULL
Solar Array,2012,10,28,5,0,-2.8,0.72,0,1000.5,1.7,16.093,3.6,-44.4068266933706,NULL
Solar Array,2012,10,28,6,0,-2.8,0.7517,0,1000.2,1.1,16.093,4.1,-34.3786651696929,NULL
Solar Array,2012,10,28,7,0,-3.3,0.6693,0,1000.2,2.2,16.093,4.1,-23.6983954583053,NULL
Solar Array,2012,10,28,8,0,-1.7,0.7537,0,999.9,2.2,16.093,5.7,-12.8641857751177,NULL
Solar Array,2012,10,28,9,0,-1.7,0.7811,0,999.9,1.7,16.093,5.7,-2.23779135767558,NULL
Solar Array,2012,10,28,10,0,-1.1,0.7547,0,999.9,2.8,16.093,6.7,7.83586725880521,13424.3
Solar Array,2012,10,28,11,0.9,-1.1,0.6742,0,999.9,4.4,16.093,7.2,16.9504472306924,37851.18
Solar Array,2012,10,28,12,0.25,-0.6,0.5962,0,999.9,6.7,16.093,8.2,24.5818679086067,65484.9
Solar Array,2012,10,28,13,1,0.6,0.6286,0,1000.2,7.2,16.093,9.3,30.0789248695299,97795.36
Solar Array,2012,10,28,14,0.25,0.6,0.56,0,999.6,8.9,16.093,9.8,32.7742192319709,112619.24
Solar Array,2012,10,28,15,1,0.6,0.5832,0,999.2,8.3,16.093,10.3,32.2533659994374,48903.3
Solar Array,2012,10,28,16,0.9,0,0.5584,0,998.6,8.3,16.093,10.3,28.6013290746175,63037.32
Solar Array,2012,10,28,17,0.9,-1.7,0.4734,0,998.6,8.9,16.093,7.2,22.3469089638163,45461.2
Solar Array,2012,10,28,18,0,-3.3,0.453,0,998.2,7.8,16.093,8.8,14.1744411322581,18696.56
Solar Array,2012,10,28,19,0,-2.8,0.507,0,998.2,6.7,16.093,6.7,4.69854014774984,4310.1796094
Solar Array,2012,10,28,20,0,-3.9,0.5038,0,998.6,5.6,16.093,6.2,-5.59946806961889,NULL
Solar Array,2012,10,28,21,1,-4.4,0.4852,0,998.9,5.6,16.093,5.7,-16.3415297038594,NULL
Solar Array,2012,10,28,22,0.25,-3.9,0.5252,0,998.9,5,16.093,5.7,-27.1897018445087,NULL
Solar Array,2012,10,28,23,0,-3.9,0.5477,0,998.6,4.4,16.093,6.2,-37.759414131921,NULL
Solar Array,2012,10,28,24,0,-3.3,0.5934,0,997.9,3.9,16.093,6.2,-47.4774874969383,NULL
Solar Array,2012,10,29,1,0,-3.3,0.5934,0,997.9,3.9,16.093,6.7,-55.3308645686933,NULL
Solar Array,2012,10,29,2,0,-2.8,0.6159,0,997.6,3.9,16.093,6.7,-59.6388194891052,NULL
Solar Array,2012,10,29,3,0,-2.2,0.696,0,997.2,2.8,16.093,6.7,-58.8140878146669,NULL
Solar Array,2012,10,29,4,0,-2.2,0.696,0,996.9,2.8,16.093,7.2,-53.2137301854584,NULL
Solar Array,2012,10,29,5,0.9,-2.8,0.6425,0,996.6,3.3,16.093,6.7,-44.6476391077484,NULL
Solar Array,2012,10,29,6,0,-2.8,0.6657,0,996.9,2.8,16.093,7.7,-34.5973067827802,NULL
Solar Array,2012,10,29,7,0,-3.3,0.6693,0,996.6,2.2,16.093,7.2,-23.9078597979268,NULL
Solar Array,2012,10,29,8,0,-3.3,0.6693,0,996.6,2.2,16.093,6.7,-13.0747376002665,NULL
Solar Array,2012,10,29,9,0,-3.3,0.6693,0,996.9,2.2,16.093,7.2,-2.45784989019043,NULL
Solar Array,2012,10,29,10,0,-3.3,0.6413,0,996.9,2.8,16.093,7.7,7.59901785925483,8049.5
Solar Array,2012,10,29,11,0,-2.8,0.6425,0,996.2,3.3,16.093,8.2,16.6906945163991,16802.86
Solar Array,2012,10,29,12,0,-2.8,0.6159,0,996.2,3.9,16.093,9.3,24.2955019301814,29503.8
Solar Array,2012,10,29,13,0.25,-2.2,0.5962,0,995.9,5,16.093,9.8,29.7673154971233,48102.02
Solar Array,2012,10,29,14,0,-2.2,0.5524,0,995.2,6.1,16.093,10.8,32.4464850133409,59592.92
Solar Array,2012,10,29,15,0.9,-2.2,0.5524,0,994.6,6.1,16.093,9.3,31.9249047272801,44175.3
Solar Array,2012,10,29,16,0.9,-2.8,0.507,0,993.9,6.7,16.093,10.8,28.2868200466997,37140.12
Solar Array,2012,10,29,17,0.25,-3.3,0.4719,0,993.6,7.2,16.093,8.8,22.054246348768,28539
Solar Array,2012,10,29,18,0,-4.4,0.4345,0,992.6,7.2,16.093,9.3,13.9044474363131,15259.72
Solar Array,2012,10,29,19,0,-4.4,0.4497,0,991.9,6.7,16.093,8.8,4.44769780555838,NULL
Solar Array,2012,10,29,20,0,-5.6,0.4279,0,991.6,6.1,16.093,9.8,-5.83677269026875,NULL
Solar Array,2012,10,29,21,0,-6.1,0.4264,0,990.9,5.6,16.093,9.8,-16.5720970351527,NULL
Solar Array,2012,10,29,22,0,-6.1,0.4445,0,989.9,5,16.093,10.3,-27.4216084951853,NULL
Solar Array,2012,10,29,23,0.25,-6.1,0.4445,0,988.9,5,16.093,10.8,-38.0026560971774,NULL
Solar Array,2012,10,29,24,0.5,-6.1,0.4445,0,987.6,5,16.093,10.8,-47.7442675092376,NULL
Solar Array,2012,10,30,1,1,-6.1,0.4636,0,986.3,4.4,16.093,12.9,-55.6317290501351,NULL
Solar Array,2012,10,30,2,1,-4.4,0.5275,0,985.3,4.4,16.093,11.3,-59.9659591647113,NULL
Solar Array,2012,10,30,3,1,-3.3,0.619,0,983.3,3.3,16.093,10.8,-59.1291793648289,NULL
Solar Array,2012,10,30,4,1,-2.2,0.696,0,982.6,2.8,16.093,9.8,-53.4888965378125,NULL
Solar Array,2012,10,30,5,1,-1.1,0.7877,0,981.6,2.2,9.656,10.3,-44.8869521955781,NULL
Solar Array,2012,10,30,6,1,-0.6,0.817,0.3,980.3,2.2,16.093,10.3,-34.8150367702497,NULL
Solar Array,2012,10,30,7,1,-1.1,0.7877,0,980,2.2,16.093,11.3,-24.1168167128836,NULL
Solar Array,2012,10,30,8,1,-1.1,0.7877,0.8,978.6,2.2,14.484,12.4,-13.2849981873885,NULL
Solar Array,2012,10,30,9,1,-0.6,0.817,1,979,2.2,9.656,10.3,-2.67764528889957,NULL
Solar Array,2012,10,30,10,1,-0.6,0.817,0.5,979,2.2,16.093,9.8,7.36260805119565,3777.92
