Location,Year,Month,Day,Hour,Cloud_Cover_Fraction,Dew_Point,Humidity_Fraction,Precipitation,Pressure,Temperature,Visibility,Wind_Speed
Solar Array,2012,8,11,17,1,13.9,0.6796,0,987.6,20,16.093,4.1
Solar Array,2012,8,11,18,1,13.3,0.6784,0,987.9,19.4,16.093,6.2
Solar Array,2012,8,11,19,1,13.9,0.7554,0,987.9,18.3,16.093,2.6
Solar Array,2012,8,11,20,1,13.9,0.7554,0,988.9,18.3,16.093,2.1
Solar Array,2012,8,11,21,1,13.9,0.7554,0,988.9,18.3,16.093,3.1
Solar Array,2012,8,11,22,1,13.9,0.7795,0,989.6,17.8,16.093,2.1
Solar Array,2012,8,11,23,1,13.3,0.7497,0,989.6,17.8,16.093,1.5
Solar Array,2012,8,12,0,1,15,0.8692,0,989.6,17.2,16.093,3.1
Solar Array,2012,8,12,1,1,14.4,0.8362,0,989.9,17.2,16.093,3.1
Solar Array,2012,8,12,2,1,14.4,0.8362,0,989.9,17.2,16.093,2.1
Solar Array,2012,8,12,3,1,13.9,0.7795,0,989.6,17.8,16.093,0
Solar Array,2012,8,12,4,1,14.4,0.8631,0,989.6,16.7,16.093,1.5
Solar Array,2012,8,12,5,0,13.3,0.8958,0,989.9,15,16.093,2.1
Solar Array,2012,8,12,6,1,14.4,0.8967,0,990.3,16.1,16.093,3.6
Solar Array,2012,8,12,7,1,13.9,0.8681,0,990.6,16.1,16.093,3.1
Solar Array,2012,8,12,8,1,13.9,0.8681,0,990.6,16.1,16.093,2.6
Solar Array,2012,8,12,9,1,13.9,0.8356,0,990.9,16.7,16.093,3.6
Solar Array,2012,8,12,10,1,13.9,0.7554,0,991.2,18.3,16.093,3.1
Solar Array,2012,8,12,11,0.5,14.4,0.6324,0,991.2,21.7,16.093,3.6
Solar Array,2012,8,12,12,0.25,14.4,0.5915,0,991.2,22.8,16.093,5.1
Solar Array,2012,8,12,13,0.5,14.4,0.5372,0,990.9,24.4,16.093,4.1
Solar Array,2012,8,12,14,0.9,14.4,0.5002,0,990.6,25.6,16.093,5.1
Solar Array,2012,8,12,15,0.5,14.4,0.5002,0,990.9,25.6,16.093,5.7
Solar Array,2012,8,12,16,0.5,13.9,0.4843,0,990.6,25.6,16.093,5.7
Solar Array,2012,8,12,17,0.25,13.3,0.4522,0,990.6,26.1,16.093,4.6
Solar Array,2012,8,12,18,0,13.9,0.5359,0,990.9,23.9,16.093,4.1
Solar Array,2012,8,12,19,0,13.9,0.5727,0,990.9,22.8,16.093,3.6
Solar Array,2012,8,12,20,0,14.4,0.6324,0,990.9,21.7,16.093,2.1
Solar Array,2012,8,12,21,0,15.6,0.7583,0,991.2,20,16.093,0
Solar Array,2012,8,12,22,0,14.4,0.7516,0,991.6,18.9,16.093,3.1
Solar Array,2012,8,12,23,0,13.9,0.7554,0,991.6,18.3,16.093,1.5
Solar Array,2012,8,13,0,0,14.4,0.8052,0,991.6,17.8,16.093,2.1
Solar Array,2012,8,13,1,0,14.4,0.8052,0,991.9,17.8,16.093,2.1
Solar Array,2012,8,13,2,0,14.4,0.8362,0,991.6,17.2,16.093,2.6
Solar Array,2012,8,13,3,0,14.4,0.8362,0,991.2,17.2,16.093,2.1
Solar Array,2012,8,13,4,0,14.4,0.8362,0,991.2,17.2,16.093,1.5
Solar Array,2012,8,13,5,0.9,14.4,0.8631,0,991.6,16.7,16.093,0
Solar Array,2012,8,13,6,1,14.4,0.8631,0,991.9,16.7,16.093,1.5
Solar Array,2012,8,13,7,0.9,14.4,0.8631,0,991.9,16.7,16.093,2.1
Solar Array,2012,8,13,8,0,14.4,0.8362,0,991.6,17.2,16.093,0
Solar Array,2012,8,13,9,0.9,13.9,0.7554,0,991.9,18.3,16.093,2.1
Solar Array,2012,8,13,10,0.25,15,0.7296,0,991.9,20,16.093,1.5
Solar Array,2012,8,13,11,0.25,15,0.6819,0,991.6,21.1,16.093,1.5
Solar Array,2012,8,13,12,0.5,14.4,0.6324,0,991.6,21.7,16.093,1.5
Solar Array,2012,8,13,13,0,13.9,0.5939,0,991.6,22.2,16.093,2.6
Solar Array,2012,8,13,14,0.9,15.6,0.6831,0,991.6,21.7,16.093,3.6
Solar Array,2012,8,13,15,1,15,0.7812,0.5,991.6,18.9,8.047,4.6
Solar Array,2012,8,13,16,1,15,0.8369,1.8,991.6,17.8,11.265,3.6
Solar Array,2012,8,13,17,1,15.6,0.8429,0.3,991.2,18.3,16.093,2.1
Solar Array,2012,8,13,18,0.9,15,0.7812,0.3,990.9,18.9,16.093,0
Solar Array,2012,8,13,19,1,15.6,0.8119,0,990.6,18.9,16.093,0
Solar Array,2012,8,13,20,1,15.6,0.8429,0,990.6,18.3,16.093,0
Solar Array,2012,8,13,21,1,16.1,0.8702,0,990.6,18.3,16.093,0
Solar Array,2012,8,13,22,1,16.1,0.898,0,990.9,17.8,16.093,0
Solar Array,2012,8,13,23,1,16.7,0.9329,0.3,990.9,17.8,11.265,0
Solar Array,2012,8,14,0,1,16.1,0.9326,1.5,990.9,17.2,6.437,0
Solar Array,2012,8,14,1,1,16.1,0.898,0.3,990.6,17.8,16.093,0
Solar Array,2012,8,14,2,1,16.1,0.9326,0.3,990.3,17.2,16.093,0
Solar Array,2012,8,14,3,1,16.1,0.9326,0,989.9,17.2,11.265,1.5
Solar Array,2012,8,14,4,1,16.1,0.9326,0,989.6,17.2,8.047,0
Solar Array,2012,8,14,5,1,16.1,0.9326,0,989.6,17.2,8.047,0
Solar Array,2012,8,14,6,1,15.6,0.9323,0,989.6,16.7,8.047,0
Solar Array,2012,8,14,7,1,15,0.938,0,,16,0.805,1.5
Solar Array,2012,8,14,8,0,15,0.9622,0,989.9,15.6,8.047,2.1
Solar Array,2012,8,14,9,0,15,0.8369,0,989.9,17.8,16.093,1.5
Solar Array,2012,8,14,10,1,15.6,0.9033,0,989.9,17.2,2.012,1.5
Solar Array,2012,8,14,11,1,16.1,0.8702,0,989.6,18.3,3.219,2.1
Solar Array,2012,8,14,12,1,16.7,0.8133,0,989.6,20,16.093,0
Solar Array,2012,8,14,13,0.5,15.6,0.7086,0,989.6,21.1,16.093,0
Solar Array,2012,8,14,14,0.25,15,0.6376,0,989.3,22.2,16.093,2.1
Solar Array,2012,8,14,15,0.5,15,0.5754,0,989.3,23.9,16.093,2.6
Solar Array,2012,8,14,16,0.25,14.4,0.5372,0,988.6,24.4,16.093,2.6
Solar Array,2012,8,14,17,0,13.9,0.5201,0,988.3,24.4,16.093,0
Solar Array,2012,8,14,18,0,14.4,0.5536,0,987.9,23.9,16.093,2.1
Solar Array,2012,8,14,19,0,15,0.5965,0,987.9,23.3,16.093,1.5
Solar Array,2012,8,14,20,0.9,16.1,0.6597,0,987.9,22.8,16.093,1.5
Solar Array,2012,8,14,21,1,16.7,0.7327,0,988.3,21.7,16.093,2.6
Solar Array,2012,8,14,22,0.25,16.7,0.8133,0,988.6,20,16.093,1.5
Solar Array,2012,8,14,23,0,16.1,0.8125,0,988.6,19.4,16.093,1.5
Solar Array,2012,8,15,0,0,15.6,0.8697,0,988.6,17.8,16.093,0
Solar Array,2012,8,15,1,0,15.6,0.8697,0,988.6,17.8,16.093,3.1
Solar Array,2012,8,15,2,0,15.6,0.9033,0,988.6,17.2,16.093,0
Solar Array,2012,8,15,3,0,15,0.932,0,988.9,16.1,12.875,2.6
Solar Array,2012,8,15,4,0,15,0.932,0,988.9,16.1,16.093,3.1
Solar Array,2012,8,15,5,0,14.4,0.9258,0,988.9,15.6,14.484,2.1
Solar Array,2012,8,15,6,0,14.4,0.9258,0,989.3,15.6,16.093,1.5
Solar Array,2012,8,15,7,0,13.3,0.8958,0,989.6,15,16.093,0
Solar Array,2012,8,15,8,0,14.4,0.8967,0,989.9,16.1,16.093,2.1
Solar Array,2012,8,15,9,0,15.6,0.8119,0,990.3,18.9,16.093,2.1
Solar Array,2012,8,15,10,0,15.6,0.7086,0,990.6,21.1,16.093,1.5
Solar Array,2012,8,15,11,0.5,15.6,0.6389,0,990.6,22.8,16.093,1.5
Solar Array,2012,8,15,12,0.9,14.4,0.5536,0,990.6,23.9,16.093,3.1
Solar Array,2012,8,15,13,0,14.4,0.5372,0,990.6,24.4,16.093,2.6
Solar Array,2012,8,15,14,0.25,13.9,0.5019,0,990.6,25,16.093,3.6
Solar Array,2012,8,15,15,0,13.9,0.4702,0,989.9,26.1,16.093,3.1
Solar Array,2012,8,15,16,0,14.4,0.4857,0,989.9,26.1,16.093,2.6
Solar Array,2012,8,15,17,0,14.4,0.4857,0,989.6,26.1,16.093,4.1
Solar Array,2012,8,15,18,0,13.3,0.4658,0,989.6,25.6,16.093,3.6
Solar Array,2012,8,15,19,0,13.3,0.4827,0,989.6,25,16.093,3.1
Solar Array,2012,8,15,20,0,15,0.5754,0,989.3,23.9,16.093,1.5
Solar Array,2012,8,15,21,0,15.6,0.7086,0,989.3,21.1,16.093,1.5
Solar Array,2012,8,15,22,0,13.9,0.6549,0,989.3,20.6,16.093,2.1
Solar Array,2012,8,15,23,0,13.9,0.7054,0,989.6,19.4,16.093,2.6
Solar Array,2012,8,16,0,0,13.9,0.7276,0,989.6,18.9,16.093,3.1
Solar Array,2012,8,16,1,0,13.9,0.7054,0,989.9,19.4,16.093,3.1
Solar Array,2012,8,16,2,0,14.4,0.702,0,989.6,20,16.093,3.1
Solar Array,2012,8,16,3,0.25,15,0.7812,0,989.6,18.9,16.093,2.1
Solar Array,2012,8,16,4,1,15.6,0.8119,0,989.3,18.9,16.093,2.6
Solar Array,2012,8,16,5,1,15.6,0.8119,0,989.3,18.9,16.093,2.1
Solar Array,2012,8,16,6,0.25,15.6,0.8429,0,988.6,18.3,16.093,3.6
Solar Array,2012,8,16,7,0,15.6,0.8429,0,987.9,18.3,16.093,3.6
Solar Array,2012,8,16,8,0,16.1,0.7829,0,987.3,20,16.093,3.6
Solar Array,2012,8,16,9,0,16.1,0.7053,0,986.9,21.7,16.093,4.6
Solar Array,2012,8,16,10,0,16.1,0.6597,0,986.9,22.8,16.093,4.6
Solar Array,2012,8,16,11,0.9,16.1,0.6174,0,986.6,23.9,16.093,4.6
Solar Array,2012,8,16,12,0.9,16.7,0.6414,0,986.9,23.9,16.093,4.1
Solar Array,2012,8,16,13,1,16.7,0.7107,1,986.6,22.2,3.219,5.7
Solar Array,2012,8,16,14,1,18.3,0.8407,0.5,984.9,21.1,16.093,5.1
Solar Array,2012,8,16,15,0.25,17.8,0.7854,0,984.3,21.7,16.093,5.7
Solar Array,2012,8,16,16,0.9,17.8,0.7346,0,983.9,22.8,16.093,7.2
Solar Array,2012,8,16,17,0.9,18.3,0.7094,0,983.3,23.9,16.093,4.6
Solar Array,2012,8,16,18,0.5,18.9,0.7148,0,982.6,24.4,16.093,4.6
Solar Array,2012,8,16,19,0.9,17.8,0.6875,0,982.3,23.9,16.093,5.7
Solar Array,2012,8,16,20,0.9,17.8,0.7128,0,981.6,23.3,16.093,6.7
Solar Array,2012,8,16,21,1,18.3,0.8669,4.6,983.3,20.6,14.484,6.2
Solar Array,2012,8,16,22,1,17.8,0.9048,1.5,984.3,19.4,16.093,4.1
Solar Array,2012,8,16,23,0,16.7,0.8708,0,984.6,18.9,16.093,3.6
Solar Array,2012,8,17,0,0,16.1,0.898,0,985.6,17.8,16.093,3.1
Solar Array,2012,8,17,1,0.25,16.1,0.9326,0,985.6,17.2,16.093,3.6
Solar Array,2012,8,17,2,0,15.6,0.9033,0,985.6,17.2,16.093,3.1
Solar Array,2012,8,17,3,0.25,15,0.8971,0,985.9,16.7,16.093,3.1
Solar Array,2012,8,17,4,1,14.4,0.8631,0,986.3,16.7,16.093,3.6
Solar Array,2012,8,17,5,0,13.9,0.8681,0,986.6,16.1,16.093,3.1
Solar Array,2012,8,17,6,0,12.8,0.9012,0,986.9,14.4,16.093,3.1
Solar Array,2012,8,17,7,0,12.8,0.9012,0,987.9,14.4,16.093,3.6
Solar Array,2012,8,17,8,0,13.3,0.862,0,988.3,15.6,16.093,4.1
Solar Array,2012,8,17,9,0,13.3,0.7786,0.3,988.6,17.2,16.093,4.6
Solar Array,2012,8,17,10,0,12.8,0.6773,0,988.6,18.9,16.093,4.6
Solar Array,2012,8,17,11,1,12.2,0.6761,0,988.9,18.3,16.093,5.7
Solar Array,2012,8,17,12,1,12.2,0.6082,0,988.9,20,16.093,3.6
Solar Array,2012,8,17,13,0.9,11.1,0.587,0,989.3,19.4,16.093,4.6
Solar Array,2012,8,17,14,0.9,11.1,0.5451,0,988.9,20.6,16.093,4.1
Solar Array,2012,8,17,15,0.5,10,0.4593,0,988.9,22.2,16.093,6.2
Solar Array,2012,8,17,16,0.9,11.1,0.4766,0,988.9,22.8,16.093,6.7
Solar Array,2012,8,17,17,0.25,10,0.4429,0,988.9,22.8,16.093,6.2
Solar Array,2012,8,17,18,0,8.3,0.4096,0,989.3,22.2,16.093,5.7
Solar Array,2012,8,17,19,0.25,8.9,0.4398,0,989.6,21.7,16.093,6.2
Solar Array,2012,8,17,20,0.25,8.9,0.4882,0,989.9,20,16.093,4.6
Solar Array,2012,8,17,21,0,7.8,0.5397,0,990.3,17.2,16.093,3.1
Solar Array,2012,8,17,22,0,7.8,0.5975,0,991.2,15.6,16.093,3.1
Solar Array,2012,8,17,23,0,8.3,0.6678,0,991.6,14.4,16.093,2.6
Solar Array,2012,8,18,0,0,8.9,0.7183,0,991.6,13.9,16.093,2.6
Solar Array,2012,8,18,1,0,8.9,0.7717,0,991.9,12.8,16.093,1.5
Solar Array,2012,8,18,2,0,8.9,0.7717,0,991.9,12.8,16.093,3.1
Solar Array,2012,8,18,3,0,8.3,0.7965,0,991.9,11.7,16.093,2.6
Solar Array,2012,8,18,4,0,7.8,0.8281,0,991.9,10.6,16.093,1.5
Solar Array,2012,8,18,5,0,8.3,0.8918,0,992.2,10,16.093,1.5
Solar Array,2012,8,18,6,0,7.8,0.8974,0,992.6,9.4,16.093,2.6
Solar Array,2012,8,18,7,0,7.8,0.8974,0,992.6,9.4,16.093,2.1
Solar Array,2012,8,18,8,0,9.4,0.8927,0,992.6,11.1,16.093,1.5
Solar Array,2012,8,18,9,0,9.4,0.7193,0,992.9,14.4,16.093,1.5
Solar Array,2012,8,18,10,0,8.3,0.5584,0,992.9,17.2,16.093,2.6
Solar Array,2012,8,18,11,0,8.9,0.5227,0,993.2,18.9,16.093,3.1
Solar Array,2012,8,18,12,0,8.9,0.4704,0,992.9,20.6,16.093,0
Solar Array,2012,8,18,13,0,10,0.4912,0,992.2,21.1,16.093,2.1
Solar Array,2012,8,18,14,0,9.4,0.4549,0,991.9,21.7,16.093,4.6
Solar Array,2012,8,18,15,0.25,10,0.4593,0,991.9,22.2,16.093,3.1
Solar Array,2012,8,18,16,0,10,0.4429,0,990.9,22.8,16.093,4.1
Solar Array,2012,8,18,17,0,8.9,0.4114,0,990.3,22.8,16.093,3.6
Solar Array,2012,8,18,18,0,9.4,0.4254,0,989.9,22.8,16.093,3.6
Solar Array,2012,8,18,19,0,9.4,0.4412,0,990.3,22.2,16.093,4.1
Solar Array,2012,8,18,20,0,12.2,0.6082,0,990.3,20,16.093,2.6
Solar Array,2012,8,18,21,0,12.2,0.6312,0,990.3,19.4,16.093,1.5
Solar Array,2012,8,18,22,0,11.1,0.6738,0,990.6,17.2,16.093,2.1
Solar Array,2012,8,18,23,0,10.6,0.6517,0,990.6,17.2,16.093,2.1
Solar Array,2012,8,19,0,0,11.7,0.7761,0,990.6,15.6,16.093,2.1
Solar Array,2012,8,19,1,0,11.1,0.8057,0,990.9,14.4,16.093,2.6
Solar Array,2012,8,19,2,0,11.7,0.8384,0,990.9,14.4,16.093,2.6
Solar Array,2012,8,19,3,0,11.1,0.8653,0,990.6,13.3,16.093,1.5
Solar Array,2012,8,19,4,0,11.1,0.8653,0,990.3,13.3,16.093,0
Solar Array,2012,8,19,5,0,10.6,0.8996,0,990.6,12.2,16.093,0
Solar Array,2012,8,19,6,0,10,0.8932,0,990.3,11.7,16.093,1.5
Solar Array,2012,8,19,7,0,10,0.9293,0,990.6,11.1,11.265,0
Solar Array,2012,8,19,8,0,10.6,0.8996,0,991.2,12.2,16.093,0
Solar Array,2012,8,19,9,0,11.1,0.8057,0,991.2,14.4,16.093,0
Solar Array,2012,8,19,10,0,11.7,0.7236,0,990.9,16.7,16.093,0
Solar Array,2012,8,19,11,0,12.8,0.6326,0,990.9,20,16.093,0
Solar Array,2012,8,19,12,0,11.1,0.5095,0,990.9,21.7,16.093,2.6
Solar Array,2012,8,19,13,0,10.6,0.5113,0,990.6,21.1,16.093,2.1
Solar Array,2012,8,19,14,0,9.4,0.4412,0,990.3,22.2,16.093,0
Solar Array,2012,8,19,15,0.9,10,0.4429,0,989.6,22.8,16.093,3.1
Solar Array,2012,8,19,16,1,10.6,0.4929,0,989.3,21.7,16.093,3.1
Solar Array,2012,8,19,17,0.9,11.1,0.4942,0,988.9,22.2,16.093,2.1
Solar Array,2012,8,19,18,0.9,12.2,0.5684,0,989.3,21.1,16.093,7.2
Solar Array,2012,8,19,19,1,13.9,0.8963,3,989.9,15.6,12.875,2.1
Solar Array,2012,8,19,20,1,14.4,0.8967,0.8,989.6,16.1,16.093,2.6
Solar Array,2012,8,19,21,0.9,14.4,0.8967,0,989.6,16.1,16.093,1.5
Solar Array,2012,8,19,22,1,15,0.932,0,989.9,16.1,16.093,0
Solar Array,2012,8,19,23,1,14.4,0.9258,0,990.3,15.6,16.093,1.5
Solar Array,2012,8,20,0,0,13.9,0.9314,0,990.3,15,16.093,1.5
Solar Array,2012,8,20,1,0.25,13,0.937,0,990.3,14,0.805,0
Solar Array,2012,8,20,2,1,12.2,0.9305,0,990.3,13.3,0.402,0
Solar Array,2012,8,20,3,1,12,0.9365,0,,13,0.402,0
Solar Array,2012,8,20,4,1,12,0.9365,0,,13,0.402,1.5
Solar Array,2012,8,20,5,1,11,0.936,0.3,,12,0.402,1.5
Solar Array,2012,8,20,6,1,11,1,0,990.9,11,0.805,1.5
Solar Array,2012,8,20,7,1,11,1,0,,11,0.402,0
Solar Array,2012,8,20,8,0,11.1,0.9299,0,991.6,12.2,1.609,0
Solar Array,2012,8,20,9,0,11.7,0.8066,0,991.6,15,16.093,1.5
Solar Array,2012,8,20,10,0,11.1,0.6488,0,991.6,17.8,16.093,1.5
Solar Array,2012,8,20,11,0,8.3,0.4688,0,991.9,20,16.093,1.5
Solar Array,2012,8,20,12,0,7.2,0.4191,0,991.6,20.6,16.093,3.6
Solar Array,2012,8,20,13,0,4.4,0.3227,0,991.2,21.7,16.093,0
Solar Array,2012,8,20,14,0,5,0.3366,0,991.2,21.7,16.093,2.6
Solar Array,2012,8,20,15,0,6.1,0.3632,0,990.9,21.7,16.093,0
Solar Array,2012,8,20,16,0.25,7.2,0.38,0,990.6,22.2,16.093,3.6
Solar Array,2012,8,20,17,0.9,8.3,0.395,0,990.6,22.8,16.093,2.6
Solar Array,2012,8,20,18,0.25,7.8,0.3959,0,990.3,22.2,16.093,2.6
Solar Array,2012,8,20,19,0,7.8,0.3959,0,990.3,22.2,16.093,2.6
Solar Array,2012,8,20,20,0,10,0.5065,0,990.3,20.6,16.093,2.1
Solar Array,2012,8,20,21,0,9.4,0.5406,0,990.3,18.9,16.093,1.5
Solar Array,2012,8,20,22,0,9.4,0.5612,0,990.9,18.3,16.093,1.5
Solar Array,2012,8,20,23,0,11.1,0.7459,0,991.2,15.6,16.093,1.5
Solar Array,2012,8,21,0,0.5,11.1,0.7752,0,991.6,15,16.093,1.5
Solar Array,2012,8,21,1,0.25,10.6,0.7498,0,991.9,15,16.093,2.1
Solar Array,2012,8,21,2,0,10.6,0.7794,0,991.9,14.4,16.093,2.1
Solar Array,2012,8,21,3,0.25,10.6,0.8648,0,992.2,12.8,16.093,2.1
Solar Array,2012,8,21,4,0,10.6,0.8996,0,992.6,12.2,16.093,1.5
Solar Array,2012,8,21,5,0,10,0.8309,0,992.2,12.8,16.093,1.5
Solar Array,2012,8,21,6,0,10,0.9293,0,992.9,11.1,16.093,2.1
Solar Array,2012,8,21,7,0,9.4,0.8927,0,993.2,11.1,16.093,0
Solar Array,2012,8,21,8,0,11.1,0.8941,0,993.6,12.8,16.093,1.5
Solar Array,2012,8,21,9,0,12.2,0.7769,0,993.9,16.1,16.093,1.5
Solar Array,2012,8,21,10,0,12.2,0.6761,0,993.9,18.3,16.093,1.5
Solar Array,2012,8,21,11,0,9.4,0.4718,0,994.2,21.1,16.093,2.6
Solar Array,2012,8,21,12,0,11.1,0.4942,0,994.2,22.2,16.093,3.1
Solar Array,2012,8,21,13,0,10.6,0.461,0,994.2,22.8,16.093,4.6
Solar Array,2012,8,21,14,0,11.7,0.4641,0,993.9,23.9,16.093,3.6
Solar Array,2012,8,21,15,0.5,12.8,0.4672,0,993.9,25,16.093,4.1
Solar Array,2012,8,21,16,0.5,11.7,0.4346,0,993.2,25,16.093,4.1
Solar Array,2012,8,21,17,0.9,10.6,0.4315,0,993.2,23.9,16.093,4.1
Solar Array,2012,8,21,18,0,10.6,0.404,0,992.9,25,16.093,3.6
Solar Array,2012,8,21,19,0,11.1,0.446,0,993.2,23.9,16.093,2.1
Solar Array,2012,8,21,20,0,13.3,0.5712,0,993.2,22.2,16.093,2.1
Solar Array,2012,8,21,21,0,12.8,0.6326,0,993.6,20,16.093,2.1
Solar Array,2012,8,21,22,0,12.8,0.6773,0,994.6,18.9,16.093,2.1
Solar Array,2012,8,21,23,0,12.8,0.7536,0,994.2,17.2,16.093,1.5
Solar Array,2012,8,22,0,0,12.8,0.7778,0,994.6,16.7,16.093,3.1
Solar Array,2012,8,22,1,0,12.8,0.8343,0,994.6,15.6,16.093,2.6
Solar Array,2012,8,22,2,0,12.2,0.8021,0,994.6,15.6,16.093,2.6
Solar Array,2012,8,22,3,0,12.2,0.8336,0,994.6,15,16.093,1.5
Solar Array,2012,8,22,4,0,11.7,0.8659,0,994.6,13.9,16.093,1.5
Solar Array,2012,8,22,5,0,11.7,0.9004,0,994.9,13.3,16.093,0
Solar Array,2012,8,22,6,0,11.1,0.8941,0,995.2,12.8,16.093,1.5
Solar Array,2012,8,22,7,0,11.1,0.8941,0,995.9,12.8,16.093,2.1
Solar Array,2012,8,22,8,0.25,12.2,0.8949,0,996.2,13.9,16.093,1.5
Solar Array,2012,8,22,9,0.25,13.3,0.8349,0,996.2,16.1,16.093,2.6
Solar Array,2012,8,22,10,0,13.9,0.7054,0,996.2,19.4,16.093,2.1
Solar Array,2012,8,22,11,0,12.8,0.5528,0,996.2,22.2,16.093,4.6
Solar Array,2012,8,22,12,0,12.2,0.4796,0,996.2,23.9,16.093,4.6
Solar Array,2012,8,22,13,0,12.2,0.4655,0,995.9,24.4,16.093,4.1
Solar Array,2012,8,22,14,0,12.2,0.4491,0,995.6,25,16.093,5.1
Solar Array,2012,8,22,15,0,11.7,0.4072,0,995.2,26.1,16.093,5.1
Solar Array,2012,8,22,16,0,12.2,0.4062,0,994.9,26.7,16.093,4.1
Solar Array,2012,8,22,17,0,11.7,0.4072,0,994.6,26.1,16.093,4.1
Solar Array,2012,8,22,18,0,12.2,0.4208,0,994.2,26.1,16.093,4.1
Solar Array,2012,8,22,19,0,12.8,0.4508,0,994.2,25.6,16.093,3.1
Solar Array,2012,8,22,20,0,13.3,0.5344,0,993.9,23.3,16.093,2.1
Solar Array,2012,8,22,21,0,13.3,0.6299,0,993.9,20.6,16.093,2.6
Solar Array,2012,8,22,22,0,12.8,0.5912,0,994.2,21.1,16.093,1.5
Solar Array,2012,8,22,23,0,12.8,0.7536,0,994.6,17.2,16.093,2.6
Solar Array,2012,8,23,0,0,13.3,0.7265,0,994.9,18.3,16.093,0
Solar Array,2012,8,23,1,0,12.8,0.8081,0,994.9,16.1,16.093,0
Solar Array,2012,8,23,2,0,12.8,0.7778,0,994.9,16.7,16.093,1.5
Solar Array,2012,8,23,3,0,11.7,0.8384,0,994.9,14.4,16.093,1.5
Solar Array,2012,8,23,4,0,12.2,0.7769,0,994.9,16.1,16.093,1.5
Solar Array,2012,8,23,5,0,12.8,0.8343,0,995.2,15.6,16.093,2.1
Solar Array,2012,8,23,6,0,12.2,0.8664,0,995.6,14.4,16.093,0
Solar Array,2012,8,23,7,0,11.7,0.8659,0,995.9,13.9,16.093,1.5
Solar Array,2012,8,23,8,0,12.2,0.8336,0,996.2,15,16.093,2.1
Solar Array,2012,8,23,9,0,13.9,0.7795,0,996.2,17.8,16.093,2.1
Solar Array,2012,8,23,10,0,14.4,0.656,0,996.2,21.1,16.093,3.1
Solar Array,2012,8,23,11,0,14.4,0.5536,0,996.6,23.9,16.093,4.1
Solar Array,2012,8,23,12,0,15,0.5199,0,996.2,25.6,16.093,4.1
Solar Array,2012,8,23,13,0,15.6,0.5064,0,995.9,26.7,16.093,3.1
Solar Array,2012,8,23,14,0,15.6,0.4918,0,995.6,27.2,16.093,3.6
Solar Array,2012,8,23,15,0,15,0.4438,0,995.2,28.3,16.093,3.1
Solar Array,2012,8,23,16,0,15,0.4287,0,994.6,28.9,16.093,4.1
Solar Array,2012,8,23,17,0,13.9,0.3993,0,994.2,28.9,16.093,3.6
Solar Array,2012,8,23,18,0,15.6,0.4455,0,994.2,28.9,16.093,3.1
Solar Array,2012,8,23,19,0,16.1,0.4762,0,994.2,28.3,16.093,2.1
Solar Array,2012,8,23,20,0.5,16.7,0.5432,0,994.2,26.7,16.093,0
Solar Array,2012,8,23,21,0,16.1,0.64,0,994.6,23.3,16.093,2.1
Solar Array,2012,8,23,22,0,16.7,0.7327,0,994.6,21.7,16.093,2.1
Solar Array,2012,8,23,23,0,16.1,0.6841,0,994.6,22.2,16.093,3.1
Solar Array,2012,8,24,0,0,15.6,0.6626,0,994.6,22.2,16.093,3.6
Solar Array,2012,8,24,1,0,15,0.6819,0,994.6,21.1,16.093,3.1
Solar Array,2012,8,24,2,0,15,0.7296,0,994.6,20,16.093,3.1
Solar Array,2012,8,24,3,0,14.4,0.7286,0,994.6,19.4,16.093,2.6
Solar Array,2012,8,24,4,0,14.4,0.7516,0,994.6,18.9,16.093,2.6
Solar Array,2012,8,24,5,0,14.4,0.7803,0,994.6,18.3,16.093,3.1
Solar Array,2012,8,24,6,0,14.4,0.8052,0,994.9,17.8,16.093,3.1
Solar Array,2012,8,24,7,0,13.9,0.7795,0,995.2,17.8,16.093,2.1
Solar Array,2012,8,24,8,0,13.9,0.7795,0,995.2,17.8,16.093,2.1
Solar Array,2012,8,24,9,0,14.4,0.7286,0,995.6,19.4,16.093,3.6
Solar Array,2012,8,24,10,0,15.6,0.6626,0,995.9,22.2,16.093,3.1
Solar Array,2012,8,24,11,0,16.1,0.5781,0,995.6,25,16.093,4.1
Solar Array,2012,8,24,12,0,17.2,0.5808,0,995.6,26.1,16.093,4.1
Solar Array,2012,8,24,13,0,16.7,0.4947,0,994.9,28.3,16.093,3.1
Solar Array,2012,8,24,14,0,16.1,0.46,0,994.6,28.9,16.093,3.1
Solar Array,2012,8,24,15,0,15.6,0.4328,0,994.2,29.4,16.093,2.6
Solar Array,2012,8,24,16,0,15.6,0.4328,0,993.9,29.4,16.093,3.6
Solar Array,2012,8,24,17,0,15.6,0.4182,0,993.6,30,16.093,2.6
Solar Array,2012,8,24,18,0,15,0.4165,0,993.6,29.4,16.093,3.1
Solar Array,2012,8,24,19,0,17.2,0.5106,0,993.6,28.3,16.093,1.5
Solar Array,2012,8,24,20,0,17.2,0.5606,0,993.6,26.7,16.093,0
Solar Array,2012,8,24,21,0,16.1,0.5992,0,993.6,24.4,16.093,1.5
Solar Array,2012,8,24,22,0,17.2,0.7074,0,993.9,22.8,16.093,2.1
Solar Array,2012,8,24,23,0,17.2,0.7336,0,993.9,22.2,16.093,2.1
