Location,Day,Month,Year,Hour,Wind_Speed,Electricity_KW_HR
Wind Farm,24,1,2012,7,3.7,1976
Wind Farm,24,1,2012,8,3.5,1660
Wind Farm,24,1,2012,9,3.7,2112
Wind Farm,24,1,2012,10,3.6,1956
Wind Farm,24,1,2012,11,3.6,1948
Wind Farm,24,1,2012,12,3.4,1508
Wind Farm,24,1,2012,13,2.9,968
Wind Farm,24,1,2012,14,4.2,3360
Wind Farm,24,1,2012,15,4.6,4240
Wind Farm,24,1,2012,16,3.4,1584
Wind Farm,24,1,2012,17,2.6,476
Wind Farm,24,1,2012,18,3.6,2056
Wind Farm,24,1,2012,19,4.5,4408
Wind Farm,24,1,2012,20,5.7,7972
Wind Farm,24,1,2012,21,6.2,10244
Wind Farm,24,1,2012,22,6.1,9940
Wind Farm,24,1,2012,23,5.8,9016
Wind Farm,24,1,2012,24,5.2,6588
Wind Farm,25,1,2012,1,6.0,10156
Wind Farm,25,1,2012,2,4.8,4812
Wind Farm,25,1,2012,3,4.8,4968
Wind Farm,25,1,2012,4,5.3,6776
Wind Farm,25,1,2012,5,4.7,4668
Wind Farm,25,1,2012,6,4.8,4748
Wind Farm,25,1,2012,7,5.0,5620
Wind Farm,25,1,2012,8,5.2,6340
Wind Farm,25,1,2012,9,5.5,7424
Wind Farm,25,1,2012,10,4.9,5576
Wind Farm,25,1,2012,11,4.9,5632
Wind Farm,25,1,2012,12,5.1,5888
Wind Farm,25,1,2012,13,4.9,4984
Wind Farm,25,1,2012,14,4.4,3652
Wind Farm,25,1,2012,15,4.8,5152
Wind Farm,25,1,2012,16,4.6,4508
Wind Farm,25,1,2012,17,4.7,4780
Wind Farm,25,1,2012,18,4.2,3168
Wind Farm,25,1,2012,19,4.2,3164
Wind Farm,25,1,2012,20,5.0,5448
Wind Farm,25,1,2012,21,5.6,7736
Wind Farm,25,1,2012,22,5.5,7304
Wind Farm,25,1,2012,23,5.8,8608
Wind Farm,25,1,2012,24,6.8,13520
Wind Farm,26,1,2012,1,5.1,6096
Wind Farm,26,1,2012,2,5.9,11468
Wind Farm,26,1,2012,3,6.2,10408
Wind Farm,26,1,2012,4,5.0,6224
Wind Farm,26,1,2012,5,7.2,17948
Wind Farm,26,1,2012,6,6.8,14804
Wind Farm,26,1,2012,7,7.0,15224
Wind Farm,26,1,2012,8,7.5,20252
Wind Farm,26,1,2012,9,7.4,19416
Wind Farm,26,1,2012,10,8.2,25356
Wind Farm,26,1,2012,11,8.5,28508
Wind Farm,26,1,2012,12,8.4,27704
Wind Farm,26,1,2012,13,7.5,19632
Wind Farm,26,1,2012,14,7.9,23052
Wind Farm,26,1,2012,15,7.5,19004
Wind Farm,26,1,2012,16,7.4,18244
Wind Farm,26,1,2012,17,7.5,20544
Wind Farm,26,1,2012,18,5.5,7212
Wind Farm,26,1,2012,19,4.4,3720
Wind Farm,26,1,2012,20,6.0,10880
Wind Farm,26,1,2012,21,7.0,16172
Wind Farm,26,1,2012,22,7.2,17388
Wind Farm,26,1,2012,23,7.1,18384
Wind Farm,26,1,2012,24,7.3,18068
Wind Farm,27,1,2012,1,7.1,17696
Wind Farm,27,1,2012,2,7.8,20984
Wind Farm,27,1,2012,3,7.2,18988
Wind Farm,27,1,2012,4,7.4,20880
Wind Farm,27,1,2012,5,7.1,18232
Wind Farm,27,1,2012,6,7.3,19564
Wind Farm,27,1,2012,7,7.2,18084
Wind Farm,27,1,2012,8,7.2,16976
Wind Farm,27,1,2012,9,6.5,11812
Wind Farm,27,1,2012,10,6.1,8960
Wind Farm,27,1,2012,11,5.4,7456
Wind Farm,27,1,2012,12,4.2,3284
Wind Farm,27,1,2012,13,5.5,7568
Wind Farm,27,1,2012,14,6.4,11600
Wind Farm,27,1,2012,15,5.8,8484
Wind Farm,27,1,2012,16,5.4,6768
Wind Farm,27,1,2012,17,5.6,7748
Wind Farm,27,1,2012,18,6.4,11500
Wind Farm,27,1,2012,19,6.2,11668
Wind Farm,27,1,2012,20,5.9,10012
Wind Farm,27,1,2012,21,5.4,7176
Wind Farm,27,1,2012,22,5.7,8632
Wind Farm,27,1,2012,23,5.7,9148
Wind Farm,27,1,2012,24,3.7,2296
Wind Farm,28,1,2012,1,5.0,6028
Wind Farm,28,1,2012,2,5.2,6764
Wind Farm,28,1,2012,3,6.2,11160
Wind Farm,28,1,2012,4,6.2,11240
Wind Farm,28,1,2012,5,5.5,8024
Wind Farm,28,1,2012,6,6.7,13868
Wind Farm,28,1,2012,7,5.2,6836
Wind Farm,28,1,2012,8,5.4,6920
Wind Farm,28,1,2012,9,5.4,7588
Wind Farm,28,1,2012,10,4.1,3048
Wind Farm,28,1,2012,11,2.8,792
Wind Farm,28,1,2012,12,2.3,288
Wind Farm,28,1,2012,13,3.1,1104
Wind Farm,28,1,2012,14,2.4,504
Wind Farm,28,1,2012,15,1.7,28
Wind Farm,28,1,2012,16,1.4,0
Wind Farm,28,1,2012,17,2.3,208
Wind Farm,28,1,2012,18,3.7,2228
Wind Farm,28,1,2012,19,4.8,4932
Wind Farm,28,1,2012,20,4.3,3704
Wind Farm,28,1,2012,21,4.8,5160
Wind Farm,28,1,2012,22,5.4,7088
Wind Farm,28,1,2012,23,5.4,7364
Wind Farm,28,1,2012,24,5.8,8712
Wind Farm,29,1,2012,1,5.0,5700
Wind Farm,29,1,2012,2,5.8,9492
Wind Farm,29,1,2012,3,5.7,8264
Wind Farm,29,1,2012,4,6.8,14736
Wind Farm,29,1,2012,5,5.9,9320
Wind Farm,29,1,2012,6,5.7,8568
Wind Farm,29,1,2012,7,5.0,5864
Wind Farm,29,1,2012,8,5.0,5640
Wind Farm,29,1,2012,9,5.6,8368
Wind Farm,29,1,2012,10,5.8,8812
Wind Farm,29,1,2012,11,5.6,8316
Wind Farm,29,1,2012,12,5.0,5192
Wind Farm,29,1,2012,13,5.0,5460
Wind Farm,29,1,2012,14,4.8,5020
Wind Farm,29,1,2012,15,4.6,4000
Wind Farm,29,1,2012,16,5.5,7272
Wind Farm,29,1,2012,17,5.4,7532
Wind Farm,29,1,2012,18,5.2,6412
Wind Farm,29,1,2012,19,5.3,6880
Wind Farm,29,1,2012,20,4.5,4180
Wind Farm,29,1,2012,21,4.5,3720
Wind Farm,29,1,2012,22,3.7,2376
Wind Farm,29,1,2012,23,3.8,2612
Wind Farm,29,1,2012,24,4.0,2796
Wind Farm,30,1,2012,1,3.5,1612
Wind Farm,30,1,2012,2,3.1,1128
Wind Farm,30,1,2012,3,2.4,272
Wind Farm,30,1,2012,4,2.0,64
Wind Farm,30,1,2012,5,2.4,336
Wind Farm,30,1,2012,6,2.1,112
Wind Farm,30,1,2012,7,1.3,4
Wind Farm,30,1,2012,8,1.3,4
Wind Farm,30,1,2012,9,1.1,0
Wind Farm,30,1,2012,10,0.9,0
Wind Farm,30,1,2012,11,1.2,0
Wind Farm,30,1,2012,12,0.7,0
Wind Farm,30,1,2012,13,1.1,0
Wind Farm,30,1,2012,14,1.3,0
Wind Farm,30,1,2012,15,1.3,0
Wind Farm,30,1,2012,16,1.3,0
Wind Farm,30,1,2012,17,0.7,0
Wind Farm,30,1,2012,18,1.2,0
Wind Farm,30,1,2012,19,0.8,0
Wind Farm,30,1,2012,20,0.7,0
Wind Farm,30,1,2012,21,1.0,0
Wind Farm,30,1,2012,22,2.1,168
Wind Farm,30,1,2012,23,2.2,160
Wind Farm,30,1,2012,24,2.0,40
Wind Farm,31,1,2012,1,2.8,804
Wind Farm,31,1,2012,2,2.8,652
Wind Farm,31,1,2012,3,3.0,936
Wind Farm,31,1,2012,4,3.4,1668
Wind Farm,31,1,2012,5,3.7,2052
Wind Farm,31,1,2012,6,3.6,2088
Wind Farm,31,1,2012,7,4.1,3072
Wind Farm,31,1,2012,8,4.2,3300
Wind Farm,31,1,2012,9,3.9,2396
Wind Farm,31,1,2012,10,4.7,3584
Wind Farm,31,1,2012,11,3.8,0
Wind Farm,31,1,2012,12,4.7,0
Wind Farm,31,1,2012,13,5.0,0
Wind Farm,31,1,2012,14,5.4,0
Wind Farm,31,1,2012,15,5.5,0
Wind Farm,31,1,2012,16,5.5,0
Wind Farm,31,1,2012,17,5.8,0
Wind Farm,31,1,2012,18,5.2,1360
Wind Farm,31,1,2012,19,6.2,10480
Wind Farm,31,1,2012,20,6.2,11764
Wind Farm,31,1,2012,21,6.2,10656
Wind Farm,31,1,2012,22,6.3,11520
Wind Farm,31,1,2012,23,7.0,16644
Wind Farm,31,1,2012,24,7.3,18544
Wind Farm,01,2,2012,1,7.6,21600
Wind Farm,01,2,2012,2,7.2,17056
Wind Farm,01,2,2012,3,7.2,18436
Wind Farm,01,2,2012,4,7.0,16892
Wind Farm,01,2,2012,5,7.0,15548
Wind Farm,01,2,2012,6,7.4,18300
Wind Farm,01,2,2012,7,7.5,19492
Wind Farm,01,2,2012,8,7.8,21948
Wind Farm,01,2,2012,9,7.9,17528
Wind Farm,01,2,2012,10,7.5,19288
Wind Farm,01,2,2012,11,4.9,0
Wind Farm,01,2,2012,12,4.2,0
Wind Farm,01,2,2012,13,4.9,0
Wind Farm,01,2,2012,14,6.4,0
Wind Farm,01,2,2012,15,8.6,0
Wind Farm,01,2,2012,16,7.3,0
Wind Farm,01,2,2012,17,9.2,15736
Wind Farm,01,2,2012,18,9.8,40664
Wind Farm,01,2,2012,19,10.3,45920
Wind Farm,01,2,2012,20,9.9,40584
Wind Farm,01,2,2012,21,10.4,43948
Wind Farm,01,2,2012,22,10.3,43948
Wind Farm,01,2,2012,23,10.7,46208
Wind Farm,01,2,2012,24,9.6,38644
Wind Farm,02,2,2012,1,9.6,38360
Wind Farm,02,2,2012,2,9.2,34756
Wind Farm,02,2,2012,3,9.7,39948
Wind Farm,02,2,2012,4,9.2,41952
Wind Farm,02,2,2012,5,8.9,33744
Wind Farm,02,2,2012,6,8.8,32604
Wind Farm,02,2,2012,7,8.5,29700
Wind Farm,02,2,2012,8,8.5,30060
Wind Farm,02,2,2012,9,8.0,25560
Wind Farm,02,2,2012,10,9.5,38652
Wind Farm,02,2,2012,11,8.7,30760
Wind Farm,02,2,2012,12,8.1,26168
Wind Farm,02,2,2012,13,7.7,22516
Wind Farm,02,2,2012,14,7.7,21700
Wind Farm,02,2,2012,15,7.6,19480
Wind Farm,02,2,2012,16,7.8,21360
Wind Farm,02,2,2012,17,7.9,24284
Wind Farm,02,2,2012,18,7.0,16636
Wind Farm,02,2,2012,19,7.2,17728
Wind Farm,02,2,2012,20,6.9,16704
Wind Farm,02,2,2012,21,7.0,16552
Wind Farm,02,2,2012,22,7.3,18964
Wind Farm,02,2,2012,23,7.2,18356
Wind Farm,02,2,2012,24,7.3,19512
Wind Farm,03,2,2012,1,7.0,16740
Wind Farm,03,2,2012,2,7.1,16464
Wind Farm,03,2,2012,3,6.2,11300
Wind Farm,03,2,2012,4,5.9,10188
Wind Farm,03,2,2012,5,6.5,13268
Wind Farm,03,2,2012,6,5.8,9284
Wind Farm,03,2,2012,7,5.4,7076
Wind Farm,03,2,2012,8,4.8,5572
Wind Farm,03,2,2012,9,6.3,12072
Wind Farm,03,2,2012,10,5.3,7928
Wind Farm,03,2,2012,11,3.9,2604
Wind Farm,03,2,2012,12,3.3,1264
Wind Farm,03,2,2012,13,2.4,356
Wind Farm,03,2,2012,14,1.0,0
Wind Farm,03,2,2012,15,0.9,0
Wind Farm,03,2,2012,16,1.9,144
Wind Farm,03,2,2012,17,2.5,540
Wind Farm,03,2,2012,18,2.6,600
Wind Farm,03,2,2012,19,3.3,1232
Wind Farm,03,2,2012,20,4.2,3184
Wind Farm,03,2,2012,21,3.9,2472
Wind Farm,03,2,2012,22,3.5,1700
Wind Farm,03,2,2012,23,5.0,5352
Wind Farm,03,2,2012,24,7.3,17964
Wind Farm,04,2,2012,1,7.0,17004
Wind Farm,04,2,2012,2,7.1,18424
Wind Farm,04,2,2012,3,7.0,17980
Wind Farm,04,2,2012,4,6.7,14080
Wind Farm,04,2,2012,5,6.2,11316
Wind Farm,04,2,2012,6,5.7,8588
Wind Farm,04,2,2012,7,5.4,5812
Wind Farm,04,2,2012,8,4.7,3528
Wind Farm,04,2,2012,9,4.6,2800
Wind Farm,04,2,2012,10,4.3,2316
Wind Farm,04,2,2012,11,3.8,1976
Wind Farm,04,2,2012,12,3.4,1500
Wind Farm,04,2,2012,13,3.9,2832
Wind Farm,04,2,2012,14,2.1,176
Wind Farm,04,2,2012,15,2.1,76
Wind Farm,04,2,2012,16,2.5,504
Wind Farm,04,2,2012,17,2.9,924
Wind Farm,04,2,2012,18,2.0,96
Wind Farm,04,2,2012,19,2.4,448
Wind Farm,04,2,2012,20,4.3,3700
Wind Farm,04,2,2012,21,4.9,5444
Wind Farm,04,2,2012,22,5.9,10692
Wind Farm,04,2,2012,23,7.1,18512
Wind Farm,04,2,2012,24,8.7,32192
Wind Farm,05,2,2012,1,8.3,31088
Wind Farm,05,2,2012,2,7.8,24288
Wind Farm,05,2,2012,3,7.2,18324
Wind Farm,05,2,2012,4,7.2,18960
Wind Farm,05,2,2012,5,6.2,11400
Wind Farm,05,2,2012,6,5.8,10060
Wind Farm,05,2,2012,7,6.5,12712
Wind Farm,05,2,2012,8,6.9,15944
Wind Farm,05,2,2012,9,6.1,10852
Wind Farm,05,2,2012,10,5.9,9428
Wind Farm,05,2,2012,11,5.3,6824
Wind Farm,05,2,2012,12,4.9,5228
Wind Farm,05,2,2012,13,3.2,1220
Wind Farm,05,2,2012,14,2.3,256
Wind Farm,05,2,2012,15,2.3,164
Wind Farm,05,2,2012,16,2.1,152
Wind Farm,05,2,2012,17,2.5,456
Wind Farm,05,2,2012,18,2.4,324
Wind Farm,05,2,2012,19,3.4,1736
Wind Farm,05,2,2012,20,4.9,4796
Wind Farm,05,2,2012,21,3.9,2568
Wind Farm,05,2,2012,22,2.7,720
Wind Farm,05,2,2012,23,2.5,616
Wind Farm,05,2,2012,24,2.1,184
Wind Farm,06,2,2012,1,3.1,1324
Wind Farm,06,2,2012,2,3.5,2016
Wind Farm,06,2,2012,3,3.2,1328
Wind Farm,06,2,2012,4,2.7,764
Wind Farm,06,2,2012,5,2.4,432
Wind Farm,06,2,2012,6,2.2,168
Wind Farm,06,2,2012,7,2.5,428
Wind Farm,06,2,2012,8,2.7,720
Wind Farm,06,2,2012,9,2.4,396
Wind Farm,06,2,2012,10,2.2,296
Wind Farm,06,2,2012,11,1.4,0
Wind Farm,06,2,2012,12,1.0,0
Wind Farm,06,2,2012,13,1.2,0
Wind Farm,06,2,2012,14,1.2,0
Wind Farm,06,2,2012,15,2.2,0
Wind Farm,06,2,2012,16,2.1,0
Wind Farm,06,2,2012,17,1.9,0
Wind Farm,06,2,2012,18,1.8,16
Wind Farm,06,2,2012,19,4.1,3840
Wind Farm,06,2,2012,20,5.8,8280
Wind Farm,06,2,2012,21,5.9,8760
Wind Farm,06,2,2012,22,6.0,9148
Wind Farm,06,2,2012,23,5.9,9844
Wind Farm,06,2,2012,24,5.5,8104
Wind Farm,07,2,2012,1,5.4,6852
Wind Farm,07,2,2012,2,6.3,13296
Wind Farm,07,2,2012,3,6.7,14116
Wind Farm,07,2,2012,4,5.7,7844
Wind Farm,07,2,2012,5,5.5,7064
Wind Farm,07,2,2012,6,5.4,7176
Wind Farm,07,2,2012,7,5.8,9072
Wind Farm,07,2,2012,8,5.2,6344
Wind Farm,07,2,2012,9,5.8,10576
Wind Farm,07,2,2012,10,5.3,7452
Wind Farm,07,2,2012,11,4.7,4752
Wind Farm,07,2,2012,12,5.8,8764
Wind Farm,07,2,2012,13,5.8,8240
Wind Farm,07,2,2012,14,7.3,18412
Wind Farm,07,2,2012,15,7.6,20300
Wind Farm,07,2,2012,16,7.9,23316
Wind Farm,07,2,2012,17,8.1,25596
Wind Farm,07,2,2012,18,8.8,33024
Wind Farm,07,2,2012,19,8.5,30032
Wind Farm,07,2,2012,20,7.8,24112
Wind Farm,07,2,2012,21,7.0,17024
Wind Farm,07,2,2012,22,7.6,21076
Wind Farm,07,2,2012,23,7.4,20644
Wind Farm,07,2,2012,24,8.5,28124
Wind Farm,08,2,2012,1,8.7,32200
Wind Farm,08,2,2012,2,8.4,27452
Wind Farm,08,2,2012,3,8.5,30572
Wind Farm,08,2,2012,4,8.5,31028
Wind Farm,08,2,2012,5,8.3,27464
Wind Farm,08,2,2012,6,8.1,25752
Wind Farm,08,2,2012,7,8.6,31264
Wind Farm,08,2,2012,8,7.8,23280
Wind Farm,08,2,2012,9,7.6,20960
Wind Farm,08,2,2012,10,7.5,20492
Wind Farm,08,2,2012,11,7.5,19792
Wind Farm,08,2,2012,12,7.7,21996
Wind Farm,08,2,2012,13,7.8,22508
Wind Farm,08,2,2012,14,6.8,13088
Wind Farm,08,2,2012,15,7.0,15952
Wind Farm,08,2,2012,16,6.6,13468
Wind Farm,08,2,2012,17,6.2,10764
Wind Farm,08,2,2012,18,5.9,9644
Wind Farm,08,2,2012,19,6.3,11788
Wind Farm,08,2,2012,20,5.8,9560
Wind Farm,08,2,2012,21,6.3,12068
Wind Farm,08,2,2012,22,5.8,9716
Wind Farm,08,2,2012,23,6.2,10672
Wind Farm,08,2,2012,24,6.1,11384
Wind Farm,09,2,2012,1,5.4,8120
Wind Farm,09,2,2012,2,4.2,3304
Wind Farm,09,2,2012,3,4.9,5736
Wind Farm,09,2,2012,4,5.3,6816
Wind Farm,09,2,2012,5,5.5,7496
Wind Farm,09,2,2012,6,4.4,4132
Wind Farm,09,2,2012,7,4.7,4568
Wind Farm,09,2,2012,8,5.5,7688
Wind Farm,09,2,2012,9,5.6,9084
Wind Farm,09,2,2012,10,4.8,5440
Wind Farm,09,2,2012,11,3.8,2324
Wind Farm,09,2,2012,12,3.9,2528
Wind Farm,09,2,2012,13,4.5,3384
Wind Farm,09,2,2012,14,4.2,3264
Wind Farm,09,2,2012,15,3.4,1608
Wind Farm,09,2,2012,16,3.3,1220
Wind Farm,09,2,2012,17,3.8,1864
Wind Farm,09,2,2012,18,4.7,4660
Wind Farm,09,2,2012,19,4.6,4240
Wind Farm,09,2,2012,20,4.3,3800
Wind Farm,09,2,2012,21,5.8,9200
Wind Farm,09,2,2012,22,5.3,6280
Wind Farm,09,2,2012,23,5.1,6216
Wind Farm,09,2,2012,24,5.4,7284
Wind Farm,10,2,2012,1,5.4,7468
Wind Farm,10,2,2012,2,5.2,7164
Wind Farm,10,2,2012,3,6.1,11424
Wind Farm,10,2,2012,4,5.8,9704
Wind Farm,10,2,2012,5,5.2,7304
Wind Farm,10,2,2012,6,5.8,9636
Wind Farm,10,2,2012,7,5.7,8456
Wind Farm,10,2,2012,8,5.8,8884
Wind Farm,10,2,2012,9,6.3,12200
Wind Farm,10,2,2012,10,6.0,10960
Wind Farm,10,2,2012,11,5.0,6072
Wind Farm,10,2,2012,12,4.5,4072
Wind Farm,10,2,2012,13,4.7,4456
Wind Farm,10,2,2012,14,4.7,4292
Wind Farm,10,2,2012,15,5.3,6996
Wind Farm,10,2,2012,16,5.3,6684
Wind Farm,10,2,2012,17,5.7,8092
Wind Farm,10,2,2012,18,6.0,9768
Wind Farm,10,2,2012,19,6.2,10932
Wind Farm,10,2,2012,20,6.4,11904
Wind Farm,10,2,2012,21,5.7,9272
Wind Farm,10,2,2012,22,5.9,10708
Wind Farm,10,2,2012,23,6.2,11868
Wind Farm,10,2,2012,24,6.1,10788
Wind Farm,11,2,2012,1,6.4,12456
Wind Farm,11,2,2012,2,5.8,10108
Wind Farm,11,2,2012,3,5.7,9508
Wind Farm,11,2,2012,4,5.3,7520
Wind Farm,11,2,2012,5,5.8,9288
Wind Farm,11,2,2012,6,5.5,7968
Wind Farm,11,2,2012,7,6.6,14596
Wind Farm,11,2,2012,8,6.7,16360
Wind Farm,11,2,2012,9,7.0,17736
Wind Farm,11,2,2012,10,6.4,12720
Wind Farm,11,2,2012,11,5.4,7356
Wind Farm,11,2,2012,12,5.6,7936
Wind Farm,11,2,2012,13,5.1,5272
Wind Farm,11,2,2012,14,5.2,5300
Wind Farm,11,2,2012,15,5.6,7512
Wind Farm,11,2,2012,16,5.8,8436
Wind Farm,11,2,2012,17,6.0,9988
Wind Farm,11,2,2012,18,6.3,11044
Wind Farm,11,2,2012,19,5.9,9164
Wind Farm,11,2,2012,20,5.9,9948
Wind Farm,11,2,2012,21,6.0,9636
Wind Farm,11,2,2012,22,5.6,7540
Wind Farm,11,2,2012,23,5.3,6848
Wind Farm,11,2,2012,24,5.1,6208
Wind Farm,12,2,2012,1,5.9,9128
Wind Farm,12,2,2012,2,5.4,6728
Wind Farm,12,2,2012,3,5.0,5900
Wind Farm,12,2,2012,4,4.5,3956
Wind Farm,12,2,2012,5,3.6,1668
Wind Farm,12,2,2012,6,3.0,1192
Wind Farm,12,2,2012,7,1.9,32
Wind Farm,12,2,2012,8,2.0,4
Wind Farm,12,2,2012,9,2.1,96
Wind Farm,12,2,2012,10,2.2,168
Wind Farm,12,2,2012,11,1.8,72
Wind Farm,12,2,2012,12,1.6,4
Wind Farm,12,2,2012,13,1.0,0
Wind Farm,12,2,2012,14,0.5,0
Wind Farm,12,2,2012,15,1.8,80
Wind Farm,12,2,2012,16,2.2,128
Wind Farm,12,2,2012,17,2.2,156
Wind Farm,12,2,2012,18,2.0,36
Wind Farm,12,2,2012,19,2.0,44
Wind Farm,12,2,2012,20,2.4,368
Wind Farm,12,2,2012,21,2.4,308
Wind Farm,12,2,2012,22,2.5,544
Wind Farm,12,2,2012,23,2.8,932
Wind Farm,12,2,2012,24,3.0,1176
Wind Farm,13,2,2012,1,2.6,752
Wind Farm,13,2,2012,2,2.9,932
Wind Farm,13,2,2012,3,2.6,664
Wind Farm,13,2,2012,4,1.0,0
Wind Farm,13,2,2012,5,2.3,204
Wind Farm,13,2,2012,6,2.8,572
Wind Farm,13,2,2012,7,3.3,808
Wind Farm,13,2,2012,8,3.9,1212
Wind Farm,13,2,2012,9,4.2,1564
Wind Farm,13,2,2012,10,3.8,1420
Wind Farm,13,2,2012,11,3.4,1508
Wind Farm,13,2,2012,12,4.5,4196
Wind Farm,13,2,2012,13,3.6,1880
Wind Farm,13,2,2012,14,4.6,4508
Wind Farm,13,2,2012,15,5.4,7488
Wind Farm,13,2,2012,16,5.3,6420
Wind Farm,13,2,2012,17,5.6,8048
Wind Farm,13,2,2012,18,5.7,7820
Wind Farm,13,2,2012,19,5.3,7140
Wind Farm,13,2,2012,20,5.2,6876
Wind Farm,13,2,2012,21,5.7,8604
Wind Farm,13,2,2012,22,4.9,4856
Wind Farm,13,2,2012,23,4.6,4344
Wind Farm,13,2,2012,24,4.4,4020
Wind Farm,14,2,2012,1,5.1,6056
Wind Farm,14,2,2012,2,4.9,5564
Wind Farm,14,2,2012,3,6.0,10724
Wind Farm,14,2,2012,4,7.5,19672
Wind Farm,14,2,2012,5,8.1,24548
Wind Farm,14,2,2012,6,7.7,20952
Wind Farm,14,2,2012,7,7.4,18552
Wind Farm,14,2,2012,8,6.5,13096
Wind Farm,14,2,2012,9,6.6,12520
Wind Farm,14,2,2012,10,6.5,12312
Wind Farm,14,2,2012,11,6.6,13404
Wind Farm,14,2,2012,12,6.4,12396
Wind Farm,14,2,2012,13,6.1,10104
Wind Farm,14,2,2012,14,6.7,15132
Wind Farm,14,2,2012,15,5.3,7404
Wind Farm,14,2,2012,16,5.0,5632
Wind Farm,14,2,2012,17,5.8,8836
Wind Farm,14,2,2012,18,5.7,8080
Wind Farm,14,2,2012,19,6.3,11812
Wind Farm,14,2,2012,20,6.5,12976
Wind Farm,14,2,2012,21,7.4,18776
Wind Farm,14,2,2012,22,7.5,19940
Wind Farm,14,2,2012,23,7.6,20488
Wind Farm,14,2,2012,24,8.0,24768
Wind Farm,15,2,2012,1,8.6,29772
Wind Farm,15,2,2012,2,9.2,36012
Wind Farm,15,2,2012,3,10.6,47220
Wind Farm,15,2,2012,4,9.8,41024
Wind Farm,15,2,2012,5,9.9,41000
Wind Farm,15,2,2012,6,9.5,37300
Wind Farm,15,2,2012,7,9.8,40296
Wind Farm,15,2,2012,8,10.3,43372
Wind Farm,15,2,2012,9,10.0,40636
Wind Farm,15,2,2012,10,10.0,40060
Wind Farm,15,2,2012,11,11.0,45784
Wind Farm,15,2,2012,12,9.1,33404
Wind Farm,15,2,2012,13,9.4,34764
Wind Farm,15,2,2012,14,10.3,42900
Wind Farm,15,2,2012,15,9.8,37440
Wind Farm,15,2,2012,16,10.4,42880
Wind Farm,15,2,2012,17,9.9,40356
Wind Farm,15,2,2012,18,9.6,36780
Wind Farm,15,2,2012,19,10.3,42584
Wind Farm,15,2,2012,20,9.5,36836
Wind Farm,15,2,2012,21,9.1,33572
Wind Farm,15,2,2012,22,8.8,31108
Wind Farm,15,2,2012,23,8.7,30680
Wind Farm,15,2,2012,24,8.6,28836
Wind Farm,16,2,2012,1,8.3,27116
Wind Farm,16,2,2012,2,7.4,18640
Wind Farm,16,2,2012,3,6.8,15148
Wind Farm,16,2,2012,4,6.1,11996
Wind Farm,16,2,2012,5,6.2,10260
Wind Farm,16,2,2012,6,5.7,8328
Wind Farm,16,2,2012,7,5.4,6796
Wind Farm,16,2,2012,8,6.0,10244
Wind Farm,16,2,2012,9,6.0,10124
Wind Farm,16,2,2012,10,4.5,4180
Wind Farm,16,2,2012,11,4.2,2888
Wind Farm,16,2,2012,12,4.5,4188
Wind Farm,16,2,2012,13,4.5,3872
Wind Farm,16,2,2012,14,5.0,5112
Wind Farm,16,2,2012,15,5.0,5564
Wind Farm,16,2,2012,16,3.9,2300
Wind Farm,16,2,2012,17,4.2,3020
Wind Farm,16,2,2012,18,4.6,4956
Wind Farm,16,2,2012,19,5.3,6836
Wind Farm,16,2,2012,20,5.2,6080
Wind Farm,16,2,2012,21,4.9,5332
Wind Farm,16,2,2012,22,5.4,7608
Wind Farm,16,2,2012,23,6.0,9636
Wind Farm,16,2,2012,24,6.0,10544
Wind Farm,17,2,2012,1,5.7,9296
Wind Farm,17,2,2012,2,6.6,13960
Wind Farm,17,2,2012,3,6.2,11660
Wind Farm,17,2,2012,4,6.3,12400
Wind Farm,17,2,2012,5,6.8,15152
Wind Farm,17,2,2012,6,7.4,18396
Wind Farm,17,2,2012,7,7.3,18144
Wind Farm,17,2,2012,8,6.5,13000
Wind Farm,17,2,2012,9,6.1,9800
Wind Farm,17,2,2012,10,5.8,8972
Wind Farm,17,2,2012,11,5.6,8128
Wind Farm,17,2,2012,12,5.3,6436
Wind Farm,17,2,2012,13,4.6,4032
Wind Farm,17,2,2012,14,4.8,4764
Wind Farm,17,2,2012,15,5.3,6376
Wind Farm,17,2,2012,16,4.3,3332
Wind Farm,17,2,2012,17,4.4,3468
Wind Farm,17,2,2012,18,6.0,10304
Wind Farm,17,2,2012,19,6.9,16108
Wind Farm,17,2,2012,20,6.5,13164
Wind Farm,17,2,2012,21,6.3,11688
Wind Farm,17,2,2012,22,7.2,17084
Wind Farm,17,2,2012,23,7.1,15772
Wind Farm,17,2,2012,24,7.3,18180
Wind Farm,18,2,2012,1,7.1,16416
Wind Farm,18,2,2012,2,6.7,13012
Wind Farm,18,2,2012,3,7.0,16276
Wind Farm,18,2,2012,4,7.4,18836
Wind Farm,18,2,2012,5,6.9,15740
Wind Farm,18,2,2012,6,7.3,19048
Wind Farm,18,2,2012,7,7.7,21448
Wind Farm,18,2,2012,8,7.6,20028
Wind Farm,18,2,2012,9,7.5,20232
Wind Farm,18,2,2012,10,8.3,26584
Wind Farm,18,2,2012,11,7.0,5556
Wind Farm,18,2,2012,15,9.9,28880
Wind Farm,18,2,2012,16,9.5,36056
Wind Farm,18,2,2012,17,10.0,40060
Wind Farm,18,2,2012,18,9.4,34520
Wind Farm,18,2,2012,19,8.9,31540
Wind Farm,18,2,2012,20,9.4,35576
