City,Year,Month,Day,Hour,Solar_Elevation
Power City,Consumption,7,13,6,-11.30156601
Power City,Consumption,7,13,7,-2.72491226
Power City,Consumption,7,13,8,6.9657721935
Power City,Consumption,7,13,9,17.395891823
Power City,Consumption,7,13,10,28.257503945
Power City,Consumption,7,13,11,39.254893199
Power City,Consumption,7,13,12,50.006593205
Power City,Consumption,7,13,13,59.812278835
Power City,Consumption,7,13,14,67.052200441
Power City,Consumption,7,13,15,68.700630444
Power City,Consumption,7,13,16,63.655222395
Power City,Consumption,7,13,17,54.746710454
Power City,Consumption,7,13,18,44.307706683
Power City,Consumption,7,13,19,33.359353299
Power City,Consumption,7,13,20,22.386881559
Power City,Consumption,7,13,21,11.708573668
Power City,Consumption,7,13,22,1.6177993378
Power City,Consumption,7,13,23,-7.547403645
Power City,Consumption,7,13,24,-15.36288556
Power City,Consumption,7,14,1,-21.31056792
Power City,Consumption,7,14,2,-24.8416164
Power City,Consumption,7,14,3,-25.53958627
Power City,Consumption,7,14,4,-23.31228796
Power City,Consumption,7,14,5,-18.44216548
Power City,Consumption,7,14,6,-11.44106779
Power City,Consumption,7,14,7,-2.855750696
Power City,Consumption,7,14,8,6.8427012318
Power City,Consumption,7,14,9,17.278723859
Power City,Consumption,7,14,10,28.14357603
Power City,Consumption,7,14,11,39.140491035
Power City,Consumption,7,14,12,49.886270745
Power City,Consumption,7,14,13,59.678306592
Power City,Consumption,7,14,14,66.899875456
Power City,Consumption,7,14,15,68.55187031
Power City,Consumption,7,14,16,63.538728346
Power City,Consumption,7,14,17,54.655819902
Power City,Consumption,7,14,18,44.229037278
Power City,Consumption,7,14,19,33.28396461
Power City,Consumption,7,14,20,22.308970581
Power City,Consumption,7,14,21,11.623909233
Power City,Consumption,7,14,22,1.5229362023
Power City,Consumption,7,14,23,-7.655337827
Power City,Consumption,7,14,24,-15.48587774
Power City,Consumption,7,15,1,-21.44885262
Power City,Consumption,7,15,2,-24.99257788
Power City,Consumption,7,15,3,-25.69754732
Power City,Consumption,7,15,4,-23.4702316
Power City,Consumption,7,15,5,-18.59438186
Power City,Consumption,7,15,6,-11.58455348
Power City,Consumption,7,15,7,-2.989945117
Power City,Consumption,7,15,8,6.7167603576
Power City,Consumption,7,15,9,17.159011663
Power City,Consumption,7,15,10,28.0272498
Power City,Consumption,7,15,11,39.023615098
Power City,Consumption,7,15,12,49.763090377
Power City,Consumption,7,15,13,59.540635427
Power City,Consumption,7,15,14,66.742473509
Power City,Consumption,7,15,15,68.396703245
Power City,Consumption,7,15,16,63.415679791
Power City,Consumption,7,15,17,54.558874733
Power City,Consumption,7,15,18,44.144710885
Power City,Consumption,7,15,19,33.203108721
Power City,Consumption,7,15,20,22.225618182
Power City,Consumption,7,15,21,11.533709514
Power City,Consumption,7,15,22,1.4223579662
Power City,Consumption,7,15,23,-7.769218858
Power City,Consumption,7,15,24,-15.61504998
Power City,Consumption,7,16,1,-21.59346902
Power City,Consumption,7,16,2,-25.14982813
Power City,Consumption,7,16,3,-25.86147004
Power City,Consumption,7,16,4,-23.63354171
Power City,Consumption,7,16,5,-18.75122877
Power City,Consumption,7,16,6,-11.73194062
Power City,Consumption,7,16,7,-3.12741462
Power City,Consumption,7,16,8,6.5880256156
Power City,Consumption,7,16,9,17.036824262
Power City,Consumption,7,16,10,27.908585906
Power City,Consumption,7,16,11,38.904317042
Power City,Consumption,7,16,12,49.637095744
Power City,Consumption,7,16,13,59.399307441
Power City,Consumption,7,16,14,66.580052397
Power City,Consumption,7,16,15,68.235188407
Power City,Consumption,7,16,16,63.286085616
Power City,Consumption,7,16,17,54.455854282
Power City,Consumption,7,16,18,44.054701529
Power City,Consumption,7,16,19,33.11676395
Power City,Consumption,7,16,20,22.13681061
Power City,Consumption,7,16,21,11.43797031
Power City,Consumption,7,16,22,1.3160708129
Power City,Consumption,7,16,23,-7.889029788
Power City,Consumption,7,16,24,-15.75037454
Power City,Consumption,7,17,1,-21.74437853
Power City,Consumption,7,17,2,-25.31331729
Power City,Consumption,7,17,3,-26.03129262
Power City,Consumption,7,17,4,-23.80214533
Power City,Consumption,7,17,5,-18.9126257
Power City,Consumption,7,17,6,-11.8831462
Power City,Consumption,7,17,7,-3.268078271
Power City,Consumption,7,17,8,6.4565725561
Power City,Consumption,7,17,9,16.912229702
Power City,Consumption,7,17,10,27.787643595
Power City,Consumption,7,17,11,38.782646764
Power City,Consumption,7,17,12,49.508328526
Power City,Consumption,7,17,13,59.254362945
Power City,Consumption,7,17,14,66.412669212
Power City,Consumption,7,17,15,68.067387234
Power City,Consumption,7,17,16,63.149959062
Power City,Consumption,7,17,17,54.346741843
Power City,Consumption,7,17,18,43.958986707
Power City,Consumption,7,17,19,33.024911842
Power City,Consumption,7,17,20,22.042537233
Power City,Consumption,7,17,21,11.336690473
Power City,Consumption,7,17,22,1.2040838908
Power City,Consumption,7,17,23,-8.014750841
Power City,Consumption,7,17,24,-15.89182103
Power City,Consumption,7,18,1,-21.90154025
Power City,Consumption,7,18,2,-25.48299352
Power City,Consumption,7,18,3,-26.20695156
Power City,Consumption,7,18,4,-23.97596813
Power City,Consumption,7,18,5,-19.07849113
Power City,Consumption,7,18,6,-12.03808668
Power City,Consumption,7,18,7,-3.411855178
Power City,Consumption,7,18,8,6.3224761641
Power City,Consumption,7,18,9,16.785294991
Power City,Consumption,7,18,10,27.664480663
Power City,Consumption,7,18,11,38.65865238
Power City,Consumption,7,18,12,49.376828446
Power City,Consumption,7,18,13,59.105840488
Power City,Consumption,7,18,14,66.240380329
Power City,Consumption,7,18,15,67.893363314
Power City,Consumption,7,18,16,63.007317709
Power City,Consumption,7,18,17,54.231524753
Power City,Consumption,7,18,18,43.857547466
Power City,Consumption,7,18,19,32.927537231
Power City,Consumption,7,18,20,21.94279058
Power City,Consumption,7,18,21,11.229871925
Power City,Consumption,7,18,22,1.0864093251
Power City,Consumption,7,18,23,-8.146359411
Power City,Consumption,7,18,24,-16.03935646
Power City,Consumption,7,19,1,-22.06491097
Power City,Consumption,7,19,2,-25.65880297
Power City,Consumption,7,19,3,-26.38838166
Power City,Consumption,7,19,4,-24.15493441
Power City,Consumption,7,19,5,-19.2487426
Power City,Consumption,7,19,6,-12.19667812
Power City,Consumption,7,19,7,-3.558664565
Power City,Consumption,7,19,8,6.1858107894
Power City,Consumption,7,19,9,16.65608604
Power City,Consumption,7,19,10,27.539153411
Power City,Consumption,7,19,11,38.532380203
Power City,Consumption,7,19,12,49.242633276
Power City,Consumption,7,19,13,58.953776899
Power City,Consumption,7,19,14,66.063241416
Power City,Consumption,7,19,15,67.713182265
Power City,Consumption,7,19,16,62.858183462
Power City,Consumption,7,19,17,54.110194457
Power City,Consumption,7,19,18,43.750368483
Power City,Consumption,7,19,19,32.824628308
Power City,Consumption,7,19,20,21.837566381
Power City,Consumption,7,19,21,11.117519689
Power City,Consumption,7,19,22,0.9630622259
Power City,Consumption,7,19,23,-8.283830069
Power City,Consumption,7,19,24,-16.19294527
Power City,Consumption,7,20,1,-22.2344452
Power City,Consumption,7,20,2,-25.84068989
Power City,Consumption,7,20,3,-26.57551613
Power City,Consumption,7,20,4,-24.33896719
Power City,Consumption,7,20,5,-19.42329679
Power City,Consumption,7,20,6,-12.35883621
Power City,Consumption,7,20,7,-3.708425844
Power City,Consumption,7,20,8,6.0466500804
Power City,Consumption,7,20,9,16.524667603
Power City,Consumption,7,20,10,27.411716608
Power City,Consumption,7,20,11,38.403874731
Power City,Consumption,7,20,12,49.105778852
Power City,Consumption,7,20,13,58.798207327
Power City,Consumption,7,20,14,65.881307435
Power City,Consumption,7,20,15,67.526911604
Power City,Consumption,7,20,16,62.702582515
Power City,Consumption,7,20,17,53.98274657
Power City,Consumption,7,20,18,43.637438127
Power City,Consumption,7,20,19,32.716176662
Power City,Consumption,7,20,20,21.726863608
Power City,Consumption,7,20,21,10.999641908
Power City,Consumption,7,20,22,0.8340606937
Power City,Consumption,7,20,23,-8.427134573
Power City,Consumption,7,20,24,-16.35254933
Power City,Consumption,7,21,1,-22.41009521
Power City,Consumption,7,21,2,-26.02859659
Power City,Consumption,7,21,3,-26.76828658
Power City,Consumption,7,21,4,-24.52798825
Power City,Consumption,7,21,5,-19.60206958
Power City,Consumption,7,21,6,-12.52447636
Power City,Consumption,7,21,7,-3.86105869
Power City,Consumption,7,21,8,5.9050669189
Power City,Consumption,7,21,9,16.39110323
Power City,Consumption,7,21,10,27.282223456
Power City,Consumption,7,21,11,38.273178629
Power City,Consumption,7,21,12,48.966299096
Power City,Consumption,7,21,13,58.639165296
Power City,Consumption,7,21,14,65.694632668
Power City,Consumption,7,21,15,67.334620638
Power City,Consumption,7,21,16,62.540545306
Power City,Consumption,7,21,17,53.849180918
Power City,Consumption,7,21,18,43.518748521
Power City,Consumption,7,21,19,32.602177338
Power City,Consumption,7,21,20,21.6106845
Power City,Consumption,7,21,21,10.876249856
Power City,Consumption,7,21,22,0.6994258218
Power City,Consumption,7,21,23,-8.576241871
Power City,Consumption,7,21,24,-16.51812794
Power City,Consumption,7,22,1,-22.59181105
Power City,Consumption,7,22,2,-26.22246356
Power City,Consumption,7,22,3,-26.9666231
Power City,Consumption,7,22,4,-24.72191818
Power City,Consumption,7,22,5,-19.78497609
Power City,Consumption,7,22,6,-12.69351377
Power City,Consumption,7,22,7,-4.016483106
Power City,Consumption,7,22,8,5.7611333581
Power City,Consumption,7,22,9,16.255455218
Power City,Consumption,7,22,10,27.15072556
Power City,Consumption,7,22,11,38.140332732
Power City,Consumption,7,22,12,48.82422604
Power City,Consumption,7,22,13,58.476682757
Power City,Consumption,7,22,14,65.503270731
Power City,Consumption,7,22,15,67.136380338
Power City,Consumption,7,22,16,62.372106461
Power City,Consumption,7,22,17,53.709501579
Power City,Consumption,7,22,18,43.39429559
Power City,Consumption,7,22,19,32.482628872
Power City,Consumption,7,22,20,21.489034594
Power City,Consumption,7,22,21,10.747357955
Power City,Consumption,7,22,22,0.5591816951
Power City,Consumption,7,22,23,-8.731118124
Power City,Consumption,7,22,24,-16.68963792
Power City,Consumption,7,23,1,-22.7795406
Power City,Consumption,7,23,2,-26.42222946
Power City,Consumption,7,23,3,-27.17045433
Power City,Consumption,7,23,4,-24.92067646
Power City,Consumption,7,23,5,-19.97193077
Power City,Consumption,7,23,6,-12.8658635
Power City,Consumption,7,23,7,-4.174619491
Power City,Consumption,7,23,8,5.6149205629
Power City,Consumption,7,23,9,16.117784557
Power City,Consumption,7,23,10,27.017272896
Power City,Consumption,7,23,11,38.005376033
Power City,Consumption,7,23,12,48.679589855
Power City,Consumption,7,23,13,58.310790152
Power City,Consumption,7,23,14,65.307274609
Power City,Consumption,7,23,15,66.932263233
Power City,Consumption,7,23,16,62.197304723
Power City,Consumption,7,23,17,53.563716902
Power City,Consumption,7,23,18,43.264079109
Power City,Consumption,7,23,19,32.357533326
Power City,Consumption,7,23,20,21.361922744
Power City,Consumption,7,23,21,10.612983784
Power City,Consumption,7,23,22,0.4133553861
Power City,Consumption,7,23,23,-8.891726709
Power City,Consumption,7,23,24,-16.86703355
Power City,Consumption,7,24,1,-22.97322958
Power City,Consumption,7,24,2,-26.62783118
Power City,Consumption,7,24,3,-27.37970745
Power City,Consumption,7,24,4,-25.12418149
Power City,Consumption,7,24,5,-20.16284746
Power City,Consumption,7,24,6,-13.04144051
Power City,Consumption,7,24,7,-4.335388711
Power City,Consumption,7,24,8,5.4664987532
Power City,Consumption,7,24,9,15.9781509
Power City,Consumption,7,24,10,26.881913795
Power City,Consumption,7,24,11,37.868345691
Power City,Consumption,7,24,12,48.532418885
Power City,Consumption,7,24,13,58.141516476
Power City,Consumption,7,24,14,65.106696691
Power City,Consumption,7,24,15,66.722343302
Power City,Consumption,7,24,16,62.016182872
Power City,Consumption,7,24,17,53.411839524
Power City,Consumption,7,24,18,43.128102733
Power City,Consumption,7,24,19,32.226896322
Power City,Consumption,7,24,20,21.229361141
Power City,Consumption,7,24,21,10.473148077
Power City,Consumption,7,24,22,0.2619769478
Power City,Consumption,7,24,23,-9.058028245
Power City,Consumption,7,24,24,-17.05026667
Power City,Consumption,7,25,1,-23.17282161
Power City,Consumption,7,25,2,-26.83920387
Power City,Consumption,7,25,3,-27.59430828
Power City,Consumption,7,25,4,-25.33235068
Power City,Consumption,7,25,5,-20.35763946
Power City,Consumption,7,25,6,-13.22015977
Power City,Consumption,7,25,7,-4.498712154
Power City,Consumption,7,25,8,5.3159371489
Power City,Consumption,7,25,9,15.83661251
Power City,Consumption,7,25,10,26.74469492
Power City,Consumption,7,25,11,37.729277038
Power City,Consumption,7,25,12,48.382739691
Power City,Consumption,7,25,13,57.968889352
Power City,Consumption,7,25,14,64.901588802
Power City,Consumption,7,25,15,66.506695869
Power City,Consumption,7,25,16,61.828787644
Power City,Consumption,7,25,17,53.253886369
Power City,Consumption,7,25,18,42.986374023
Power City,Consumption,7,25,19,32.090727056
Power City,Consumption,7,25,20,21.091365318
Power City,Consumption,7,25,21,10.327874729
Power City,Consumption,7,25,22,0.1050794032
Power City,Consumption,7,25,23,-9.22998061
Power City,Consumption,7,25,24,-17.23928665
Power City,Consumption,7,26,1,-23.37825822
Power City,Consumption,7,26,2,-27.05628099
Power City,Consumption,7,26,3,-27.81418129
Power City,Consumption,7,26,4,-25.54510045
Power City,Consumption,7,26,5,-20.55621955
Power City,Consumption,7,26,6,-13.4019363
Power City,Consumption,7,26,7,-4.664511801
Power City,Consumption,7,26,8,5.1633039189
Power City,Consumption,7,26,9,15.693226238
Power City,Consumption,7,26,10,26.60566125
Power City,Consumption,7,26,11,37.588203587
Power City,Consumption,7,26,12,48.230577088
Power City,Consumption,7,26,13,57.792935098
Power City,Consumption,7,26,14,64.692002257
Power City,Consumption,7,26,15,66.285397508
Power City,Consumption,7,26,16,61.635169627
Power City,Consumption,7,26,17,53.089878636
Power City,Consumption,7,26,18,42.838904466
Power City,Consumption,7,26,19,31.949038321
Power City,Consumption,7,26,20,20.947954163
Power City,Consumption,7,26,21,10.17719079
Power City,Consumption,7,26,22,-0.057301268
Power City,Consumption,7,26,23,-9.407538959
Power City,Consumption,7,26,24,-17.43404046
Power City,Consumption,7,27,1,-23.5894789
Power City,Consumption,7,27,2,-27.27899439
Power City,Consumption,7,27,3,-28.03924969
Power City,Consumption,7,27,4,-25.76234634
Power City,Consumption,7,27,5,-20.75850012
Power City,Consumption,7,27,6,-13.58668525
Power City,Consumption,7,27,7,-4.832710277
Power City,Consumption,7,27,8,5.0086661326
Power City,Consumption,7,27,9,15.548047477
Power City,Consumption,7,27,10,26.464856071
Power City,Consumption,7,27,11,37.445157049
Power City,Consumption,7,27,12,48.0759542
Power City,Consumption,7,27,13,57.613678813
Power City,Consumption,7,27,14,64.477987898
Power City,Consumption,7,27,15,66.058525949
Power City,Consumption,7,27,16,61.43538316
Power City,Consumption,7,27,17,52.919841786
Power City,Consumption,7,27,18,42.685709483
Power City,Consumption,7,27,19,31.801846514
Power City,Consumption,7,27,20,20.799149919
Power City,Consumption,7,27,21,10.021126456
Power City,Consumption,7,27,22,-0.225126146
Power City,Consumption,7,27,23,-9.590655755
Power City,Consumption,7,27,24,-17.63447268
Power City,Consumption,7,28,1,-23.80642115
Power City,Consumption,7,28,2,-27.50727426
Power City,Consumption,7,28,3,-28.26943546
Power City,Consumption,7,28,4,-25.98400304
Power City,Consumption,7,28,5,-20.96439316
Power City,Consumption,7,28,6,-13.77432192
Power City,Consumption,7,28,7,-5.003230916
Power City,Consumption,7,28,8,4.852089714
Power City,Consumption,7,28,9,15.401130145
Power City,Consumption,7,28,10,26.322320967
