City,Year,Month,Day,Hour,Cloud_Cover_Fraction,Dew_Point,Humidity_Fraction,Precipitable_Water,Temperature,Visibility
Power City,Consumption,7,2,4,1,17.8,1,38,17.8,6.4
Power City,Consumption,7,2,5,1,17.8,0.97,38,18.3,4.8
Power City,Consumption,7,2,6,1,18.9,1,38,18.9,4
Power City,Consumption,7,2,7,1,19.4,0.96,39,20,3.2
Power City,Consumption,7,2,8,1,20.6,1,38,20.6,3.2
Power City,Consumption,7,2,9,1,21.1,0.9,38,22.8,8
Power City,Consumption,7,2,10,1,20.6,0.85,38,23.3,9.6
Power City,Consumption,7,2,11,1,20.6,0.87,37,22.8,8
Power City,Consumption,7,2,12,1,21.7,0.85,37,24.4,9.6
Power City,Consumption,7,2,13,0.9,21.1,0.71,37,26.7,11.2
Power City,Consumption,7,2,14,0.7,20.6,0.63,37,28.3,16
Power City,Consumption,7,2,15,0.5,18.3,0.53,36,28.9,16
Power City,Consumption,7,2,16,0.6,18.9,0.57,36,28.3,16
Power City,Consumption,7,2,17,0.6,19.4,0.55,36,29.4,16
Power City,Consumption,7,2,18,0.6,18.3,0.55,35,28.3,16
Power City,Consumption,7,2,19,0.6,18.3,0.56,35,27.8,16
Power City,Consumption,7,2,20,0.7,19.4,0.69,35,25.6,16
Power City,Consumption,7,2,21,1,18.3,0.79,35,22.2,19.2
Power City,Consumption,7,2,22,0.7,18.3,0.87,34,20.6,19.2
Power City,Consumption,7,2,23,0.6,18.9,0.82,34,22.2,16
Power City,Consumption,7,2,24,1,18.9,0.82,34,22.2,16
Power City,Consumption,7,3,1,0.6,18.9,0.93,33,20,24
Power City,Consumption,7,3,2,0.5,19.4,0.9,33,21.1,19.2
Power City,Consumption,7,3,3,0.4,18.9,0.97,33,19.4,16
Power City,Consumption,7,3,4,0.1,18.3,0.96,32,18.9,16
Power City,Consumption,7,3,5,0.5,18.9,1,32,18.9,12.8
Power City,Consumption,7,3,6,0.9,19.4,0.93,32,20.6,12.8
Power City,Consumption,7,3,7,1,19.4,0.87,32,21.7,12.8
Power City,Consumption,7,3,8,0.8,20.6,0.93,32,21.7,16
Power City,Consumption,7,3,9,0.5,19.4,0.69,32,25.6,16
Power City,Consumption,7,3,10,0.4,18.3,0.56,32,27.8,16
Power City,Consumption,7,3,11,0.2,19.4,0.59,32,28.3,16
Power City,Consumption,7,3,12,0.5,20.6,0.57,32,30,16
Power City,Consumption,7,3,13,0.7,19.4,0.55,32,29.4,16
Power City,Consumption,7,3,14,0.8,21.1,0.59,32,30,16
Power City,Consumption,7,3,15,0.7,16.7,0.49,33,28.3,16
Power City,Consumption,7,3,16,0.5,18.9,0.5,33,30.6,16
Power City,Consumption,7,3,17,0.7,17.2,0.48,33,29.4,19.2
Power City,Consumption,7,3,18,0.4,16.1,0.46,33,28.9,24
Power City,Consumption,7,3,19,0.2,16.1,0.48,33,28.3,24
Power City,Consumption,7,3,20,0.6,16.1,0.64,33,23.3,19.2
Power City,Consumption,7,3,21,0.9,17.8,0.9,33,19.4,19.2
Power City,Consumption,7,3,22,0.3,17.8,0.84,33,20.6,19.2
Power City,Consumption,7,3,23,0.7,18.9,0.97,34,19.4,9.6
Power City,Consumption,7,3,24,1,19.4,0.96,34,20,19.2
Power City,Consumption,7,4,1,1,17.8,0.87,34,20,12.8
Power City,Consumption,7,4,2,1,18.9,1,34,18.9,19.2
Power City,Consumption,7,4,3,1,18.9,1,34,18.9,19.2
Power City,Consumption,7,4,4,1,18.3,1,34,18.3,19.2
Power City,Consumption,7,4,5,0.9,17.8,0.97,34,18.3,19.2
Power City,Consumption,7,4,6,1,17.8,1,34,17.8,19.2
Power City,Consumption,7,4,7,1,18.9,1,35,18.9,16
Power City,Consumption,7,4,8,0.9,19.4,0.87,34,21.7,16
Power City,Consumption,7,4,9,0.8,20,0.84,34,22.8,16
Power City,Consumption,7,4,10,0.6,20.6,0.77,34,25,16
Power City,Consumption,7,4,11,0.6,20,0.71,34,25.6,16
Power City,Consumption,7,4,12,0.9,20.6,0.85,34,23.3,16
Power City,Consumption,7,4,13,0.6,19.4,0.62,34,27.2,16
Power City,Consumption,7,4,14,0.7,20,0.74,34,25,16
Power City,Consumption,7,4,15,0.5,18.3,0.56,34,27.8,16
Power City,Consumption,7,4,16,0.7,18.3,0.56,34,27.8,16
Power City,Consumption,7,4,17,0.8,17.8,0.56,34,27.2,16
Power City,Consumption,7,4,18,0.2,16.7,0.54,34,26.7,19.2
Power City,Consumption,7,4,19,0.5,16.7,0.56,34,26.1,24
Power City,Consumption,7,4,20,0.4,16.1,0.6,33,24.4,24
Power City,Consumption,7,4,21,0.4,17.2,0.81,33,20.6,24
Power City,Consumption,7,4,22,0.7,17.2,0.9,33,18.9,24
Power City,Consumption,7,4,23,0.8,18.3,0.9,33,20,16
Power City,Consumption,7,4,24,0.9,16.7,0.78,33,20.6,19.2
Power City,Consumption,7,5,1,0.2,16.7,0.87,33,18.9,24
Power City,Consumption,7,5,2,0,17.2,0.9,33,18.9,24
Power City,Consumption,7,5,3,0.5,17.8,0.93,33,18.9,24
Power City,Consumption,7,5,4,0.3,17.8,0.93,33,18.9,16
Power City,Consumption,7,5,5,0.6,18.3,0.96,33,18.9,12.8
Power City,Consumption,7,5,6,0.1,18.3,0.96,33,18.9,11.2
Power City,Consumption,7,5,7,0.2,18.3,0.87,33,20.6,12.8
Power City,Consumption,7,5,8,0.3,19.4,0.87,32,21.7,11.2
Power City,Consumption,7,5,9,0.2,19.4,0.79,32,23.3,11.2
Power City,Consumption,7,5,10,0.8,18.9,0.69,32,25,11.2
Power City,Consumption,7,5,11,0.7,18.3,0.66,32,25,16
Power City,Consumption,7,5,12,0.8,18.3,0.62,31,26.1,16
Power City,Consumption,7,5,13,0.4,18.3,0.56,31,27.8,16
Power City,Consumption,7,5,14,0.5,18.3,0.55,31,28.3,16
Power City,Consumption,7,5,15,0.2,18.3,0.53,31,28.9,16
Power City,Consumption,7,5,16,0.5,18.3,0.55,30,28.3,16
Power City,Consumption,7,5,17,0.4,18.3,0.56,30,27.8,24
Power City,Consumption,7,5,18,0.3,17.8,0.58,30,26.7,24
Power City,Consumption,7,5,19,0.1,17.2,0.58,30,26.1,24
Power City,Consumption,7,5,20,0,16.7,0.64,29,23.9,24
Power City,Consumption,7,5,21,0,16.1,0.73,29,21.1,24
Power City,Consumption,7,5,22,0,16.7,0.87,29,18.9,24
Power City,Consumption,7,5,23,0,16.1,0.96,29,16.7,24
Power City,Consumption,7,5,24,0,16.1,0.96,28,16.7,16
Power City,Consumption,7,6,1,0,16.1,0.96,28,16.7,11.2
Power City,Consumption,7,6,2,0,15.6,1,28,15.6,11.2
Power City,Consumption,7,6,3,0,15,1,28,15,11.2
Power City,Consumption,7,6,4,0,14.4,1,27,14.4,11.2
Power City,Consumption,7,6,5,0.8,15.6,1,27,15.6,16
Power City,Consumption,7,6,6,0.7,16.1,0.93,27,17.2,24
Power City,Consumption,7,6,7,0.8,18.3,0.84,27,21.1,16
Power City,Consumption,7,6,8,1,19.4,0.81,27,22.8,16
Power City,Consumption,7,6,9,0.9,20.6,0.72,28,26.1,16
Power City,Consumption,7,6,10,0.7,21.1,0.63,28,28.9,16
Power City,Consumption,7,6,11,0.8,21.7,0.61,28,30,16
Power City,Consumption,7,6,12,0.7,21.1,0.54,29,31.7,16
Power City,Consumption,7,6,13,0.5,21.1,0.5,29,32.8,16
Power City,Consumption,7,6,14,0.7,21.1,0.5,30,32.8,16
Power City,Consumption,7,6,15,0.9,20,0.52,30,31.1,16
Power City,Consumption,7,6,16,0.5,21.1,0.49,31,33.3,16
Power City,Consumption,7,6,17,0.5,21.1,0.49,31,33.3,16
Power City,Consumption,7,6,18,0.7,21.7,0.57,31,31.1,12.8
Power City,Consumption,7,6,19,0.8,22.8,0.59,32,31.7,12.8
Power City,Consumption,7,6,20,0.6,22.8,0.68,32,29.4,12.8
Power City,Consumption,7,6,21,0.9,22.2,0.7,33,28.3,16
Power City,Consumption,7,6,22,1,22.2,0.72,33,27.8,16
Power City,Consumption,7,6,23,1,22.8,0.72,34,28.3,12.8
Power City,Consumption,7,6,24,1,23.3,0.87,34,25.6,11.2
Power City,Consumption,7,7,1,0.6,22.2,0.94,34,23.3,11.2
Power City,Consumption,7,7,2,0.3,22.8,0.88,35,25,11.2
Power City,Consumption,7,7,3,0.4,22.2,0.84,35,25,11.2
Power City,Consumption,7,7,4,0.3,21.7,0.88,36,23.9,11.2
Power City,Consumption,7,7,5,0.4,21.7,0.94,36,22.8,16
Power City,Consumption,7,7,6,0.4,21.7,0.97,37,22.2,16
Power City,Consumption,7,7,7,0.4,21.7,0.88,37,23.9,16
Power City,Consumption,7,7,8,0.5,20.6,0.74,37,25.6,16
Power City,Consumption,7,7,9,0.7,18.9,0.61,36,27.2,19.2
Power City,Consumption,7,7,10,0.8,18.3,0.55,36,28.3,16
Power City,Consumption,7,7,11,0.7,17.2,0.48,36,29.4,19.2
Power City,Consumption,7,7,12,0.6,18.3,0.48,36,30.6,19.2
Power City,Consumption,7,7,13,0.4,19.4,0.5,35,31.1,19.2
Power City,Consumption,7,7,14,0.8,21.1,0.5,35,32.8,19.2
Power City,Consumption,7,7,15,0.7,21.7,0.56,35,31.7,19.2
Power City,Consumption,7,7,16,0.8,20,0.47,34,32.8,16
Power City,Consumption,7,7,17,0.7,20,0.49,34,32.2,16
Power City,Consumption,7,7,18,1,20,0.55,34,30,16
Power City,Consumption,7,7,19,1,18.9,1,33,18.9,0.8
Power City,Consumption,7,7,20,1,18.3,0.96,33,18.9,12.8
Power City,Consumption,7,7,21,1,18.9,0.97,33,19.4,19.2
Power City,Consumption,7,7,22,0.5,19.4,0.96,32,20,24
Power City,Consumption,7,7,23,0.2,19.4,0.96,32,20,16
Power City,Consumption,7,7,24,0,20,1,32,20,11.2
Power City,Consumption,7,8,1,0.3,20,1,31,20,11.2
Power City,Consumption,7,8,2,0.4,19.4,0.96,31,20,11.2
Power City,Consumption,7,8,3,0.4,18.9,1,31,18.9,11.2
Power City,Consumption,7,8,4,0.2,18.3,1,31,18.3,8
Power City,Consumption,7,8,5,0.3,16.7,1,30,16.7,8
Power City,Consumption,7,8,6,0.2,17.8,1,30,17.8,8
Power City,Consumption,7,8,7,0.3,18.9,0.97,30,19.4,11.2
Power City,Consumption,7,8,8,0.2,18.9,0.84,29,21.7,12.8
Power City,Consumption,7,8,9,0.3,18.3,0.79,29,22.2,16
Power City,Consumption,7,8,10,0.5,18.9,0.79,29,22.8,16
Power City,Consumption,7,8,11,0.5,17.8,0.67,29,24.4,19.2
Power City,Consumption,7,8,12,0.6,17.2,0.64,28,24.4,19.2
Power City,Consumption,7,8,13,0.5,17.8,0.64,28,25,19.2
Power City,Consumption,7,8,14,0.5,16.7,0.62,28,24.4,19.2
Power City,Consumption,7,8,15,0.5,17.2,0.6,27,25.6,19.2
Power City,Consumption,7,8,16,0.5,16.7,0.56,27,26.1,19.2
Power City,Consumption,7,8,17,0.4,16.1,0.56,27,25.6,19.2
Power City,Consumption,7,8,18,0.6,16.1,0.6,27,24.4,19.2
Power City,Consumption,7,8,19,0.4,15.6,0.6,26,23.9,19.2
Power City,Consumption,7,8,20,0.2,15.6,0.68,26,21.7,19.2
Power City,Consumption,7,8,21,0,15.6,0.79,26,19.4,19.2
Power City,Consumption,7,8,22,0,14.4,0.78,26,18.3,19.2
Power City,Consumption,7,8,23,0,12.8,0.78,25,16.7,24
Power City,Consumption,7,8,24,0,11.1,0.75,25,15.6,24
Power City,Consumption,7,9,1,0,11.1,0.83,25,13.9,24
Power City,Consumption,7,9,2,0,11.1,0.93,25,12.2,24
Power City,Consumption,7,9,3,0,10.6,0.86,24,12.8,24
Power City,Consumption,7,9,4,0,10.6,0.93,24,11.7,24
Power City,Consumption,7,9,5,0,10,0.93,24,11.1,24
Power City,Consumption,7,9,6,0.5,10.6,0.93,23,11.7,24
Power City,Consumption,7,9,7,0.4,11.7,0.81,23,15,24
Power City,Consumption,7,9,8,0.1,10.6,0.63,23,17.8,24
Power City,Consumption,7,9,9,0.1,10,0.54,24,19.4,24
Power City,Consumption,7,9,10,0.9,10.6,0.51,24,21.1,24
Power City,Consumption,7,9,11,0.9,10.6,0.51,24,21.1,24
Power City,Consumption,7,9,12,0.9,10.6,0.46,25,22.8,24
Power City,Consumption,7,9,13,0.9,11.1,0.46,25,23.3,24
Power City,Consumption,7,9,14,0.9,12.2,0.46,25,24.4,24
Power City,Consumption,7,9,15,0.7,12.2,0.45,25,25,24
Power City,Consumption,7,9,16,0.5,17.8,0.62,26,25.6,24
Power City,Consumption,7,9,17,0.5,18.3,0.62,26,26.1,24
Power City,Consumption,7,9,18,0.1,17.8,0.64,26,25,24
Power City,Consumption,7,9,19,0.2,16.7,0.64,26,23.9,24
Power City,Consumption,7,9,20,0.5,18.9,0.87,27,21.1,24
Power City,Consumption,7,9,21,0.5,13.9,0.81,27,17.2,24
Power City,Consumption,7,9,22,0.3,13.3,0.9,27,15,24
Power City,Consumption,7,9,23,0.2,12.8,0.93,27,13.9,24
Power City,Consumption,7,9,24,0,12.2,0.89,28,13.9,16
Power City,Consumption,7,10,1,0,12.8,0.93,28,13.9,16
Power City,Consumption,7,10,2,0.4,12.8,0.97,28,13.3,24
Power City,Consumption,7,10,3,0.3,13.9,1,29,13.9,16
Power City,Consumption,7,10,4,0.7,14.4,0.96,29,15,16
Power City,Consumption,7,10,5,0.9,14.4,0.93,29,15.6,16
Power City,Consumption,7,10,6,1,14.4,0.93,29,15.6,16
Power City,Consumption,7,10,7,0.8,15.6,0.93,30,16.7,16
Power City,Consumption,7,10,8,1,15,0.78,30,18.9,16
Power City,Consumption,7,10,9,1,15,0.73,29,20,16
Power City,Consumption,7,10,10,1,13.9,0.59,29,22.2,16
Power City,Consumption,7,10,11,1,14.4,0.57,29,23.3,16
Power City,Consumption,7,10,12,0.6,15,0.5,29,26.1,16
Power City,Consumption,7,10,13,0.5,16.1,0.56,29,25.6,16
Power City,Consumption,7,10,14,0.6,16.7,0.56,29,26.1,12.8
Power City,Consumption,7,10,15,0.6,17.2,0.56,29,26.7,12.8
Power City,Consumption,7,10,16,0.6,17.2,0.54,29,27.2,12.8
Power City,Consumption,7,10,17,0.6,21.1,0.74,28,26.1,16
Power City,Consumption,7,10,18,0.7,16.1,0.54,28,26.1,16
Power City,Consumption,7,10,19,0.3,19.4,0.67,28,26.1,19.2
Power City,Consumption,7,10,20,0.5,18.3,0.74,28,23.3,16
Power City,Consumption,7,10,21,0.5,18.9,0.82,28,22.2,16
Power City,Consumption,7,10,22,0.4,18.3,0.81,28,21.7,19.2
Power City,Consumption,7,10,23,0.3,18.3,0.87,28,20.6,19.2
Power City,Consumption,7,10,24,0.2,18.3,0.96,28,18.9,16
Power City,Consumption,7,11,1,0,17.2,0.96,28,17.8,19.2
Power City,Consumption,7,11,2,0.3,15.6,0.9,27,17.2,19.2
Power City,Consumption,7,11,3,0,16.1,0.93,27,17.2,19.2
Power City,Consumption,7,11,4,0,15.6,1,27,15.6,16
Power City,Consumption,7,11,5,0,15.6,1,27,15.6,12.8
Power City,Consumption,7,11,6,0.1,15.6,1,27,15.6,9.6
Power City,Consumption,7,11,7,0.2,16.7,0.9,27,18.3,11.2
Power City,Consumption,7,11,8,0.6,16.7,0.76,27,21.1,12.8
Power City,Consumption,7,11,9,0.5,15.6,0.64,27,22.8,16
Power City,Consumption,7,11,10,0.3,16.1,0.6,28,24.4,16
Power City,Consumption,7,11,11,0.2,15.6,0.54,28,25.6,16
Power City,Consumption,7,11,12,0,15,0.49,28,26.7,16
Power City,Consumption,7,11,13,0.1,16.1,0.49,28,27.8,16
Power City,Consumption,7,11,14,0.5,16.1,0.51,28,27.2,16
Power City,Consumption,7,11,15,0.6,16.1,0.48,29,28.3,16
Power City,Consumption,7,11,16,0.5,16.1,0.49,29,27.8,16
Power City,Consumption,7,11,17,0.6,14.4,0.43,29,28.3,16
Power City,Consumption,7,11,18,0.5,14.4,0.47,29,26.7,16
Power City,Consumption,7,11,19,0.2,15.6,0.54,30,25.6,16
Power City,Consumption,7,11,20,0.4,16.1,0.66,30,22.8,16
Power City,Consumption,7,11,21,0.5,13.3,0.7,30,18.9,19.2
Power City,Consumption,7,11,22,0,14.4,0.86,30,16.7,19.2
Power City,Consumption,7,11,23,0.5,13.9,0.87,30,16.1,24
Power City,Consumption,7,11,24,0.3,13.3,0.8,31,16.7,24
Power City,Consumption,7,12,1,0.4,13.9,0.7,31,19.4,24
Power City,Consumption,7,12,2,0.5,13.9,0.73,31,18.9,24
Power City,Consumption,7,12,3,0.5,13.9,0.73,31,18.9,24
Power City,Consumption,7,12,4,0.9,14.4,0.75,32,18.9,24
Power City,Consumption,7,12,5,1,14.4,0.75,32,18.9,24
Power City,Consumption,7,12,6,1,14.4,0.73,32,19.4,19.2
Power City,Consumption,7,12,7,1,15.6,0.79,32,19.4,16
Power City,Consumption,7,12,8,1,16.1,0.75,32,20.6,16
Power City,Consumption,7,12,9,1,16.7,0.71,32,22.2,16
Power City,Consumption,7,12,10,1,15.6,0.66,33,22.2,16
Power City,Consumption,7,12,11,1,15.6,0.62,33,23.3,12.8
Power City,Consumption,7,12,12,1,16.7,0.81,33,20,8
Power City,Consumption,7,12,13,1,18.3,0.93,33,19.4,9.6
Power City,Consumption,7,12,14,1,17.2,0.84,33,20,9.6
Power City,Consumption,7,12,15,1,18.3,0.87,33,20.6,9.6
Power City,Consumption,7,12,16,1,18.9,0.84,33,21.7,9.6
Power City,Consumption,7,12,17,1,18.9,0.87,33,21.1,9.6
Power City,Consumption,7,12,18,1,18.3,0.9,33,20,8
Power City,Consumption,7,12,19,1,18.9,0.97,33,19.4,8
Power City,Consumption,7,12,20,1,18.3,0.87,34,20.6,8
Power City,Consumption,7,12,21,1,18.3,0.93,34,19.4,8
Power City,Consumption,7,12,22,1,18.3,0.96,34,18.9,6.4
Power City,Consumption,7,12,23,1,18.9,0.97,34,19.4,6.4
Power City,Consumption,7,12,24,1,18.3,0.93,34,19.4,6.4
Power City,Consumption,7,13,1,1,18.9,1,34,18.9,4
Power City,Consumption,7,13,2,1,18.3,1,34,18.3,4
Power City,Consumption,7,13,3,1,17.8,1,34,17.8,1.6
Power City,Consumption,7,13,4,1,17.2,1,34,17.2,1.6
Power City,Consumption,7,13,5,1,16.1,1,34,16.1,4
Power City,Consumption,7,13,6,1,16.1,1,35,16.1,4
Power City,Consumption,7,13,7,1,16.7,1,35,16.7,1.6
Power City,Consumption,7,13,8,1,16.7,1,34,16.7,1.6
Power City,Consumption,7,13,9,1,16.1,1,34,16.1,1.6
Power City,Consumption,7,13,10,1,16.7,1,34,16.7,1.2
Power City,Consumption,7,13,11,1,16.7,0.97,34,17.2,2.4
Power City,Consumption,7,13,12,1,17.8,0.93,33,18.9,3.2
Power City,Consumption,7,13,13,0.9,18.9,0.93,33,20,8
Power City,Consumption,7,13,14,1,17.8,0.84,33,20.6,9.6
Power City,Consumption,7,13,15,0.7,17.2,0.73,33,22.2,11.2
Power City,Consumption,7,13,16,0.8,17.2,0.71,33,22.8,16
Power City,Consumption,7,13,17,0.5,17.2,0.69,32,23.3,16
Power City,Consumption,7,13,18,0.1,15,0.56,32,24.4,16
Power City,Consumption,7,13,19,0.1,15.6,0.6,32,23.9,16
Power City,Consumption,7,13,20,0.8,16.7,0.81,32,20,16
Power City,Consumption,7,13,21,1,17.2,0.96,31,17.8,9.6
Power City,Consumption,7,13,22,0.9,17.2,0.96,31,17.8,11.2
Power City,Consumption,7,13,23,1,16.7,0.93,31,17.8,16
Power City,Consumption,7,13,24,1,16.7,0.93,31,17.8,16
Power City,Consumption,7,14,1,1,16.7,0.97,30,17.2,19.2
Power City,Consumption,7,14,2,0.5,17.2,1,30,17.2,11.2
Power City,Consumption,7,14,3,0.8,16.7,1,30,16.7,8
Power City,Consumption,7,14,4,1,16.7,1,30,16.7,9.6
Power City,Consumption,7,14,5,0.4,15.6,1,30,15.6,9.6
Power City,Consumption,7,14,6,0.1,15.6,1,29,15.6,9.6
Power City,Consumption,7,14,7,0,15.6,0.93,29,16.7,12.8
Power City,Consumption,7,14,8,0,15.6,0.84,29,18.3,12.8
Power City,Consumption,7,14,9,0,16.7,0.76,28,21.1,12.8
Power City,Consumption,7,14,10,0,17.2,0.73,28,22.2,16
Power City,Consumption,7,14,11,0,16.7,0.68,28,22.8,16
Power City,Consumption,7,14,12,0.1,16.1,0.62,27,23.9,16
Power City,Consumption,7,14,13,0.5,14.4,0.5,27,25.6,16
Power City,Consumption,7,14,14,0.6,14.4,0.48,27,26.1,19.2
Power City,Consumption,7,14,15,0.4,14.4,0.48,26,26.1,19.2
Power City,Consumption,7,14,16,0.5,14.4,0.47,26,26.7,24
Power City,Consumption,7,14,17,0.4,18.9,0.69,26,25,24
Power City,Consumption,7,14,18,0.2,22.8,0.85,25,25.6,24
Power City,Consumption,7,14,19,0,21.7,0.82,25,25,24
Power City,Consumption,7,14,20,0,18.3,0.79,25,22.2,24
Power City,Consumption,7,14,21,0,15,0.87,24,17.2,24
Power City,Consumption,7,14,22,0,14.4,0.96,24,15,24
Power City,Consumption,7,14,23,0,13.3,0.96,24,13.9,24
Power City,Consumption,7,14,24,0,12.8,1,23,12.8,24
Power City,Consumption,7,15,1,0,12.2,1,23,12.2,24
Power City,Consumption,7,15,2,0,11.7,1,23,11.7,24
Power City,Consumption,7,15,3,0,11.1,0.93,22,12.2,24
Power City,Consumption,7,15,4,0,11.1,0.89,22,12.8,24
Power City,Consumption,7,15,5,0,10.6,1,22,10.6,24
Power City,Consumption,7,15,6,0,11.1,1,21,11.1,24
Power City,Consumption,7,15,7,0,14.4,0.86,21,16.7,24
Power City,Consumption,7,15,8,0,15.6,0.71,21,21.1,24
Power City,Consumption,7,15,9,0,15.6,0.62,21,23.3,24
Power City,Consumption,7,15,10,0,14.4,0.5,22,25.6,24
Power City,Consumption,7,15,11,0.1,13.9,0.47,22,26.1,24
Power City,Consumption,7,15,12,0.1,14.4,0.47,22,26.7,24
Power City,Consumption,7,15,13,0.1,12.2,0.39,22,27.2,24
Power City,Consumption,7,15,14,0.1,12.8,0.4,22,27.8,24
Power City,Consumption,7,15,15,0.2,13.9,0.41,23,28.3,24
Power City,Consumption,7,15,16,0.3,13.3,0.38,23,28.9,24
Power City,Consumption,7,15,17,0.1,13.3,0.38,23,28.9,24
Power City,Consumption,7,15,18,0.1,12.8,0.4,23,27.8,24
Power City,Consumption,7,15,19,0,12.8,0.42,23,26.7,24
Power City,Consumption,7,15,20,0,12.8,0.47,24,25,24
Power City,Consumption,7,15,21,0,15.6,0.81,24,18.9,24
Power City,Consumption,7,15,22,0,14.4,0.8,24,17.8,24
Power City,Consumption,7,15,23,0,15.6,0.87,24,17.8,24
Power City,Consumption,7,15,24,0,15.6,0.93,24,16.7,24
Power City,Consumption,7,16,1,0,15.6,1,25,15.6,24
Power City,Consumption,7,16,2,0,14.4,1,25,14.4,24
Power City,Consumption,7,16,3,0,15,0.96,25,15.6,24
Power City,Consumption,7,16,4,0,12.8,1,25,12.8,16
Power City,Consumption,7,16,5,0,14.4,0.96,25,15,16
Power City,Consumption,7,16,6,0,13.9,0.97,26,14.4,19.2
Power City,Consumption,7,16,7,0,15,0.73,26,20,19.2
Power City,Consumption,7,16,8,0,16.7,0.66,27,23.3,19.2
Power City,Consumption,7,16,9,0.3,17.2,0.6,27,25.6,19.2
Power City,Consumption,7,16,10,0.1,17.8,0.56,28,27.2,19.2
Power City,Consumption,7,16,11,0.5,17.2,0.51,29,28.3,19.2
Power City,Consumption,7,16,12,0.5,17.2,0.49,30,28.9,19.2
Power City,Consumption,7,16,13,0.4,17.2,0.48,31,29.4,19.2
Power City,Consumption,7,16,14,0.7,17.2,0.46,31,30,19.2
Power City,Consumption,7,16,15,0.5,17.2,0.45,32,30.6,19.2
Power City,Consumption,7,16,16,0.7,17.8,0.46,33,30.6,19.2
Power City,Consumption,7,16,17,0.6,17.8,0.48,34,30,19.2
Power City,Consumption,7,16,18,0.5,15,0.43,35,28.9,19.2
Power City,Consumption,7,16,19,0.8,15.6,0.46,35,28.3,19.2
Power City,Consumption,7,16,20,0.6,15.6,0.51,36,26.7,19.2
Power City,Consumption,7,16,21,0.5,17.2,0.73,37,22.2,19.2
Power City,Consumption,7,16,22,0.4,17.2,0.84,38,20,19.2
Power City,Consumption,7,16,23,0.6,17.2,0.9,39,18.9,24
Power City,Consumption,7,16,24,0.2,17.2,0.78,39,21.1,19.2
Power City,Consumption,7,17,1,0.2,17.2,0.84,40,20,19.2
Power City,Consumption,7,17,2,0,16.7,0.76,41,21.1,19.2
Power City,Consumption,7,17,3,0,15.6,0.71,42,21.1,19.2
Power City,Consumption,7,17,4,0,15,0.7,43,20.6,19.2
Power City,Consumption,7,17,5,0.2,15,0.68,43,21.1,19.2
Power City,Consumption,7,17,6,0.6,15,0.7,44,20.6,19.2
Power City,Consumption,7,17,7,1,15.6,0.71,45,21.1,19.2
Power City,Consumption,7,17,8,1,16.7,0.66,45,23.3,16
Power City,Consumption,7,17,9,1,17.8,0.67,45,24.4,14.4
Power City,Consumption,7,17,10,1,18.3,0.62,45,26.1,12.8
Power City,Consumption,7,17,11,1,18.9,0.57,45,28.3,11.2
Power City,Consumption,7,17,12,1,19.4,0.6,45,27.8,11.2
Power City,Consumption,7,17,13,1,19.4,0.59,45,28.3,9.6
Power City,Consumption,7,17,14,0.9,20,0.57,44,29.4,9.6
Power City,Consumption,7,17,15,0.9,20.6,0.59,44,29.4,9.6
Power City,Consumption,7,17,16,0.8,20.6,0.65,44,27.8,9.6
Power City,Consumption,7,17,17,0.5,21.1,0.61,44,29.4,8
Power City,Consumption,7,17,18,0.3,21.7,0.65,44,28.9,8
Power City,Consumption,7,17,19,0.4,20.6,0.65,44,27.8,8
Power City,Consumption,7,17,20,0.8,20,0.74,44,25,6.4
Power City,Consumption,7,17,21,0.4,20.6,0.85,44,23.3,6.4
Power City,Consumption,7,17,22,0.6,19.4,0.84,44,22.2,6.4
Power City,Consumption,7,17,23,0.5,19.4,0.9,44,21.1,8
Power City,Consumption,7,17,24,0.3,18.9,0.97,44,19.4,6.4
Power City,Consumption,7,18,1,0.3,18.9,0.97,44,19.4,6.4
Power City,Consumption,7,18,2,0.2,18.3,0.96,43,18.9,6.4
Power City,Consumption,7,18,3,0.3,18.3,0.96,43,18.9,6.4
Power City,Consumption,7,18,4,0.6,18.9,0.97,43,19.4,6.4
Power City,Consumption,7,18,5,0.3,18.9,0.97,43,19.4,6.4
Power City,Consumption,7,18,6,0.9,19.4,0.96,43,20,6.4
Power City,Consumption,7,18,7,0.9,20,0.9,43,21.7,3.2
Power City,Consumption,7,18,8,0.2,21.1,0.82,43,24.4,4
Power City,Consumption,7,18,9,0.8,22.2,0.79,42,26.1,4.8
Power City,Consumption,7,18,10,0.9,22.2,0.74,42,27.2,4.8
Power City,Consumption,7,18,11,0.6,22.2,0.65,42,29.4,6.4
Power City,Consumption,7,18,12,0.7,21.7,0.61,42,30,8
Power City,Consumption,7,18,13,0.4,22.8,0.58,41,32.2,8
Power City,Consumption,7,18,14,0.7,21.7,0.56,41,31.7,8
Power City,Consumption,7,18,15,0.8,22.2,0.54,41,32.8,8
Power City,Consumption,7,18,16,0.5,22.2,0.56,40,32.2,8
Power City,Consumption,7,18,17,0.5,21.7,0.52,40,32.8,9.6
Power City,Consumption,7,18,18,0.7,21.7,0.56,40,31.7,9.6
Power City,Consumption,7,18,19,0.5,21.7,0.61,39,30,9.6
Power City,Consumption,7,18,20,0.1,20.6,0.67,39,27.2,9.6
Power City,Consumption,7,18,21,0,20,0.69,39,26.1,9.6
Power City,Consumption,7,18,22,0,20.6,0.72,39,26.1,9.6
