Location,Date_time,Hour,Wind_Speed
Wind Farm,29APR12:23:00:00,23,5.7
Wind Farm,30APR12:00:00:00,0,5.0
Wind Farm,30APR12:01:00:00,1,5.3
Wind Farm,30APR12:02:00:00,2,6.5
Wind Farm,30APR12:03:00:00,3,7.5
Wind Farm,30APR12:04:00:00,4,8.0
Wind Farm,30APR12:05:00:00,5,6.9
Wind Farm,30APR12:06:00:00,6,6.1
Wind Farm,30APR12:07:00:00,7,6.0
Wind Farm,30APR12:08:00:00,8,4.1
Wind Farm,30APR12:09:00:00,9,4.6
Wind Farm,30APR12:10:00:00,10,5.3
Wind Farm,30APR12:11:00:00,11,5.0
Wind Farm,30APR12:12:00:00,12,4.5
Wind Farm,30APR12:13:00:00,13,4.1
Wind Farm,30APR12:14:00:00,14,3.5
Wind Farm,30APR12:15:00:00,15,1.5
Wind Farm,30APR12:16:00:00,16,4.2
Wind Farm,30APR12:17:00:00,17,5.1
Wind Farm,30APR12:18:00:00,18,5.2
Wind Farm,30APR12:19:00:00,19,7.4
Wind Farm,30APR12:20:00:00,20,6.6
Wind Farm,30APR12:21:00:00,21,6.6
Wind Farm,30APR12:22:00:00,22,11.1
Wind Farm,30APR12:23:00:00,23,11.9
Wind Farm,01MAY12:00:00:00,0,9.7
Wind Farm,01MAY12:01:00:00,1,6.6
Wind Farm,01MAY12:02:00:00,2,3.9
Wind Farm,01MAY12:03:00:00,3,3.5
Wind Farm,01MAY12:04:00:00,4,5.0
Wind Farm,01MAY12:05:00:00,5,4.0
Wind Farm,01MAY12:06:00:00,6,6.0
Wind Farm,01MAY12:07:00:00,7,7.2
Wind Farm,01MAY12:08:00:00,8,6.0
Wind Farm,01MAY12:09:00:00,9,5.2
Wind Farm,01MAY12:10:00:00,10,3.9
Wind Farm,01MAY12:11:00:00,11,4.3
Wind Farm,01MAY12:12:00:00,12,4.5
Wind Farm,01MAY12:13:00:00,13,4.9
Wind Farm,01MAY12:14:00:00,14,4.6
Wind Farm,01MAY12:15:00:00,15,4.2
Wind Farm,01MAY12:16:00:00,16,4.3
Wind Farm,01MAY12:17:00:00,17,4.2
Wind Farm,01MAY12:18:00:00,18,3.1
Wind Farm,01MAY12:19:00:00,19,2.2
Wind Farm,01MAY12:20:00:00,20,2.6
Wind Farm,01MAY12:21:00:00,21,3.2
Wind Farm,01MAY12:22:00:00,22,3.7
Wind Farm,01MAY12:23:00:00,23,4.1
Wind Farm,02MAY12:00:00:00,0,5.8
Wind Farm,02MAY12:01:00:00,1,4.9
Wind Farm,02MAY12:02:00:00,2,5.3
Wind Farm,02MAY12:03:00:00,3,4.9
Wind Farm,02MAY12:04:00:00,4,5.4
Wind Farm,02MAY12:05:00:00,5,4.1
Wind Farm,02MAY12:06:00:00,6,6.0
Wind Farm,02MAY12:07:00:00,7,5.5
Wind Farm,02MAY12:08:00:00,8,4.4
Wind Farm,02MAY12:09:00:00,9,3.2
Wind Farm,02MAY12:10:00:00,10,3.8
Wind Farm,02MAY12:11:00:00,11,3.8
Wind Farm,02MAY12:12:00:00,12,4.6
Wind Farm,02MAY12:13:00:00,13,5.2
Wind Farm,02MAY12:14:00:00,14,5.3
Wind Farm,02MAY12:15:00:00,15,5.0
Wind Farm,02MAY12:16:00:00,16,5.0
Wind Farm,02MAY12:17:00:00,17,2.7
Wind Farm,02MAY12:18:00:00,18,2.7
Wind Farm,02MAY12:19:00:00,19,2.3
Wind Farm,02MAY12:20:00:00,20,2.3
Wind Farm,02MAY12:21:00:00,21,2.2
Wind Farm,02MAY12:22:00:00,22,2.3
Wind Farm,02MAY12:23:00:00,23,2.3
Wind Farm,03MAY12:00:00:00,0,2.2
Wind Farm,03MAY12:01:00:00,1,2.0
Wind Farm,03MAY12:02:00:00,2,2.4
Wind Farm,03MAY12:03:00:00,3,2.5
Wind Farm,03MAY12:04:00:00,4,3.7
Wind Farm,03MAY12:05:00:00,5,4.4
Wind Farm,03MAY12:06:00:00,6,4.9
Wind Farm,03MAY12:07:00:00,7,4.8
Wind Farm,03MAY12:08:00:00,8,4.1
Wind Farm,03MAY12:09:00:00,9,4.7
Wind Farm,03MAY12:10:00:00,10,5.0
Wind Farm,03MAY12:11:00:00,11,5.5
Wind Farm,03MAY12:12:00:00,12,6.1
Wind Farm,03MAY12:13:00:00,13,5.9
Wind Farm,03MAY12:14:00:00,14,5.9
Wind Farm,03MAY12:15:00:00,15,5.6
Wind Farm,03MAY12:16:00:00,16,5.6
Wind Farm,03MAY12:17:00:00,17,5.1
Wind Farm,03MAY12:18:00:00,18,5.0
Wind Farm,03MAY12:19:00:00,19,3.8
Wind Farm,03MAY12:20:00:00,20,3.6
Wind Farm,03MAY12:21:00:00,21,3.7
Wind Farm,03MAY12:22:00:00,22,3.8
Wind Farm,03MAY12:23:00:00,23,3.1
Wind Farm,04MAY12:00:00:00,0,2.9
Wind Farm,04MAY12:01:00:00,1,3.5
Wind Farm,04MAY12:02:00:00,2,4.6
Wind Farm,04MAY12:03:00:00,3,4.0
Wind Farm,04MAY12:04:00:00,4,3.5
Wind Farm,04MAY12:05:00:00,5,3.5
Wind Farm,04MAY12:06:00:00,6,2.7
Wind Farm,04MAY12:07:00:00,7,1.6
Wind Farm,04MAY12:08:00:00,8,1.9
Wind Farm,04MAY12:09:00:00,9,2.4
Wind Farm,04MAY12:10:00:00,10,2.9
Wind Farm,04MAY12:11:00:00,11,2.5
Wind Farm,04MAY12:12:00:00,12,2.8
Wind Farm,04MAY12:13:00:00,13,3.4
Wind Farm,04MAY12:14:00:00,14,3.5
Wind Farm,04MAY12:15:00:00,15,3.8
Wind Farm,04MAY12:16:00:00,16,3.4
Wind Farm,04MAY12:17:00:00,17,3.2
Wind Farm,04MAY12:18:00:00,18,3.0
Wind Farm,04MAY12:19:00:00,19,3.9
Wind Farm,04MAY12:20:00:00,20,4.8
Wind Farm,04MAY12:21:00:00,21,5.4
Wind Farm,04MAY12:22:00:00,22,5.7
Wind Farm,04MAY12:23:00:00,23,5.3
Wind Farm,05MAY12:00:00:00,0,4.7
Wind Farm,05MAY12:01:00:00,1,5.5
Wind Farm,05MAY12:02:00:00,2,5.2
Wind Farm,05MAY12:03:00:00,3,5.2
Wind Farm,05MAY12:04:00:00,4,5.2
Wind Farm,05MAY12:05:00:00,5,5.7
Wind Farm,05MAY12:06:00:00,6,5.9
Wind Farm,05MAY12:07:00:00,7,5.7
Wind Farm,05MAY12:08:00:00,8,5.6
Wind Farm,05MAY12:09:00:00,9,6.0
Wind Farm,05MAY12:10:00:00,10,6.9
Wind Farm,05MAY12:11:00:00,11,6.5
Wind Farm,05MAY12:12:00:00,12,5.6
Wind Farm,05MAY12:13:00:00,13,5.2
Wind Farm,05MAY12:14:00:00,14,5.0
Wind Farm,05MAY12:15:00:00,15,4.5
Wind Farm,05MAY12:16:00:00,16,4.8
Wind Farm,05MAY12:17:00:00,17,5.0
Wind Farm,05MAY12:18:00:00,18,4.8
Wind Farm,05MAY12:19:00:00,19,5.3
Wind Farm,05MAY12:20:00:00,20,5.9
Wind Farm,05MAY12:21:00:00,21,5.9
Wind Farm,05MAY12:22:00:00,22,5.8
Wind Farm,05MAY12:23:00:00,23,5.7
Wind Farm,06MAY12:00:00:00,0,6.1
Wind Farm,06MAY12:01:00:00,1,6.0
Wind Farm,06MAY12:02:00:00,2,5.4
Wind Farm,06MAY12:03:00:00,3,6.3
Wind Farm,06MAY12:04:00:00,4,6.3
Wind Farm,06MAY12:05:00:00,5,5.9
Wind Farm,06MAY12:06:00:00,6,6.6
Wind Farm,06MAY12:07:00:00,7,6.3
Wind Farm,06MAY12:08:00:00,8,5.8
Wind Farm,06MAY12:09:00:00,9,6.1
Wind Farm,06MAY12:10:00:00,10,6.3
Wind Farm,06MAY12:11:00:00,11,5.3
Wind Farm,06MAY12:12:00:00,12,3.9
Wind Farm,06MAY12:13:00:00,13,4.2
Wind Farm,06MAY12:14:00:00,14,3.6
Wind Farm,06MAY12:15:00:00,15,3.8
Wind Farm,06MAY12:16:00:00,16,3.5
Wind Farm,06MAY12:17:00:00,17,4.0
Wind Farm,06MAY12:18:00:00,18,3.8
Wind Farm,06MAY12:19:00:00,19,4.2
Wind Farm,06MAY12:20:00:00,20,3.2
Wind Farm,06MAY12:21:00:00,21,2.6
Wind Farm,06MAY12:22:00:00,22,3.0
Wind Farm,06MAY12:23:00:00,23,2.5
Wind Farm,07MAY12:00:00:00,0,2.2
Wind Farm,07MAY12:01:00:00,1,2.1
Wind Farm,07MAY12:02:00:00,2,1.9
Wind Farm,07MAY12:03:00:00,3,1.7
Wind Farm,07MAY12:04:00:00,4,1.8
Wind Farm,07MAY12:05:00:00,5,1.7
Wind Farm,07MAY12:06:00:00,6,1.7
Wind Farm,07MAY12:07:00:00,7,3.5
Wind Farm,07MAY12:08:00:00,8,3.8
Wind Farm,07MAY12:09:00:00,9,2.6
Wind Farm,07MAY12:10:00:00,10,3.5
Wind Farm,07MAY12:11:00:00,11,2.9
Wind Farm,07MAY12:12:00:00,12,2.9
Wind Farm,07MAY12:13:00:00,13,3.0
Wind Farm,07MAY12:14:00:00,14,3.8
Wind Farm,07MAY12:15:00:00,15,3.1
Wind Farm,07MAY12:16:00:00,16,3.9
Wind Farm,07MAY12:17:00:00,17,4.2
Wind Farm,07MAY12:18:00:00,18,4.4
Wind Farm,07MAY12:19:00:00,19,4.0
Wind Farm,07MAY12:20:00:00,20,3.8
Wind Farm,07MAY12:21:00:00,21,4.8
Wind Farm,07MAY12:22:00:00,22,6.3
Wind Farm,07MAY12:23:00:00,23,7.6
Wind Farm,08MAY12:00:00:00,0,7.3
Wind Farm,08MAY12:01:00:00,1,7.1
Wind Farm,08MAY12:02:00:00,2,7.2
Wind Farm,08MAY12:03:00:00,3,7.6
Wind Farm,08MAY12:04:00:00,4,9.5
Wind Farm,08MAY12:05:00:00,5,10.3
Wind Farm,08MAY12:06:00:00,6,8.6
Wind Farm,08MAY12:07:00:00,7,7.8
Wind Farm,08MAY12:08:00:00,8,7.2
Wind Farm,08MAY12:09:00:00,9,6.5
Wind Farm,08MAY12:10:00:00,10,6.4
Wind Farm,08MAY12:11:00:00,11,5.7
Wind Farm,08MAY12:12:00:00,12,4.5
Wind Farm,08MAY12:13:00:00,13,5.7
Wind Farm,08MAY12:14:00:00,14,7.5
Wind Farm,08MAY12:15:00:00,15,8.8
Wind Farm,08MAY12:16:00:00,16,9.0
Wind Farm,08MAY12:17:00:00,17,8.9
Wind Farm,08MAY12:18:00:00,18,8.5
Wind Farm,08MAY12:19:00:00,19,8.2
Wind Farm,08MAY12:20:00:00,20,7.4
Wind Farm,08MAY12:21:00:00,21,7.2
Wind Farm,08MAY12:22:00:00,22,7.3
Wind Farm,08MAY12:23:00:00,23,7.0
Wind Farm,09MAY12:00:00:00,0,7.3
Wind Farm,09MAY12:01:00:00,1,6.9
Wind Farm,09MAY12:02:00:00,2,6.7
Wind Farm,09MAY12:03:00:00,3,7.5
Wind Farm,09MAY12:04:00:00,4,7.3
Wind Farm,09MAY12:05:00:00,5,6.5
Wind Farm,09MAY12:06:00:00,6,6.8
Wind Farm,09MAY12:07:00:00,7,6.0
Wind Farm,09MAY12:08:00:00,8,6.1
Wind Farm,09MAY12:09:00:00,9,6.1
Wind Farm,09MAY12:10:00:00,10,5.8
Wind Farm,09MAY12:11:00:00,11,6.1
Wind Farm,09MAY12:12:00:00,12,6.0
Wind Farm,09MAY12:13:00:00,13,6.5
Wind Farm,09MAY12:14:00:00,14,7.6
Wind Farm,09MAY12:15:00:00,15,7.1
Wind Farm,09MAY12:16:00:00,16,6.7
Wind Farm,09MAY12:17:00:00,17,7.7
Wind Farm,09MAY12:18:00:00,18,5.5
Wind Farm,09MAY12:19:00:00,19,7.4
Wind Farm,09MAY12:20:00:00,20,7.0
Wind Farm,09MAY12:21:00:00,21,6.1
Wind Farm,09MAY12:22:00:00,22,7.1
Wind Farm,09MAY12:23:00:00,23,7.6
Wind Farm,10MAY12:00:00:00,0,7.9
Wind Farm,10MAY12:01:00:00,1,7.3
Wind Farm,10MAY12:02:00:00,2,7.9
Wind Farm,10MAY12:03:00:00,3,8.0
Wind Farm,10MAY12:04:00:00,4,8.2
Wind Farm,10MAY12:09:00:00,9,7.6
Wind Farm,10MAY12:10:00:00,10,8.6
Wind Farm,10MAY12:11:00:00,11,8.9
Wind Farm,10MAY12:12:00:00,12,8.7
Wind Farm,10MAY12:13:00:00,13,8.9
Wind Farm,10MAY12:14:00:00,14,8.8
Wind Farm,10MAY12:15:00:00,15,6.7
Wind Farm,10MAY12:16:00:00,16,8.4
Wind Farm,10MAY12:17:00:00,17,7.8
Wind Farm,10MAY12:18:00:00,18,7.6
Wind Farm,10MAY12:19:00:00,19,7.7
Wind Farm,10MAY12:20:00:00,20,8.0
Wind Farm,10MAY12:21:00:00,21,8.8
Wind Farm,10MAY12:22:00:00,22,8.6
Wind Farm,10MAY12:23:00:00,23,9.3
Wind Farm,11MAY12:00:00:00,0,9.4
Wind Farm,11MAY12:01:00:00,1,8.9
Wind Farm,11MAY12:02:00:00,2,8.4
Wind Farm,11MAY12:03:00:00,3,7.5
Wind Farm,11MAY12:04:00:00,4,7.3
Wind Farm,11MAY12:05:00:00,5,6.3
Wind Farm,11MAY12:06:00:00,6,6.5
Wind Farm,11MAY12:07:00:00,7,6.0
Wind Farm,11MAY12:08:00:00,8,5.5
Wind Farm,11MAY12:09:00:00,9,5.1
Wind Farm,11MAY12:10:00:00,10,5.2
Wind Farm,11MAY12:11:00:00,11,6.2
Wind Farm,11MAY12:12:00:00,12,5.2
Wind Farm,11MAY12:13:00:00,13,5.5
Wind Farm,11MAY12:14:00:00,14,6.8
Wind Farm,11MAY12:15:00:00,15,6.7
Wind Farm,11MAY12:16:00:00,16,6.7
Wind Farm,11MAY12:17:00:00,17,6.7
Wind Farm,11MAY12:18:00:00,18,7.1
Wind Farm,11MAY12:19:00:00,19,6.0
Wind Farm,11MAY12:20:00:00,20,5.2
Wind Farm,11MAY12:21:00:00,21,4.5
Wind Farm,11MAY12:22:00:00,22,4.9
Wind Farm,11MAY12:23:00:00,23,5.5
Wind Farm,12MAY12:00:00:00,0,6.0
Wind Farm,12MAY12:01:00:00,1,5.9
Wind Farm,12MAY12:02:00:00,2,5.0
Wind Farm,12MAY12:03:00:00,3,4.8
Wind Farm,12MAY12:04:00:00,4,4.7
Wind Farm,12MAY12:05:00:00,5,4.8
Wind Farm,12MAY12:06:00:00,6,4.7
Wind Farm,12MAY12:07:00:00,7,3.2
Wind Farm,12MAY12:08:00:00,8,2.3
Wind Farm,12MAY12:09:00:00,9,3.5
Wind Farm,12MAY12:10:00:00,10,4.0
Wind Farm,12MAY12:11:00:00,11,4.1
Wind Farm,12MAY12:12:00:00,12,3.9
Wind Farm,12MAY12:13:00:00,13,4.9
Wind Farm,12MAY12:14:00:00,14,5.9
Wind Farm,12MAY12:15:00:00,15,6.4
Wind Farm,12MAY12:16:00:00,16,6.7
Wind Farm,12MAY12:17:00:00,17,6.2
Wind Farm,12MAY12:18:00:00,18,7.0
Wind Farm,12MAY12:19:00:00,19,7.2
Wind Farm,12MAY12:20:00:00,20,7.0
Wind Farm,12MAY12:21:00:00,21,6.0
Wind Farm,12MAY12:22:00:00,22,6.0
Wind Farm,12MAY12:23:00:00,23,5.1
Wind Farm,13MAY12:00:00:00,0,5.2
Wind Farm,13MAY12:01:00:00,1,4.3
Wind Farm,13MAY12:02:00:00,2,4.6
Wind Farm,13MAY12:03:00:00,3,4.6
Wind Farm,13MAY12:04:00:00,4,4.8
Wind Farm,13MAY12:05:00:00,5,4.9
Wind Farm,13MAY12:06:00:00,6,4.8
Wind Farm,13MAY12:07:00:00,7,4.2
Wind Farm,13MAY12:08:00:00,8,2.9
Wind Farm,13MAY12:09:00:00,9,3.2
Wind Farm,13MAY12:10:00:00,10,3.7
Wind Farm,13MAY12:11:00:00,11,3.6
Wind Farm,13MAY12:12:00:00,12,3.6
Wind Farm,13MAY12:13:00:00,13,3.7
Wind Farm,13MAY12:14:00:00,14,3.9
Wind Farm,13MAY12:15:00:00,15,3.1
Wind Farm,13MAY12:16:00:00,16,2.9
Wind Farm,13MAY12:17:00:00,17,2.4
Wind Farm,13MAY12:18:00:00,18,2.6
Wind Farm,13MAY12:19:00:00,19,2.3
Wind Farm,13MAY12:20:00:00,20,2.5
Wind Farm,13MAY12:21:00:00,21,2.7
Wind Farm,13MAY12:22:00:00,22,3.2
Wind Farm,13MAY12:23:00:00,23,2.6
Wind Farm,14MAY12:00:00:00,0,2.7
Wind Farm,14MAY12:01:00:00,1,3.5
Wind Farm,14MAY12:02:00:00,2,4.0
Wind Farm,14MAY12:03:00:00,3,4.6
Wind Farm,14MAY12:04:00:00,4,4.6
Wind Farm,14MAY12:05:00:00,5,5.3
Wind Farm,14MAY12:06:00:00,6,5.1
Wind Farm,14MAY12:07:00:00,7,3.6
Wind Farm,14MAY12:08:00:00,8,2.6
Wind Farm,14MAY12:09:00:00,9,3.2
Wind Farm,14MAY12:10:00:00,10,5.1
Wind Farm,14MAY12:11:00:00,11,5.6
Wind Farm,14MAY12:12:00:00,12,5.5
Wind Farm,14MAY12:13:00:00,13,5.4
Wind Farm,14MAY12:14:00:00,14,5.5
Wind Farm,14MAY12:15:00:00,15,5.7
Wind Farm,14MAY12:16:00:00,16,6.0
Wind Farm,14MAY12:17:00:00,17,6.8
Wind Farm,14MAY12:18:00:00,18,6.3
Wind Farm,14MAY12:19:00:00,19,5.5
Wind Farm,14MAY12:20:00:00,20,4.7
Wind Farm,14MAY12:21:00:00,21,6.9
Wind Farm,14MAY12:22:00:00,22,4.7
Wind Farm,14MAY12:23:00:00,23,4.8
Wind Farm,15MAY12:00:00:00,0,5.4
Wind Farm,15MAY12:01:00:00,1,5.0
Wind Farm,15MAY12:02:00:00,2,4.9
Wind Farm,15MAY12:03:00:00,3,3.8
Wind Farm,15MAY12:04:00:00,4,4.8
Wind Farm,15MAY12:05:00:00,5,5.7
Wind Farm,15MAY12:06:00:00,6,5.9
Wind Farm,15MAY12:07:00:00,7,6.0
Wind Farm,15MAY12:08:00:00,8,5.4
Wind Farm,15MAY12:09:00:00,9,5.5
Wind Farm,15MAY12:10:00:00,10,4.7
Wind Farm,15MAY12:11:00:00,11,6.1
Wind Farm,15MAY12:12:00:00,12,9.1
Wind Farm,15MAY12:13:00:00,13,4.4
Wind Farm,15MAY12:14:00:00,14,4.8
Wind Farm,15MAY12:15:00:00,15,7.5
Wind Farm,15MAY12:16:00:00,16,3.1
Wind Farm,15MAY12:17:00:00,17,3.2
Wind Farm,15MAY12:18:00:00,18,4.3
Wind Farm,15MAY12:19:00:00,19,7.4
Wind Farm,15MAY12:20:00:00,20,6.3
Wind Farm,15MAY12:21:00:00,21,5.8
Wind Farm,15MAY12:22:00:00,22,7.3
Wind Farm,15MAY12:23:00:00,23,7.3
Wind Farm,16MAY12:00:00:00,0,8.6
Wind Farm,16MAY12:01:00:00,1,6.3
Wind Farm,16MAY12:02:00:00,2,6.9
Wind Farm,16MAY12:03:00:00,3,6.5
Wind Farm,16MAY12:04:00:00,4,6.4
Wind Farm,16MAY12:05:00:00,5,5.0
Wind Farm,16MAY12:06:00:00,6,5.6
Wind Farm,16MAY12:07:00:00,7,6.0
Wind Farm,16MAY12:08:00:00,8,6.5
Wind Farm,16MAY12:09:00:00,9,5.1
Wind Farm,16MAY12:10:00:00,10,6.4
Wind Farm,16MAY12:11:00:00,11,5.7
Wind Farm,16MAY12:12:00:00,12,6.5
Wind Farm,16MAY12:13:00:00,13,4.3
Wind Farm,16MAY12:14:00:00,14,4.1
Wind Farm,16MAY12:15:00:00,15,5.1
Wind Farm,16MAY12:16:00:00,16,5.0
Wind Farm,16MAY12:17:00:00,17,5.8
Wind Farm,16MAY12:18:00:00,18,6.5
Wind Farm,16MAY12:19:00:00,19,5.5
Wind Farm,16MAY12:20:00:00,20,4.2
Wind Farm,16MAY12:21:00:00,21,3.2
Wind Farm,16MAY12:22:00:00,22,3.7
Wind Farm,16MAY12:23:00:00,23,3.7
Wind Farm,17MAY12:00:00:00,0,2.7
Wind Farm,17MAY12:01:00:00,1,1.9
Wind Farm,17MAY12:02:00:00,2,1.9
Wind Farm,17MAY12:03:00:00,3,2.3
Wind Farm,17MAY12:04:00:00,4,3.1
Wind Farm,17MAY12:05:00:00,5,3.9
Wind Farm,17MAY12:06:00:00,6,4.3
Wind Farm,17MAY12:07:00:00,7,5.0
Wind Farm,17MAY12:08:00:00,8,5.0
Wind Farm,17MAY12:09:00:00,9,4.1
Wind Farm,17MAY12:10:00:00,10,4.2
Wind Farm,17MAY12:11:00:00,11,5.1
Wind Farm,17MAY12:12:00:00,12,4.6
Wind Farm,17MAY12:13:00:00,13,3.8
Wind Farm,17MAY12:14:00:00,14,4.1
Wind Farm,17MAY12:15:00:00,15,4.3
Wind Farm,17MAY12:16:00:00,16,4.3
Wind Farm,17MAY12:17:00:00,17,4.2
Wind Farm,17MAY12:18:00:00,18,5.6
Wind Farm,17MAY12:19:00:00,19,5.9
Wind Farm,17MAY12:20:00:00,20,5.0
Wind Farm,17MAY12:21:00:00,21,4.3
Wind Farm,17MAY12:22:00:00,22,5.6
Wind Farm,17MAY12:23:00:00,23,7.5
Wind Farm,18MAY12:00:00:00,0,6.7
Wind Farm,18MAY12:01:00:00,1,6.1
Wind Farm,18MAY12:02:00:00,2,7.1
Wind Farm,18MAY12:03:00:00,3,6.1
Wind Farm,18MAY12:04:00:00,4,4.9
Wind Farm,18MAY12:05:00:00,5,7.0
Wind Farm,18MAY12:06:00:00,6,7.1
Wind Farm,18MAY12:07:00:00,7,7.7
Wind Farm,18MAY12:08:00:00,8,7.0
Wind Farm,18MAY12:09:00:00,9,7.1
Wind Farm,18MAY12:10:00:00,10,7.4
Wind Farm,18MAY12:11:00:00,11,7.7
Wind Farm,18MAY12:12:00:00,12,7.9
Wind Farm,18MAY12:13:00:00,13,7.3
Wind Farm,18MAY12:14:00:00,14,8.6
Wind Farm,18MAY12:15:00:00,15,8.1
Wind Farm,18MAY12:16:00:00,16,7.1
Wind Farm,18MAY12:17:00:00,17,6.0
Wind Farm,18MAY12:18:00:00,18,6.5
Wind Farm,18MAY12:19:00:00,19,4.9
Wind Farm,18MAY12:20:00:00,20,4.3
Wind Farm,18MAY12:21:00:00,21,5.4
Wind Farm,18MAY12:22:00:00,22,5.9
Wind Farm,18MAY12:23:00:00,23,5.6
Wind Farm,19MAY12:00:00:00,0,5.3
Wind Farm,19MAY12:01:00:00,1,5.5
Wind Farm,19MAY12:02:00:00,2,5.6
Wind Farm,19MAY12:03:00:00,3,5.5
Wind Farm,19MAY12:04:00:00,4,5.6
Wind Farm,19MAY12:05:00:00,5,6.1
Wind Farm,19MAY12:06:00:00,6,5.4
Wind Farm,19MAY12:07:00:00,7,4.9
Wind Farm,19MAY12:08:00:00,8,3.8
Wind Farm,19MAY12:09:00:00,9,2.7
Wind Farm,19MAY12:10:00:00,10,2.8
Wind Farm,19MAY12:11:00:00,11,3.0
Wind Farm,19MAY12:12:00:00,12,3.5
Wind Farm,19MAY12:13:00:00,13,2.6
Wind Farm,19MAY12:14:00:00,14,2.6
Wind Farm,19MAY12:15:00:00,15,1.8
Wind Farm,19MAY12:16:00:00,16,2.4
Wind Farm,19MAY12:17:00:00,17,2.3
Wind Farm,19MAY12:18:00:00,18,2.7
Wind Farm,19MAY12:19:00:00,19,2.9
Wind Farm,19MAY12:20:00:00,20,3.4
Wind Farm,19MAY12:21:00:00,21,4.7
Wind Farm,19MAY12:22:00:00,22,4.9
Wind Farm,19MAY12:23:00:00,23,6.1
Wind Farm,20MAY12:00:00:00,0,6.2
Wind Farm,20MAY12:01:00:00,1,5.6
Wind Farm,20MAY12:02:00:00,2,5.4
Wind Farm,20MAY12:03:00:00,3,6.1
Wind Farm,20MAY12:04:00:00,4,4.8
Wind Farm,20MAY12:05:00:00,5,4.1
Wind Farm,20MAY12:06:00:00,6,3.6
Wind Farm,20MAY12:07:00:00,7,3.4
Wind Farm,20MAY12:08:00:00,8,2.7
Wind Farm,20MAY12:09:00:00,9,2.5
Wind Farm,20MAY12:10:00:00,10,2.5
Wind Farm,20MAY12:11:00:00,11,2.2
Wind Farm,20MAY12:12:00:00,12,1.7
Wind Farm,20MAY12:13:00:00,13,1.9
Wind Farm,20MAY12:14:00:00,14,1.8
Wind Farm,20MAY12:15:00:00,15,2.3
Wind Farm,20MAY12:16:00:00,16,3.2
Wind Farm,20MAY12:17:00:00,17,3.9
Wind Farm,20MAY12:18:00:00,18,3.7
Wind Farm,20MAY12:19:00:00,19,4.8
Wind Farm,20MAY12:20:00:00,20,3.3
Wind Farm,20MAY12:21:00:00,21,4.7
Wind Farm,20MAY12:22:00:00,22,5.1
Wind Farm,20MAY12:23:00:00,23,4.5
Wind Farm,21MAY12:00:00:00,0,3.7
Wind Farm,21MAY12:01:00:00,1,3.8
Wind Farm,21MAY12:02:00:00,2,4.1
Wind Farm,21MAY12:03:00:00,3,1.6
Wind Farm,21MAY12:04:00:00,4,2.0
Wind Farm,21MAY12:05:00:00,5,3.6
Wind Farm,21MAY12:06:00:00,6,4.0
Wind Farm,21MAY12:07:00:00,7,4.0
Wind Farm,21MAY12:08:00:00,8,4.5
Wind Farm,21MAY12:09:00:00,9,5.4
Wind Farm,21MAY12:10:00:00,10,5.3
Wind Farm,21MAY12:11:00:00,11,6.2
Wind Farm,21MAY12:12:00:00,12,5.7
Wind Farm,21MAY12:13:00:00,13,5.8
Wind Farm,21MAY12:14:00:00,14,6.6
Wind Farm,21MAY12:15:00:00,15,7.1
Wind Farm,21MAY12:16:00:00,16,7.3
Wind Farm,21MAY12:17:00:00,17,6.4
Wind Farm,21MAY12:18:00:00,18,5.8
Wind Farm,21MAY12:19:00:00,19,6.7
Wind Farm,21MAY12:20:00:00,20,7.0
Wind Farm,21MAY12:21:00:00,21,6.2
Wind Farm,21MAY12:22:00:00,22,6.3
Wind Farm,21MAY12:23:00:00,23,6.9
Wind Farm,22MAY12:00:00:00,0,6.4
Wind Farm,22MAY12:01:00:00,1,5.8
Wind Farm,22MAY12:02:00:00,2,6.0
Wind Farm,22MAY12:03:00:00,3,6.4
Wind Farm,22MAY12:04:00:00,4,5.5
Wind Farm,22MAY12:05:00:00,5,6.2
Wind Farm,22MAY12:06:00:00,6,5.4
Wind Farm,22MAY12:07:00:00,7,6.0
Wind Farm,22MAY12:08:00:00,8,6.3
Wind Farm,22MAY12:09:00:00,9,5.8
Wind Farm,22MAY12:10:00:00,10,4.0
Wind Farm,22MAY12:11:00:00,11,4.8
Wind Farm,22MAY12:12:00:00,12,5.0
Wind Farm,22MAY12:13:00:00,13,4.8
Wind Farm,22MAY12:14:00:00,14,4.5
Wind Farm,22MAY12:15:00:00,15,4.0
Wind Farm,22MAY12:16:00:00,16,3.6
Wind Farm,22MAY12:17:00:00,17,3.3
Wind Farm,22MAY12:18:00:00,18,4.1
Wind Farm,22MAY12:19:00:00,19,4.4
Wind Farm,22MAY12:20:00:00,20,4.5
Wind Farm,22MAY12:21:00:00,21,5.2
Wind Farm,22MAY12:22:00:00,22,4.9
Wind Farm,22MAY12:23:00:00,23,4.2
Wind Farm,23MAY12:00:00:00,0,3.9
Wind Farm,23MAY12:01:00:00,1,3.4
Wind Farm,23MAY12:02:00:00,2,3.2
Wind Farm,23MAY12:03:00:00,3,2.9
Wind Farm,23MAY12:04:00:00,4,2.5
Wind Farm,23MAY12:05:00:00,5,2.5
Wind Farm,23MAY12:06:00:00,6,2.2
Wind Farm,23MAY12:07:00:00,7,2.6
Wind Farm,23MAY12:08:00:00,8,2.5
Wind Farm,23MAY12:09:00:00,9,2.5
Wind Farm,23MAY12:10:00:00,10,2.6
