"Location","Year","Month","Day","Hour","Solar_Elevation"
"Solar Array",2011,5,5,7,-4.80955043893464
"Solar Array",2011,5,5,8,5.21108030105619
"Solar Array",2011,5,5,9,15.8081555151642
"Solar Array",2011,5,5,10,26.651639915166
"Solar Array",2011,5,5,11,37.3925919067358
"Solar Array",2011,5,5,12,47.5390276949071
"Solar Array",2011,5,5,13,56.2097239497741
"Solar Array",2011,5,5,14,61.757189108389
"Solar Array",2011,5,5,15,62.12465616503
"Solar Array",2011,5,5,16,57.1336457237321
"Solar Array",2011,5,5,17,48.7535893726887
"Solar Array",2011,5,5,18,38.7416761213996
"Solar Array",2011,5,5,19,28.0558343609523
"Solar Array",2011,5,5,20,17.2208075502738
"Solar Array",2011,5,5,21,6.59604553625367
"Solar Array",2011,5,5,22,-3.48969423272548
"Solar Array",2011,5,5,23,-12.6604277483032
"Solar Array",2011,5,5,24,-20.4411884682158
"Solar Array",2011,5,6,1,-26.2455185884376
"Solar Array",2011,5,6,2,-29.4556541544212
"Solar Array",2011,5,6,3,-29.6341386035484
"Solar Array",2011,5,6,4,-26.753983846645
"Solar Array",2011,5,6,5,-21.2149215106746
"Solar Array",2011,5,6,6,-13.6266269002947
"Solar Array",2011,5,6,7,-4.5851699331112
"Solar Array",2011,5,6,8,5.4219039120723
"Solar Array",2011,5,6,9,16.0105883158435
"Solar Array",2011,5,6,10,26.8520422428671
"Solar Array",2011,5,6,11,37.5990559251743
"Solar Array",2011,5,6,12,47.7621074865077
"Solar Array",2011,5,6,13,56.4609835879151
"Solar Array",2011,5,6,14,62.0364798239578
"Solar Array",2011,5,6,15,62.3989016619166
"Solar Array",2011,5,6,16,57.3698584265398
"Solar Array",2011,5,6,17,48.9541278576769
"Solar Array",2011,5,6,18,38.9212152376724
"Solar Array",2011,5,6,19,28.2270229755529
"Solar Array",2011,5,6,20,17.3930592352402
"Solar Array",2011,5,6,21,6.77669932697698
"Solar Array",2011,5,6,22,-3.29452341245776
"Solar Array",2011,5,6,23,-12.4456985444567
"Solar Array",2011,5,6,24,-20.2037029238794
"Solar Array",2011,5,7,1,-25.9857597768746
"Solar Array",2011,5,7,2,-29.1798556142943
"Solar Array",2011,5,7,3,-29.3539243969525
"Solar Array",2011,5,7,4,-26.4818665588763
"Solar Array",2011,5,7,5,-20.9591563011341
"Solar Array",2011,5,7,6,-13.3897795780983
"Solar Array",2011,5,7,7,-4.36568603855652
"Solar Array",2011,5,7,8,5.62783767339752
"Solar Array",2011,5,7,9,16.2080678312125
"Solar Array",2011,5,7,10,27.0473504183482
"Solar Array",2011,5,7,11,37.800214027908
"Solar Array",2011,5,7,12,47.9796547397528
"Solar Array",2011,5,7,13,56.7066755098505
"Solar Array",2011,5,7,14,62.3107041829955
"Solar Array",2011,5,7,15,62.6688820104366
"Solar Array",2011,5,7,16,57.6025635175396
"Solar Array",2011,5,7,17,49.1519290254194
"Solar Array",2011,5,7,18,39.0986215377574
"Solar Array",2011,5,7,19,28.3964541694449
"Solar Array",2011,5,7,20,17.5637187075935
"Solar Array",2011,5,7,21,6.95573696884632
"Solar Array",2011,5,7,22,-3.10117763544825
"Solar Array",2011,5,7,23,-12.2331965968367
"Solar Array",2011,5,7,24,-19.9690408342072
"Solar Array",2011,5,8,1,-25.7295646500376
"Solar Array",2011,5,8,2,-28.9083594389037
"Solar Array",2011,5,8,3,-29.0785505637058
"Solar Array",2011,5,8,4,-26.2148308432772
"Solar Array",2011,5,8,5,-20.7084912659105
"Solar Array",2011,5,8,6,-13.1579623870722
"Solar Array",2011,5,8,7,-4.15116780639472
"Solar Array",2011,5,8,8,5.82881916256318
"Solar Array",2011,5,8,9,16.400537815691
"Solar Array",2011,5,8,10,27.2375124155197
"Solar Array",2011,5,8,11,37.9960140767134
"Solar Array",2011,5,8,12,48.1916089581025
"Solar Array",2011,5,8,13,56.9467202627534
"Solar Array",2011,5,8,14,62.5797710623948
"Solar Array",2011,5,8,15,62.9345304529445
"Solar Array",2011,5,8,16,57.8317284751484
"Solar Array",2011,5,8,17,49.3469755950325
"Solar Array",2011,5,8,18,39.2738764355498
"Solar Array",2011,5,8,19,28.5641004384608
"Solar Array",2011,5,8,20,17.7327464110068
"Solar Array",2011,5,8,21,7.13310555261984
"Solar Array",2011,5,8,22,-2.9097233404645
"Solar Array",2011,5,8,23,-12.0230006179472
"Solar Array",2011,5,8,24,-19.7372897479249
"Solar Array",2011,5,9,1,-25.4770238982395
"Solar Array",2011,5,9,2,-28.6412538348619
"Solar Array",2011,5,9,3,-28.8081008262445
"Solar Array",2011,5,9,4,-25.9529569841406
"Solar Array",2011,5,9,5,-20.463003517604
"Solar Array",2011,5,9,6,-12.931247862309
"Solar Array",2011,5,9,7,-3.94168161508077
"Solar Array",2011,5,9,8,6.02478887572627
"Solar Array",2011,5,9,9,16.5879451838647
"Solar Array",2011,5,9,10,27.4224796260007
"Solar Array",2011,5,9,11,38.1864076103245
"Solar Array",2011,5,9,12,48.3979134241596
"Solar Array",2011,5,9,13,57.1810415151896
"Solar Array",2011,5,9,14,62.8435905574563
"Solar Array",2011,5,9,15,63.1957804509329
"Solar Array",2011,5,9,16,58.0573207388253
"Solar Array",2011,5,9,17,49.539249616909
"Solar Array",2011,5,9,18,39.4469601796777
"Solar Array",2011,5,9,19,28.7299328758821
"Solar Array",2011,5,9,20,17.9001013478948
"Solar Array",2011,5,9,21,7.30875084654869
"Solar Array",2011,5,9,22,-2.72022802360671
"Solar Array",2011,5,9,23,-11.8151899721848
"Solar Array",2011,5,9,24,-19.508537358168
"Solar Array",2011,5,10,1,-25.2282278416744
"Solar Array",2011,5,10,2,-28.3786262026531
"Solar Array",2011,5,10,3,-28.5426577000113
"Solar Array",2011,5,10,4,-25.6963236199185
"Solar Array",2011,5,10,5,-20.2227680946088
"Solar Array",2011,5,10,6,-12.7097061103705
"Solar Array",2011,5,10,7,-3.73729113155179
"Solar Array",2011,5,10,8,6.21569026608906
"Solar Array",2011,5,10,9,16.7702400485797
"Solar Array",2011,5,10,10,27.6022068994891
"Solar Array",2011,5,10,11,38.3713498954756
"Solar Array",2011,5,10,12,48.5985152803434
"Solar Array",2011,5,10,13,57.4095661813849
"Solar Array",2011,5,10,14,63.1020740650362
"Solar Array",2011,5,10,15,63.452565656605
"Solar Array",2011,5,10,16,58.279307630175
"Solar Array",2011,5,10,17,49.7287323931302
"Solar Array",2011,5,10,18,39.6178517974731
"Solar Array",2011,5,10,19,28.8939211428643
"Solar Array",2011,5,10,20,18.0657410739189
"Solar Array",2011,5,10,21,7.48261731204198
"Solar Array",2011,5,10,22,-2.53276020503546
"Solar Array",2011,5,10,23,-11.6098446302306
"Solar Array",2011,5,10,24,-19.2828714517159
"Solar Array",2011,5,11,1,-24.9832663808329
"Solar Array",2011,5,11,2,-28.1205630899812
"Solar Array",2011,5,11,3,-28.2823024493179
"Solar Array",2011,5,11,4,-25.4450077022629
"Solar Array",2011,5,11,5,-19.9878579225709
"Solar Array",2011,5,11,6,-12.4934047716311
"Solar Array",2011,5,11,7,-3.53805727419832
"Solar Array",2011,5,11,8,6.40146977971725
"Solar Array",2011,5,11,9,16.9473757555747
"Solar Array",2011,5,11,10,27.776652579678
"Solar Array",2011,5,11,11,38.5507999724395
"Solar Array",2011,5,11,12,48.7933656038159
"Solar Array",2011,5,11,13,57.6322245436295
"Solar Array",2011,5,11,14,63.3551343714693
"Solar Array",2011,5,11,15,63.7048198859053
"Solar Array",2011,5,11,16,58.4976562739602
"Solar Array",2011,5,11,17,49.9154043994959
"Solar Array",2011,5,11,18,39.7865290417048
"Solar Array",2011,5,11,19,29.0560334420157
"Solar Array",2011,5,11,20,18.2296216956544
"Solar Array",2011,5,11,21,7.6546481222509
"Solar Array",2011,5,11,22,-2.34738939323155
"Solar Array",2011,5,11,23,-11.4070451215769
"Solar Array",2011,5,11,24,-19.0603798569684
"Solar Array",2011,5,12,1,-24.7422289460777
"Solar Array",2011,5,12,2,-27.8671501445497
"Solar Array",2011,5,12,3,-28.0271150429263
"Solar Array",2011,5,12,4,-25.1990844551228
"Solar Array",2011,5,12,5,-19.7583437763883
"Solar Array",2011,5,12,6,-12.2824089838206
"Solar Array",2011,5,12,7,-3.34403817778005
"Solar Array",2011,5,12,8,6.58207688861444
"Solar Array",2011,5,12,9,17.119308914477
"Solar Array",2011,5,12,10,27.9457785354937
"Solar Array",2011,5,12,11,38.7247206947389
"Solar Array",2011,5,12,12,48.9824194751205
"Solar Array",2011,5,12,13,57.8489503720833
"Solar Array",2011,5,12,14,63.6026857451842
"Solar Array",2011,5,12,15,63.9524770933238
"Solar Array",2011,5,12,16,58.7123335193187
"Solar Array",2011,5,12,17,50.0992452094242
"Solar Array",2011,5,12,18,39.9529683402435
"Solar Array",2011,5,12,19,29.2162364942405
"Solar Array",2011,5,12,20,18.3916978714831
"Solar Array",2011,5,12,21,7.82478518360219
"Solar Array",2011,5,12,22,-2.16418604678917
"Solar Array",2011,5,12,23,-11.2068724852124
"Solar Array",2011,5,12,24,-18.84115039068
"Solar Array",2011,5,13,1,-24.5052044464055
"Solar Array",2011,5,13,2,-27.6184720663248
"Solar Array",2011,5,13,3,-27.7771741094071
"Solar Array",2011,5,13,4,-24.9586273339719
"Solar Array",2011,5,13,5,-19.5342942428512
"Solar Array",2011,5,13,6,-12.0767813468776
"Solar Array",2011,5,13,7,-3.15528916040708
"Solar Array",2011,5,13,8,6.75746412091168
"Solar Array",2011,5,13,9,17.2859994259972
"Solar Array",2011,5,13,10,28.109550187447
"Solar Array",2011,5,13,11,38.8930787627217
"Solar Array",2011,5,13,12,49.1656360400028
"Solar Array",2011,5,13,13,58.0596810412184
"Solar Array",2011,5,13,14,63.8446440338927
"Solar Array",2011,5,13,15,64.1954713487968
"Solar Array",2011,5,13,16,58.9233058615014
"Solar Array",2011,5,13,17,50.2802334199746
"Solar Array",2011,5,13,18,40.1171447488224
"Solar Array",2011,5,13,19,29.3744955189463
"Solar Array",2011,5,13,20,18.5519228157657
"Solar Array",2011,5,13,21,7.99296916029616
"Solar Array",2011,5,13,22,-1.98322153375291
"Solar Array",2011,5,13,23,-11.0094082184901
"Solar Array",2011,5,13,24,-18.6252708034935
"Solar Array",2011,5,14,1,-24.2722812174326
"Solar Array",2011,5,14,2,-27.3746125593236
"Solar Array",2011,5,14,3,-27.5325568923451
"Solar Array",2011,5,14,4,-24.7237079852527
"Solar Array",2011,5,14,5,-19.3157756840158
"Solar Array",2011,5,14,6,-11.8765818892117
"Solar Array",2011,5,14,7,-2.97186269270051
"Solar Array",2011,5,14,8,6.92758708804767
"Solar Array",2011,5,14,9,17.4474105051779
"Solar Array",2011,5,14,10,28.2679365289114
"Solar Array",2011,5,14,11,39.0558447507219
"Solar Array",2011,5,14,12,49.3429785639114
"Solar Array",2011,5,14,13,58.2643576421145
"Solar Array",2011,5,14,14,64.0809267661775
"Solar Array",2011,5,14,15,64.4337368170504
"Solar Array",2011,5,14,16,59.1305393644476
"Solar Array",2011,5,14,17,50.4583465802433
"Solar Array",2011,5,14,18,40.2790319070545
"Solar Array",2011,5,14,19,29.5307742177051
"Solar Array",2011,5,14,20,18.7102483063342
"Solar Array",2011,5,14,21,8.15913950177452
"Solar Array",2011,5,14,22,-1.80456808851879
"Solar Array",2011,5,14,23,-10.8147342242076
"Solar Array",2011,5,14,24,-18.4128287242979
"Solar Array",2011,5,15,1,-24.0435469686435
"Solar Array",2011,5,15,2,-27.1356542829856
"Solar Array",2011,5,15,3,-27.2933392054591
"Solar Array",2011,5,15,4,-24.4943962061186
"Solar Array",2011,5,15,5,-19.1028522013995
"Solar Array",2011,5,15,6,-11.6818680354749
"Solar Array",2011,5,15,7,-2.79380836923561
"Solar Array",2011,5,15,8,7.09240450882028
"Solar Array",2011,5,15,9,17.603508700557
"Solar Array",2011,5,15,10,28.4209101421577
"Solar Array",2011,5,15,11,39.2129931275505
"Solar Array",2011,5,15,12,49.5144144786966
"Solar Array",2011,5,15,13,58.4629250898012
"Solar Array",2011,5,15,14,64.3114532572458
"Solar Array",2011,5,15,15,64.6672077397364
"Solar Array",2011,5,15,16,59.3339995845318
"Solar Array",2011,5,15,17,50.6335611223762
"Solar Array",2011,5,15,18,40.4386019978497
"Solar Array",2011,5,15,19,29.6850347614506
"Solar Array",2011,5,15,20,18.866624695342
"Solar Array",2011,5,15,21,8.32323447315967
"Solar Array",2011,5,15,22,-1.62829876632605
"Solar Array",2011,5,15,23,-10.6229327559457
"Solar Array",2011,5,15,24,-18.2039116034626
"Solar Array",2011,5,16,1,-23.8190887299493
"Solar Array",2011,5,16,2,-26.9016788031772
"Solar Array",2011,5,16,3,-27.0595953877004
"Solar Array",2011,5,16,4,-24.2707599045499
"Solar Array",2011,5,16,5,-18.8955856010862
"Solar Array",2011,5,16,6,-11.4926945759283
"Solar Array",2011,5,16,7,-2.6211728823649
"Solar Array",2011,5,16,8,7.25187823020737
"Solar Array",2011,5,16,9,17.7542639091334
"Solar Array",2011,5,16,10,28.5684472090016
"Solar Array",2011,5,16,11,39.364502270092
"Solar Array",2011,5,16,12,49.6799154210642
"Solar Array",2011,5,16,13,58.6553322248352
"Solar Array",2011,5,16,14,64.5361447185641
"Solar Array",2011,5,16,15,64.89581842073
"Solar Array",2011,5,16,16,59.5336514958285
"Solar Array",2011,5,16,17,50.805852295443
"Solar Array",2011,5,16,18,40.5958257103752
"Solar Array",2011,5,16,19,29.8372377812818
"Solar Array",2011,5,16,20,19.0210009234926
"Solar Array",2011,5,16,21,8.48519118864937
"Solar Array",2011,5,16,22,-1.45448739537487
"Solar Array",2011,5,16,23,-10.4340863617038
"Solar Array",2011,5,16,24,-17.998606654987
"Solar Array",2011,5,17,1,-23.5989927976033
"Solar Array",2011,5,17,2,-26.6727665428915
"Solar Array",2011,5,17,3,-26.8313982584026
"Solar Array",2011,5,17,4,-24.0528650599241
"Solar Array",2011,5,17,5,-18.6940353598233
"Solar Array",2011,5,17,6,-11.3091136374958
"Solar Array",2011,5,17,7,-2.4539999985107
"Solar Array",2011,5,17,8,7.40597324486104
"Solar Array",2011,5,17,9,17.899649387029
"Solar Array",2011,5,17,10,28.7105275159372
"Solar Array",2011,5,17,11,39.5103544698119
"Solar Array",2011,5,17,12,49.8394572623686
"Solar Array",2011,5,17,13,58.8415319082973
"Solar Array",2011,5,17,14,64.7549243710227
"Solar Array",2011,5,17,15,65.1195032149587
"Solar Array",2011,5,17,16,59.7294594172475
"Solar Array",2011,5,17,17,50.9751941024128
"Solar Array",2011,5,17,18,40.7506722066896
"Solar Array",2011,5,17,19,29.9873423629346
"Solar Array",2011,5,17,20,19.1733245376592
"Solar Array",2011,5,17,21,8.6449456478469
"Solar Array",2011,5,17,22,-1.28320852661663
"Solar Array",2011,5,17,23,-10.248277825897
"Solar Array",2011,5,17,24,-17.7970007976278
"Solar Array",2011,5,18,1,-23.3833446795298
"Solar Array",2011,5,18,2,-26.4489967327022
"Solar Array",2011,5,18,3,-26.6088190725463
"Solar Array",2011,5,18,4,-23.8407756841156
"Solar Array",2011,5,18,5,-18.4982585921885
"Solar Array",2011,5,18,6,-11.1311746565764
"Solar Array",2011,5,18,7,-2.29233053700409
"Solar Array",2011,5,18,8,7.5546577051976
"Solar Array",2011,5,18,9,18.0396417557658
"Solar Array",2011,5,18,10,28.8471344536596
"Solar Array",2011,5,18,11,39.6505359320142
"Solar Array",2011,5,18,12,49.9930201293781
"Solar Array",2011,5,18,13,59.021481109396
"Solar Array",2011,5,18,14,64.9677175612167
"Solar Array",2011,5,18,15,65.3381965211436
"Solar Array",2011,5,18,16,59.9213869418987
"Solar Array",2011,5,18,17,51.1415592404627
"Solar Array",2011,5,18,18,40.9031090921727
"Solar Array",2011,5,18,19,30.1353060449743
"Solar Array",2011,5,18,20,19.3235417119023
"Solar Array",2011,5,18,21,8.80243277499811
"Solar Array",2011,5,18,22,-1.11453738126724
"Solar Array",2011,5,18,23,-10.0655901097666
"Solar Array",2011,5,18,24,-17.5991805950589
"Solar Array",2011,5,19,1,-23.172229040126
"Solar Array",2011,5,19,2,-26.2304473610356
"Solar Array",2011,5,19,3,-26.3919274762148
"Solar Array",2011,5,19,4,-23.6345537831997
"Solar Array",2011,5,19,5,-18.3083100189044
"Solar Array",2011,5,19,6,-10.9589243536951
"Solar Array",2011,5,19,7,-2.13620235154279
"Solar Array",2011,5,19,8,7.69790293401327
"Solar Array",2011,5,19,9,18.1742210040892
"Solar Array",2011,5,19,10,28.9782550108982
"Solar Array",2011,5,19,11,39.7850367677241
"Solar Array",2011,5,19,12,50.1405884156842
"Solar Array",2011,5,19,13,59.1951409848853
"Solar Array",2011,5,19,14,65.1744518803661
"Solar Array",2011,5,19,15,65.5518327788352
"Solar Array",2011,5,19,16,60.1093968690661
"Solar Array",2011,5,19,17,51.3049190448525
"Solar Array",2011,5,19,18,41.0531023898658
"Solar Array",2011,5,19,19,30.2810848207467
"Solar Array",2011,5,19,20,19.4715972718753
"Solar Array",2011,5,19,21,8.95758646108911
"Solar Array",2011,5,19,22,-0.948549796105496
"Solar Array",2011,5,19,23,-9.8861062902768
"Solar Array",2011,5,19,24,-17.4052321951297
"Solar Array",2011,5,20,1,-22.9657296445996
"Solar Array",2011,5,20,2,-26.0171951243276
"Solar Array",2011,5,20,3,-26.1807914623054
"Solar Array",2011,5,20,4,-23.4342593198317
"Solar Array",2011,5,20,5,-18.1242419363671
"Solar Array",2011,5,20,6,-10.792406710053
"Solar Array",2011,5,20,7,-1.98565031432703
"Solar Array",2011,5,20,8,7.83568343157208
"Solar Array",2011,5,20,9,18.3033704852899
"Solar Array",2011,5,20,10,29.1038797625124
"Solar Array",2011,5,20,11,39.9138509781024
"Solar Array",2011,5,20,12,50.2821507834793
"Solar Array",2011,5,20,13,59.3624769495167
"Solar Array",2011,5,20,14,65.3750572853287
"Solar Array",2011,5,20,15,65.7603464701253
"Solar Array",2011,5,20,16,60.293451139162
"Solar Array",2011,5,20,17,51.4652434365899
"Solar Array",2011,5,20,18,41.2006165188271
"Solar Array",2011,5,20,19,30.4246331441248
"Solar Array",2011,5,20,20,19.6174347226047
"Solar Array",2011,5,20,21,9.11033960876497
"Solar Array",2011,5,20,22,-0.785322166625647
"Solar Array",2011,5,20,23,-9.70990949757206
"Solar Array",2011,5,20,24,-17.2152412682971
"Solar Array",2011,5,21,1,-22.7639293029103
"Solar Array",2011,5,21,2,-25.8093153771362
"Solar Array",2011,5,21,3,-25.9754773265718
"Solar Array",2011,5,21,4,-23.2399501763753
"Solar Array",2011,5,21,5,-17.9461041874643
"Solar Array",2011,5,21,6,-10.6316629460416
"Solar Array",2011,5,21,7,-1.84070630292659
"Solar Array",2011,5,21,8,7.96797687912313
"Solar Array",2011,5,21,9,18.427076909992
"Solar Array",2011,5,21,10,29.2240028518219
"Solar Array",2011,5,21,11,40.0369764313404
"Solar Array",2011,5,21,12,50.4177001554734
"Solar Array",2011,5,21,13,59.5234587367882
"Solar Array",2011,5,21,14,65.5694662210951
"Solar Array",2011,5,21,15,65.9636721264131
"Solar Array",2011,5,21,16,60.4735107720511
"Solar Array",2011,5,21,17,51.6225008741073
"Solar Array",2011,5,21,18,41.3456142766018
"Solar Array",2011,5,21,19,30.565903939074
"Solar Array",2011,5,21,20,19.76099627962
"Solar Array",2011,5,21,21,9.26062418000323
"Solar Array",2011,5,21,22,-0.624931388117233
"Solar Array",2011,5,21,23,-9.5370828510742
"Solar Array",2011,5,21,24,-17.0292929453006
"Solar Array",2011,5,22,1,-22.5669098133879
"Solar Array",2011,5,22,2,-25.60688208228
"Solar Array",2011,5,22,3,-25.7760496240652
"Solar Array",2011,5,22,4,-23.0516821188485
"Solar Array",2011,5,22,5,-17.7739441337368
"Solar Array",2011,5,22,6,-10.4767315017716
"Solar Array",2011,5,22,7,-1.70139918992186
"Solar Array",2011,5,22,8,8.09476413881912
"Solar Array",2011,5,22,9,18.5453303343956
"Solar Array",2011,5,22,10,29.3386219671748
"Solar Array",2011,5,22,11,40.1544148320187
"Solar Array",2011,5,22,12,50.5472336967854
"Solar Array",2011,5,22,13,59.6780604492841
"Solar Array",2011,5,22,14,65.7576137440895
"Solar Array",2011,5,22,15,66.1617443405983
"Solar Array",2011,5,22,16,60.6495358091376
"Solar Array",2011,5,22,17,51.7766583091645
"Solar Array",2011,5,22,18,41.488056825892
"Solar Array",2011,5,22,19,30.7048486130453
"Solar Array",2011,5,22,20,19.9022229033984
"Solar Array",2011,5,22,21,9.4083712464825
"Solar Array",2011,5,22,22,-0.467454794758893
"Solar Array",2011,5,22,23,-9.3677093943061
"Solar Array",2011,5,22,24,-16.8474717541694
"Solar Array",2011,5,23,1,-22.3747519061049
"Solar Array",2011,5,23,2,-25.4099677610783
"Solar Array",2011,5,23,3,-25.5825711260521
"Solar Array",2011,5,23,4,-22.8695087617547
"Solar Array",2011,5,23,5,-17.6078066289521
"Solar Array",2011,5,23,6,-10.3276480196694
"Solar Array",2011,5,23,7,-1.56775483535138
